institution;period;euro;doi;is_hybrid;opt_out;publisher;journal_full_title;issn;issn_print;issn_electronic;issn_l;license_ref;indexed_in_crossref;pmid;pmcid;ut;url;doaj;agreement
Goethe University;2024;2394,49;10.1007/s12592-023-00487-z;TRUE;FALSE;Springer Science and Business Media LLC;Soziale Passagen;"1867-0180; 1867-0199";1867-0180;1867-0199;;CC BY;TRUE;;;;;FALSE;Springer
Goethe University;2024;2394,49;10.1007/s12662-024-00981-3;TRUE;FALSE;Springer Science and Business Media LLC;German Journal of Exercise and Sport Research;"2509-3142; 2509-3150";2509-3142;2509-3150;;CC BY;TRUE;;;;;FALSE;Springer
Goethe University;2024;2394,49;10.1007/s12662-024-01003-y;TRUE;FALSE;Springer Science and Business Media LLC;German Journal of Exercise and Sport Research;"2509-3142; 2509-3150";2509-3142;2509-3150;;CC BY;TRUE;;;;;FALSE;Springer
Goethe University;2024;2394,49;10.1007/s12662-024-01007-8;TRUE;FALSE;Springer Science and Business Media LLC;German Journal of Exercise and Sport Research;"2509-3142; 2509-3150";2509-3142;2509-3150;;CC BY;TRUE;;;;;FALSE;Springer
Goethe University;2024;2394,49;10.1007/s15010-024-02226-9;TRUE;FALSE;Springer Science and Business Media LLC;Infection;"0300-8126; 1439-0973";0300-8126;1439-0973;;CC BY;TRUE;;;;;FALSE;Springer
Goethe University;2024;2394,49;10.1007/s15010-024-02424-5;TRUE;FALSE;Springer Science and Business Media LLC;Infection;"0300-8126; 1439-0973";0300-8126;1439-0973;;CC BY;TRUE;;;;;FALSE;Springer
Goethe University;2024;2394,49;10.1007/s15010-024-02439-y;TRUE;FALSE;Springer Science and Business Media LLC;Infection;"0300-8126; 1439-0973";0300-8126;1439-0973;;CC BY;TRUE;;;;;FALSE;Springer
Goethe University;2024;2394,49;10.1007/s15010-024-02453-0;TRUE;FALSE;Springer Science and Business Media LLC;Infection;"0300-8126; 1439-0973";0300-8126;1439-0973;;CC BY;TRUE;;;;;FALSE;Springer
Goethe University;2024;2394,49;10.1007/s40152-024-00354-4 ;TRUE;FALSE;;;;;;;;FALSE;;;;;FALSE;Springer
Goethe University;2024;2394,49;10.1007/s40152-024-00377-x;TRUE;FALSE;Springer Science and Business Media LLC;Maritime Studies;"1872-7859; 2212-9790";1872-7859;2212-9790;;CC BY;TRUE;;;;;FALSE;Springer
Goethe University;2024;2394,49;10.1007/s40263-024-01100-4;TRUE;FALSE;Springer Science and Business Media LLC;CNS Drugs;"1172-7047; 1179-1934";1172-7047;1179-1934;;CC BY-NC;TRUE;;;;;FALSE;Springer
Goethe University;2024;2394,49;10.1007/s40664-024-00527-2 ;TRUE;FALSE;;;;;;;;FALSE;;;;;FALSE;Springer
Goethe University;2024;2394,49;10.1007/s40664-024-00531-6;TRUE;FALSE;Springer Science and Business Media LLC;Zentralblatt für Arbeitsmedizin, Arbeitsschutz und Ergonomie;"0944-2502; 2198-0713";0944-2502;2198-0713;;CC BY;TRUE;;;;;FALSE;Springer
Goethe University;2024;2394,49;10.1007/s40664-024-00533-4;TRUE;FALSE;Springer Science and Business Media LLC;Zentralblatt für Arbeitsmedizin, Arbeitsschutz und Ergonomie;"0944-2502; 2198-0713";0944-2502;2198-0713;;CC BY;TRUE;;;;;FALSE;Springer
Goethe University;2024;2394,49;10.1007/s40664-024-00534-3;TRUE;FALSE;Springer Science and Business Media LLC;Zentralblatt für Arbeitsmedizin, Arbeitsschutz und Ergonomie;"0944-2502; 2198-0713";0944-2502;2198-0713;;CC BY;TRUE;;;;;FALSE;Springer
Goethe University;2024;2394,49;10.1007/s40664-024-00538-z;TRUE;FALSE;Springer Science and Business Media LLC;Zentralblatt für Arbeitsmedizin, Arbeitsschutz und Ergonomie;"0944-2502; 2198-0713";0944-2502;2198-0713;;CC BY;TRUE;;;;;FALSE;Springer
Goethe University;2024;2394,49;10.1007/s40664-024-00545-0;TRUE;FALSE;Springer Science and Business Media LLC;Zentralblatt für Arbeitsmedizin, Arbeitsschutz und Ergonomie;"0944-2502; 2198-0713";0944-2502;2198-0713;;CC BY;TRUE;;;;;FALSE;Springer
Goethe University;2024;2394,49;10.1007/s40664-024-00546-z;TRUE;FALSE;Springer Science and Business Media LLC;Zentralblatt für Arbeitsmedizin, Arbeitsschutz und Ergonomie;"0944-2502; 2198-0713";0944-2502;2198-0713;;CC BY;TRUE;;;;;FALSE;Springer
Goethe University;2024;2394,49;10.1007/s40664-024-00547-y;TRUE;FALSE;Springer Science and Business Media LLC;Zentralblatt für Arbeitsmedizin, Arbeitsschutz und Ergonomie;"0944-2502; 2198-0713";0944-2502;2198-0713;;CC BY;TRUE;;;;;FALSE;Springer
Goethe University;2024;2394,49;10.1007/s40664-024-00555-y;TRUE;FALSE;Springer Science and Business Media LLC;Zentralblatt für Arbeitsmedizin, Arbeitsschutz und Ergonomie;"0944-2502; 2198-0713";0944-2502;2198-0713;;CC BY;TRUE;;;;;FALSE;Springer
Goethe University;2024;2394,49;10.1007/s40664-024-00556-x;TRUE;FALSE;Springer Science and Business Media LLC;Zentralblatt für Arbeitsmedizin, Arbeitsschutz und Ergonomie;"0944-2502; 2198-0713";0944-2502;2198-0713;;CC BY;TRUE;;;;;FALSE;Springer
Goethe University;2024;2394,49;10.1007/s40664-024-00561-0;TRUE;FALSE;Springer Science and Business Media LLC;Zentralblatt für Arbeitsmedizin, Arbeitsschutz und Ergonomie;"0944-2502; 2198-0713";0944-2502;2198-0713;;CC BY;TRUE;;;;;FALSE;Springer
Goethe University;2024;2394,49;10.1007/s40751-024-00137-w;TRUE;FALSE;Springer Science and Business Media LLC;Digital Experiences in Mathematics Education;"2199-3246; 2199-3254";2199-3246;2199-3254;;CC BY;TRUE;;;;;FALSE;Springer
Goethe University;2024;2394,49;10.1007/s41245-024-00253-w;TRUE;FALSE;Springer Science and Business Media LLC;Deutsche Vierteljahrsschrift für Literaturwissenschaft und Geistesgeschichte;"0012-0936; 2365-9521";0012-0936;2365-9521;;CC BY;TRUE;;;;;FALSE;Springer
Goethe University;2024;2394,49;10.1007/s41975-024-00361-y;TRUE;FALSE;Springer Science and Business Media LLC;Journal für Gynäkologische Endokrinologie/Schweiz;"1995-6924; 2520-8500";1995-6924;2520-8500;;CC BY;TRUE;;;;;FALSE;Springer
Goethe University;2024;2394,49;10.1007/s42979-024-03006-w;TRUE;FALSE;Springer Science and Business Media LLC;SN Computer Science;;;2661-8907;;CC BY;TRUE;;;;;FALSE;Springer
Goethe University;2024;2394,49;10.1007/s43390-024-00832-z;TRUE;FALSE;Springer Science and Business Media LLC;Spine Deformity;"2212-134X; 2212-1358";2212-134X;2212-1358;;CC BY;TRUE;;;;;FALSE;Springer
Goethe University;2024;2394,49;10.1007/s44204-024-00163-w;TRUE;FALSE;Springer Science and Business Media LLC;Asian Journal of Philosophy;;;2731-4642;;CC BY;TRUE;;;;;FALSE;Springer
Goethe University;2024;2394,49;10.1007/s44266-024-00292-8;TRUE;FALSE;Springer Science and Business Media LLC;Zeitschrift für Allgemeinmedizin;"1433-6251; 1439-9229";1433-6251;1439-9229;;CC BY;TRUE;;;;;FALSE;Springer
Goethe University;2024;2394,49;10.1038/s41375-024-02261-3;TRUE;FALSE;Springer Science and Business Media LLC;Leukemia;"0887-6924; 1476-5551";0887-6924;1476-5551;;CC BY;TRUE;;;;;FALSE;Springer
Goethe University;2024;2394,49;10.1038/s41388-024-03016-1;TRUE;FALSE;Springer Science and Business Media LLC;Oncogene;"0950-9232; 1476-5594";0950-9232;1476-5594;;CC BY;TRUE;;;;;FALSE;Springer
Goethe University;2024;2394,49;10.1038/s41390-024-03086-7 ;TRUE;FALSE;;;;;;;;FALSE;;;;;FALSE;Springer
Goethe University;2024;2394,49;10.1038/s41391-024-00866-4;TRUE;FALSE;Springer Science and Business Media LLC;Prostate Cancer and Prostatic Diseases;"1365-7852; 1476-5608";1365-7852;1476-5608;;CC BY;TRUE;;;;;FALSE;Springer
Goethe University;2024;2394,49;10.1038/s41409-023-02180-4;TRUE;FALSE;Springer Science and Business Media LLC;Bone Marrow Transplantation;"0268-3369; 1476-5365";0268-3369;1476-5365;;CC BY;TRUE;;;;;FALSE;Springer
Goethe University;2024;2394,49;10.1038/s41409-024-02331-1;TRUE;FALSE;Springer Science and Business Media LLC;Bone Marrow Transplantation;"0268-3369; 1476-5365";0268-3369;1476-5365;;CC BY;TRUE;;;;;FALSE;Springer
Goethe University;2024;2394,49;10.1038/s41418-024-01391-6;TRUE;FALSE;Springer Science and Business Media LLC;"Cell Death &amp; Differentiation";"1350-9047; 1476-5403";1350-9047;1476-5403;;CC BY;TRUE;;;;;FALSE;Springer
Goethe University;2024;2394,49;10.1057/s41270-024-00313-2;TRUE;FALSE;Springer Science and Business Media LLC;Journal of Marketing Analytics;"2050-3318; 2050-3326";2050-3318;2050-3326;;CC BY;TRUE;;;;;FALSE;Springer
Goethe University;2024;2394,49;10.1057/s41288-024-00330-3;TRUE;FALSE;Springer Science and Business Media LLC;The Geneva Papers on Risk and Insurance - Issues and Practice;"1018-5895; 1468-0440";1018-5895;1468-0440;;CC BY;TRUE;;;;;FALSE;Springer
Goethe University;2024;2394,49;10.1057/s41292-023-00321-y ;TRUE;FALSE;;;;;;;;FALSE;;;;;FALSE;Springer
Goethe University;2024;2394,49;10.1057/s41292-024-00328-z;TRUE;FALSE;Springer Science and Business Media LLC;BioSocieties;"1745-8552; 1745-8560";1745-8552;1745-8560;;CC BY;TRUE;;;;;FALSE;Springer
Goethe University;2024;2394,49;10.1057/s41292-024-00332-3;TRUE;FALSE;Springer Science and Business Media LLC;BioSocieties;"1745-8552; 1745-8560";1745-8552;1745-8560;;CC BY;TRUE;;;;;FALSE;Springer
Goethe University;2024;2394,49;10.1057/s41292-024-00346-x;TRUE;FALSE;Springer Science and Business Media LLC;BioSocieties;"1745-8552; 1745-8560";1745-8552;1745-8560;;CC BY;TRUE;;;;;FALSE;Springer
Goethe University;2024;2394,49;10.1140/epja/s10050-024-01335-1;TRUE;FALSE;Springer Science and Business Media LLC;The European Physical Journal A;;;1434-601X;;CC BY;TRUE;;;;;FALSE;Springer
Goethe University;2024;2394,49;10.1245/s10434-024-15011-7 ;TRUE;FALSE;;;;;;;;FALSE;;;;;FALSE;Springer
Goethe University;2024;2394,49;10.1245/s10434-024-15228-6;TRUE;FALSE;Springer Science and Business Media LLC;Annals of Surgical Oncology;"1068-9265; 1534-4681";1068-9265;1534-4681;;CC BY;TRUE;;;;;FALSE;Springer
Goethe University;2024;2394,49;10.1245/s10434-024-16258-w;TRUE;FALSE;Springer Science and Business Media LLC;Annals of Surgical Oncology;"1068-9265; 1534-4681";1068-9265;1534-4681;;CC BY;TRUE;;;;;FALSE;Springer
Goethe University;2024;2394,49;10.1365/s13291-024-00289-z;TRUE;FALSE;Springer Fachmedien Wiesbaden GmbH;Jahresbericht der Deutschen Mathematiker-Vereinigung;"0012-0456; 1869-7135";0012-0456;1869-7135;;CC BY;TRUE;;;;;FALSE;Springer
Goethe University;2024;2394,49;10.3758/s13428-024-02476-3;TRUE;FALSE;Springer Science and Business Media LLC;Behavior Research Methods;;;1554-3528;;CC BY;TRUE;;;;;FALSE;Springer
Goethe University;2024;2394,49;10.3758/s13428-024-02507-z;TRUE;FALSE;Springer Science and Business Media LLC;Behavior Research Methods;;;1554-3528;;CC BY;TRUE;;;;;FALSE;Springer
Goethe University;2024;2394,49;10.1007/s00417-024-06557-z;TRUE;TRUE;Springer Science and Business Media LLC;Graefe's Archive for Clinical and Experimental Ophthalmology;"0721-832X; 1435-702X";0721-832X;1435-702X;;https://www.springernature.com/gp/researchers/text-and-data-mining;TRUE;;;;;FALSE;Springer
Goethe University;2024;2394,49;10.1007/s41060-024-00568-z;TRUE;TRUE;Springer Science and Business Media LLC;International Journal of Data Science and Analytics;"2364-415X; 2364-4168";2364-415X;2364-4168;;https://www.springernature.com/gp/researchers/text-and-data-mining;TRUE;;;;;FALSE;Springer
Goethe University;2024;2394,49;10.1007/s42979-024-02672-0;TRUE;TRUE;Springer Science and Business Media LLC;SN Computer Science;;;2661-8907;;https://www.springernature.com/gp/researchers/text-and-data-mining;TRUE;;;;;FALSE;Springer
Goethe University;2024;2394,49;10.1007/s00056-024-00551-0;TRUE;FALSE;Springer Science and Business Media LLC;Journal of Orofacial Orthopedics / Fortschritte der Kieferorthopädie;"1434-5293; 1615-6714";1434-5293;1615-6714;;CC BY;TRUE;;;;;FALSE;Springer
Goethe University;2024;2394,49;10.1007/s00417-024-06511-z;TRUE;TRUE;Springer Science and Business Media LLC;Graefe's Archive for Clinical and Experimental Ophthalmology;"0721-832X; 1435-702X";0721-832X;1435-702X;;https://www.springernature.com/gp/researchers/text-and-data-mining;TRUE;;;;;FALSE;Springer
Goethe University;2024;2394,49;10.1007/s10840-024-01779-x;TRUE;FALSE;Springer Science and Business Media LLC;Journal of Interventional Cardiac Electrophysiology;;;1572-8595;;CC BY;TRUE;;;;;FALSE;Springer
Goethe University;2024;2394,49;10.1007/s00062-024-01434-y;TRUE;TRUE;Springer Science and Business Media LLC;Clinical Neuroradiology;"1869-1439; 1869-1447";1869-1439;1869-1447;;https://www.springernature.com/gp/researchers/text-and-data-mining;TRUE;;;;;FALSE;Springer
Goethe University;2024;1989,39;10.1029/2023jb027894;TRUE;FALSE;American Geophysical Union (AGU);Journal of Geophysical Research: Solid Earth;"2169-9313; 2169-9356";2169-9313;2169-9356;;CC BY-NC-ND;TRUE;;;;;FALSE;Wiley
Goethe University;2024;1989,39;10.1002/cptc.202300327;TRUE;FALSE;Wiley;ChemPhotoChem;"2367-0932; 2367-0932";2367-0932;2367-0932;;CC BY-NC;TRUE;;;;;FALSE;Wiley
Goethe University;2024;1989,39;10.1002/cmdc.202300379;TRUE;FALSE;Wiley;ChemMedChem;"1860-7179; 1860-7187";1860-7179;1860-7187;;CC BY;TRUE;;;;;FALSE;Wiley
Goethe University;2024;1989,39;10.1111/jnc.16069 ;TRUE;FALSE;;;;;;;;FALSE;;;;;FALSE;Wiley
Goethe University;2024;1989,39;10.1002/ima.23037 ;TRUE;FALSE;;;;;;;;FALSE;;;;;FALSE;Wiley
Goethe University;2024;1989,39;10.1111/jcms.13605 ;TRUE;FALSE;;;;;;;;FALSE;;;;;FALSE;Wiley
Goethe University;2024;1989,39;10.1111/gove.12859;TRUE;FALSE;Wiley;Governance;"0952-1895; 1468-0491";0952-1895;1468-0491;;CC BY;TRUE;;;;;FALSE;Wiley
Goethe University;2024;1989,39;10.1111/his.15162;TRUE;FALSE;Wiley;Histopathology;"0309-0167; 1365-2559";0309-0167;1365-2559;;CC BY;TRUE;;;;;FALSE;Wiley
Goethe University;2024;1989,39;10.1002/ppul.26909;TRUE;FALSE;Wiley;Pediatric Pulmonology;"8755-6863; 1099-0496";8755-6863;1099-0496;;CC BY-NC;TRUE;;;;;FALSE;Wiley
Goethe University;2024;1989,39;10.1111/apt.17899 ;TRUE;FALSE;;;;;;;;FALSE;;;;;FALSE;Wiley
Goethe University;2024;1989,39;10.1111/DDG.15415_G;TRUE;FALSE;Wiley;JDDG: Journal der Deutschen Dermatologischen Gesellschaft;"1610-0379; 1610-0387";1610-0379;1610-0387;;CC BY-NC;TRUE;;;;;FALSE;Wiley
Goethe University;2024;1989,39;10.1111/1467-8675.12740;TRUE;FALSE;Wiley;Constellations;"1351-0487; 1467-8675";1351-0487;1467-8675;;CC BY;TRUE;;;;;FALSE;Wiley
Goethe University;2024;1989,39;10.1002/ardp.202300756;TRUE;FALSE;Wiley;Archiv der Pharmazie;"0365-6233; 1521-4184";0365-6233;1521-4184;;CC BY-NC;TRUE;;;;;FALSE;Wiley
Goethe University;2024;1989,39;10.1002/cbic.202400049;TRUE;FALSE;Wiley;ChemBioChem;"1439-4227; 1439-7633";1439-4227;1439-7633;;CC BY;TRUE;;;;;FALSE;Wiley
Goethe University;2024;1989,39;10.1002/anie.202402498;TRUE;FALSE;Wiley;Angewandte Chemie International Edition;"1433-7851; 1521-3773";1433-7851;1521-3773;;CC BY-NC;TRUE;;;;;FALSE;Wiley
Goethe University;2024;1989,39;10.1111/clr.14264;TRUE;FALSE;Wiley;Clinical Oral Implants Research;"0905-7161; 1600-0501";0905-7161;1600-0501;;CC BY-NC-ND;TRUE;;;;;FALSE;Wiley
Goethe University;2024;1989,39;10.1111/geb.13846;TRUE;FALSE;Wiley;Global Ecology and Biogeography;"1466-822X; 1466-8238";1466-822X;1466-8238;;CC BY;TRUE;;;;;FALSE;Wiley
Goethe University;2024;1989,39;10.1111/rec.14151;TRUE;FALSE;Wiley;Restoration Ecology;"1061-2971; 1526-100X";1061-2971;1526-100X;;CC BY;TRUE;;;;;FALSE;Wiley
Goethe University;2024;1989,39;10.1002/biof.2060;TRUE;FALSE;Wiley;BioFactors;"0951-6433; 1872-8081";0951-6433;1872-8081;;CC BY;TRUE;;;;;FALSE;Wiley
Goethe University;2024;1989,39;10.1002/jmri.29422;TRUE;FALSE;Wiley;Journal of Magnetic Resonance Imaging;"1053-1807; 1522-2586";1053-1807;1522-2586;;CC BY;TRUE;;;;;FALSE;Wiley
Goethe University;2024;1989,39;10.1111/maps.14177;TRUE;FALSE;Wiley;"Meteoritics &amp; Planetary Science";"1086-9379; 1945-5100";1086-9379;1945-5100;;CC BY;TRUE;;;;;FALSE;Wiley
Goethe University;2024;1989,39;10.1002/zoo.21836;TRUE;FALSE;Wiley;Zoo Biology;"0733-3188; 1098-2361";0733-3188;1098-2361;;CC BY;TRUE;;;;;FALSE;Wiley
Goethe University;2024;1989,39;10.1111/jcpe.14003;TRUE;FALSE;Wiley;Journal of Clinical Periodontology;"0303-6979; 1600-051X";0303-6979;1600-051X;;CC BY-NC-ND;TRUE;;;;;FALSE;Wiley
Goethe University;2024;1989,39;10.1111/1475-6765.12688;TRUE;FALSE;Wiley;European Journal of Political Research;"0304-4130; 1475-6765";0304-4130;1475-6765;;CC BY;TRUE;;;;;FALSE;Wiley
Goethe University;2024;1989,39;10.1111/1468-0424.12794;TRUE;FALSE;Wiley;"Gender &amp; History";"0953-5233; 1468-0424";0953-5233;1468-0424;;CC BY-NC-ND;TRUE;;;;;FALSE;Wiley
Goethe University;2024;1989,39;10.1111/clr.14298;TRUE;FALSE;Wiley;Clinical Oral Implants Research;"0905-7161; 1600-0501";0905-7161;1600-0501;;CC BY-NC;TRUE;;;;;FALSE;Wiley
Goethe University;2024;1989,39;10.1002/cbic.202400347;TRUE;FALSE;Wiley;ChemBioChem;"1439-4227; 1439-7633";1439-4227;1439-7633;;CC BY;TRUE;;;;;FALSE;Wiley
Goethe University;2024;1989,39;10.1111/eth.13486;TRUE;FALSE;Wiley;Ethology;"0179-1613; 1439-0310";0179-1613;1439-0310;;CC BY;TRUE;;;;;FALSE;Wiley
Goethe University;2024;1989,39;10.1111/cid.13351;TRUE;FALSE;Wiley;Clinical Implant Dentistry and Related Research;"1523-0899; 1708-8208";1523-0899;1708-8208;;CC BY;TRUE;;;;;FALSE;Wiley
Goethe University;2024;1989,39;10.1002/pros.24754;TRUE;FALSE;Wiley;The Prostate;"0270-4137; 1097-0045";0270-4137;1097-0045;;CC BY-NC;TRUE;;;;;FALSE;Wiley
Goethe University;2024;1989,39;10.1111/rec.14206;TRUE;FALSE;Wiley;Restoration Ecology;"1061-2971; 1526-100X";1061-2971;1526-100X;;CC BY;TRUE;;;;;FALSE;Wiley
Goethe University;2024;1989,39;10.1002/anie.202405035;TRUE;FALSE;Wiley;Angewandte Chemie International Edition;"1433-7851; 1521-3773";1433-7851;1521-3773;;CC BY-NC-ND;TRUE;;;;;FALSE;Wiley
Goethe University;2024;1989,39;10.1002/chem.202401897;TRUE;FALSE;Wiley;Chemistry – A European Journal;"0947-6539; 1521-3765";0947-6539;1521-3765;;CC BY-NC-ND;TRUE;;;;;FALSE;Wiley
Goethe University;2024;1989,39;10.1029/2023jb028627;TRUE;FALSE;American Geophysical Union (AGU);Journal of Geophysical Research: Solid Earth;"2169-9313; 2169-9356";2169-9313;2169-9356;;CC BY;TRUE;;;;;FALSE;Wiley
Goethe University;2024;1989,39;10.1111/head.14776;TRUE;FALSE;Wiley;Headache: The Journal of Head and Face Pain;"0017-8748; 1526-4610";0017-8748;1526-4610;;CC BY-NC-ND;TRUE;;;;;FALSE;Wiley
Goethe University;2024;1989,39;10.1111/ocr.12822;TRUE;FALSE;Wiley;"Orthodontics &amp; Craniofacial Research";"1601-6335; 1601-6343";1601-6335;1601-6343;;CC BY;TRUE;;;;;FALSE;Wiley
Goethe University;2024;1989,39;10.1002/pbc.31141;TRUE;FALSE;Wiley;"Pediatric Blood &amp; Cancer";"1545-5009; 1545-5017";1545-5009;1545-5017;;CC BY-NC-ND;TRUE;;;;;FALSE;Wiley
Goethe University;2024;1989,39;10.1111/cid.13356;TRUE;FALSE;Wiley;Clinical Implant Dentistry and Related Research;"1523-0899; 1708-8208";1523-0899;1708-8208;;CC BY;TRUE;;;;;FALSE;Wiley
Goethe University;2024;1989,39;10.1002/cne.25645;TRUE;FALSE;Wiley;Journal of Comparative Neurology;"0021-9967; 1096-9861";0021-9967;1096-9861;;CC BY;TRUE;;;;;FALSE;Wiley
Goethe University;2024;1989,39;10.1111/jgs.19045;TRUE;FALSE;Wiley;Journal of the American Geriatrics Society;"0002-8614; 1532-5415";0002-8614;1532-5415;;CC BY-NC;TRUE;;;;;FALSE;Wiley
Goethe University;2024;1989,39;10.1111/ggr.12574;TRUE;FALSE;Wiley;Geostandards and Geoanalytical Research;"1639-4488; 1751-908X";1639-4488;1751-908X;;CC BY;TRUE;;;;;FALSE;Wiley
Goethe University;2024;1989,39;10.1111/bju.16462;TRUE;FALSE;Wiley;BJU International;"1464-4096; 1464-410X";1464-4096;1464-410X;;CC BY-NC;TRUE;;;;;FALSE;Wiley
Goethe University;2024;1989,39;10.1002/adma.202310407;TRUE;FALSE;Wiley;Advanced Materials;"0935-9648; 1521-4095";0935-9648;1521-4095;;CC BY;TRUE;;;;;FALSE;Wiley
Goethe University;2024;1989,39;10.1002/1873-3468.14976;TRUE;FALSE;Wiley;FEBS Letters;"0014-5793; 1873-3468";0014-5793;1873-3468;;CC BY;TRUE;;;;;FALSE;Wiley
Goethe University;2024;1989,39;10.1111/soc4.13247;TRUE;FALSE;Wiley;Sociology Compass;"1751-9020; 1751-9020";1751-9020;1751-9020;;CC BY;TRUE;;;;;FALSE;Wiley
Goethe University;2024;1989,39;10.1002/pros.24767;TRUE;FALSE;Wiley;The Prostate;"0270-4137; 1097-0045";0270-4137;1097-0045;;CC BY-NC;TRUE;;;;;FALSE;Wiley
Goethe University;2024;1989,39;10.1111/ddg.15530;TRUE;FALSE;Wiley;JDDG: Journal der Deutschen Dermatologischen Gesellschaft;"1610-0379; 1610-0387";1610-0379;1610-0387;;CC BY-NC-ND;TRUE;;;;;FALSE;Wiley
Goethe University;2024;1989,39;10.1111/ddg.15486;TRUE;FALSE;Wiley;JDDG: Journal der Deutschen Dermatologischen Gesellschaft;"1610-0379; 1610-0387";1610-0379;1610-0387;;CC BY-NC-ND;TRUE;;;;;FALSE;Wiley
Goethe University;2024;1989,39;10.1111/ejh.14278;TRUE;FALSE;Wiley;European Journal of Haematology;"0902-4441; 1600-0609";0902-4441;1600-0609;;CC BY-NC-ND;TRUE;;;;;FALSE;Wiley
Goethe University;2024;1989,39;10.1111/ceo.14418;TRUE;FALSE;Wiley;"Clinical &amp; Experimental Ophthalmology";"1442-6404; 1442-9071";1442-6404;1442-9071;;CC BY;TRUE;;;;;FALSE;Wiley
Goethe University;2024;1989,39;10.1111/mec.17476;TRUE;FALSE;Wiley;Molecular Ecology;"0962-1083; 1365-294X";0962-1083;1365-294X;;CC BY;TRUE;;;;;FALSE;Wiley
Goethe University;2024;1989,39;10.1111/nph.20017;TRUE;FALSE;Wiley;New Phytologist;"0028-646X; 1469-8137";0028-646X;1469-8137;;CC BY;TRUE;;;;;FALSE;Wiley
Goethe University;2024;1989,39;10.1111/jog.16036;TRUE;FALSE;Wiley;Journal of Obstetrics and Gynaecology Research;"1341-8076; 1447-0756";1341-8076;1447-0756;;CC BY;TRUE;;;;;FALSE;Wiley
Goethe University;2024;1989,39;10.1111/liv.16048;TRUE;FALSE;Wiley;Liver International;"1478-3223; 1478-3231";1478-3223;1478-3231;;CC BY;TRUE;;;;;FALSE;Wiley
Goethe University;2024;1989,39;10.1111/mve.12748;TRUE;FALSE;Wiley;Medical and Veterinary Entomology;"0269-283X; 1365-2915";0269-283X;1365-2915;;CC BY;TRUE;;;;;FALSE;Wiley
Goethe University;2024;1989,39;10.1002/jmri.29560;TRUE;FALSE;Wiley;Journal of Magnetic Resonance Imaging;"1053-1807; 1522-2586";1053-1807;1522-2586;;CC BY;TRUE;;;;;FALSE;Wiley
Goethe University;2024;1989,39;10.1111/bju.16495;TRUE;FALSE;Wiley;BJU International;"1464-4096; 1464-410X";1464-4096;1464-410X;;CC BY-NC;TRUE;;;;;FALSE;Wiley
Goethe University;2024;1989,39;10.1111/jpi.12999;TRUE;FALSE;Wiley;Journal of Pineal Research;"0742-3098; 1600-079X";0742-3098;1600-079X;;CC BY-NC;TRUE;;;;;FALSE;Wiley
Goethe University;2024;1989,39;10.1111/ssqu.13434;TRUE;FALSE;Wiley;Social Science Quarterly;"0038-4941; 1540-6237";0038-4941;1540-6237;;CC BY;TRUE;;;;;FALSE;Wiley
Goethe University;2024;1989,39;10.1002/jpn3.12339;TRUE;FALSE;Wiley;Journal of Pediatric Gastroenterology and Nutrition;"0277-2116; 1536-4801";0277-2116;1536-4801;;CC BY-NC-ND;TRUE;;;;;FALSE;Wiley
Goethe University;2024;1989,39;10.1111/1462-2920.16692;TRUE;FALSE;Wiley;Environmental Microbiology;"1462-2912; 1462-2920";1462-2912;1462-2920;;CC BY;TRUE;;;;;FALSE;Wiley
Goethe University;2024;1989,39;10.1111/1462-2920.16703;TRUE;FALSE;Wiley;Environmental Microbiology;"1462-2912; 1462-2920";1462-2912;1462-2920;;CC BY-NC;TRUE;;;;;FALSE;Wiley
Goethe University;2024;1989,39;10.1029/2022jd038251;TRUE;FALSE;American Geophysical Union (AGU);Journal of Geophysical Research: Atmospheres;"2169-897X; 2169-8996";2169-897X;2169-8996;;CC BY-NC;TRUE;;;;;FALSE;Wiley
Goethe University;2024;1989,39;10.1002/chem.202402998;TRUE;FALSE;Wiley;Chemistry – A European Journal;"0947-6539; 1521-3765";0947-6539;1521-3765;;CC BY-NC-ND;TRUE;;;;;FALSE;Wiley
Goethe University;2024;1989,39;10.1111/jbfa.12831;TRUE;FALSE;Wiley;"Journal of Business Finance &amp; Accounting";"0306-686X; 1468-5957";0306-686X;1468-5957;;CC BY;TRUE;;;;;FALSE;Wiley
Goethe University;2024;1989,39;10.1111/bjh.19778;TRUE;FALSE;Wiley;British Journal of Haematology;"0007-1048; 1365-2141";0007-1048;1365-2141;;CC BY-NC-ND;TRUE;;;;;FALSE;Wiley
Goethe University;2024;1989,39;10.1002/anie.202409822;TRUE;FALSE;Wiley;Angewandte Chemie International Edition;"1433-7851; 1521-3773";1433-7851;1521-3773;;CC BY;TRUE;;;;;FALSE;Wiley
Goethe University;2024;1989,39;10.1111/bph.17366;TRUE;FALSE;Wiley;British Journal of Pharmacology;"0007-1188; 1476-5381";0007-1188;1476-5381;;CC BY;TRUE;;;;;FALSE;Wiley
Goethe University;2024;1989,39;10.1111/clr.14363;TRUE;FALSE;Wiley;Clinical Oral Implants Research;"0905-7161; 1600-0501";0905-7161;1600-0501;;CC BY;TRUE;;;;;FALSE;Wiley
Goethe University;2024;1989,39;10.1002/ijop.13259;TRUE;FALSE;Wiley;International Journal of Psychology;"0020-7594; 1464-066X";0020-7594;1464-066X;;CC BY;TRUE;;;;;FALSE;Wiley
