"DOI","period","Institution","is_hybrid"
"10.1007/s00415-017-8719-1",2017,"University of Gothenburg","TRUE"
"10.1007/s00787-017-1093-9",2017,"Uppsala University","TRUE"
"10.1007/s00425-017-2824-3",2017,"Linköping University","TRUE"
"10.1007/s00192-017-3514-1",2017,"Umea University","TRUE"
"10.1007/s11695-017-3061-3",2017,"University of Gothenburg","TRUE"
"10.1007/s10912-017-9501-1",2017,"Linköping University","TRUE"
"10.1007/s10578-017-0777-1",2017,"Karolinska Institute","TRUE"
"10.1007/s11219-017-9396-0",2017,"Lund University","TRUE"
"10.1007/s00592-017-1088-5",2017,"Lund University","TRUE"
"10.1007/s00268-017-4235-9",2017,"Karolinska Institute","TRUE"
"10.1007/s40598-017-0077-7",2017,"Stockholm University","TRUE"
"10.1007/s11229-017-1653-z",2017,"Uppsala University","TRUE"
"10.1007/s11019-017-9816-8",2017,"Linköping University","TRUE"
"10.1007/s12138-017-0454-6",2017,"Stockholm University","TRUE"
"10.1007/s13194-017-0196-y",2017,"Lund University","TRUE"
"10.1007/s12369-017-0446-3",2017,"University of Skövde","TRUE"
"10.1007/s00228-017-2402-4",2017,"Linköping University","TRUE"
"10.1007/s00394-017-1595-8",2017,"Lund University","TRUE"
"10.1007/s11664-017-6015-6",2017,"University of Boras","TRUE"
"10.1007/s12124-017-9412-8",2017,"Lund University","TRUE"
"10.1007/s10687-017-0305-5",2017,"Chalmers University of Technology","TRUE"
"10.1007/s00701-017-3435-2",2017,"Lund University","TRUE"
"10.1007/s12149-017-1223-y",2017,"Lund University","TRUE"
"10.1007/s10018-017-0203-8",2017,"Umea University","TRUE"
"10.1007/s11165-017-9684-5",2017,"Uppsala University","TRUE"
"10.1007/s10806-017-9703-6",2017,"Linköping University","TRUE"
"10.1007/s10611-017-9747-6",2017,"University of Gothenburg","TRUE"
"10.1007/s10433-017-0448-x",2017,"Umea University","TRUE"
"10.1007/s00484-017-1493-z",2017,"Lund University","TRUE"
"10.1007/s00216-017-0829-1",2017,"Chalmers University of Technology","TRUE"
"10.1007/s11356-017-0992-0",2017,"Lund University","TRUE"
"10.1007/s00209-017-2008-7",2017,"Institute Mittag-Leffler","TRUE"
"10.1007/s10803-017-3436-2",2017,"Örebro University","TRUE"
"10.1208/s12248-017-0166-5",2017,"Uppsala University","TRUE"
"10.1007/s00701-017-3418-3",2017,"Uppsala University","TRUE"
"10.1007/s40520-017-0882-9",2017,"Lulea University of Technology","TRUE"
"10.1007/s11325-017-1597-z",2017,"Uppsala University","TRUE"
"10.1007/s11104-017-3444-1",2017,"Swedish University of Agricultural Sciences","TRUE"
"10.1007/s00021-017-0346-1",2017,"Lund University","TRUE"
"10.1007/s10877-017-0094-z",2017,"Karolinska Institute","TRUE"
"10.1007/s11250-017-1501-7",2017,"Swedish University of Agricultural Sciences","TRUE"
"10.1007/s10689-017-0067-x",2017,"Karolinska Institute","TRUE"
"10.1007/s11019-017-9817-7",2017,"Karolinska Institute","TRUE"
"10.1007/s11098-017-1019-x",2017,"Uppsala University","TRUE"
"10.1007/s00894-017-3561-z",2017,"Royal Institute of Technology","TRUE"
"10.1007/s00125-017-4527-5",2017,"Karolinska Institute","TRUE"
"10.1007/s00125-017-4512-z",2017,"Lund University","TRUE"
"10.1007/s00766-017-0286-6",2017,"Royal Institute of Technology","TRUE"
"10.1007/s11060-017-2699-y",2017,"University of Gothenburg","TRUE"
"10.1007/s10444-017-9575-3",2017,"Uppsala University","TRUE"
"10.1007/s11666-017-0672-0",2017,"University West","TRUE"
"10.1007/s10560-017-0522-4",2017,"Mälardalen University","TRUE"
"10.1007/s10887-017-9152-0",2017,"University of Gothenburg","TRUE"
"10.1007/s11695-017-3035-5",2017,"Uppsala University","TRUE"
"10.1007/s00248-017-1115-7",2017,"Lund University","TRUE"
"10.1140/epjb/e2017-80432-9",2017,"Stockholm University","TRUE"
"10.1140/epja/i2017-12442-y",2017,"Uppsala University","TRUE"
"10.1007/s00167-017-4733-1",2017,"University of Gothenburg","TRUE"
"10.1007/s11517-017-1725-8",2017,"Linköping University","TRUE"
