agreement;institution;doi;period;is_hybrid
CSIC-Royal Society of Chemistry;Consejo Superior de Investigaciones Cientificas (CSIC);https://doi.org/10.1039/C9LC00143C ;2019;TRUE
CSIC-Royal Society of Chemistry;Consejo Superior de Investigaciones Cientificas (CSIC);https://doi.org/10.1039/C8CY02306A;2019;TRUE
CSIC-Royal Society of Chemistry;Consejo Superior de Investigaciones Cientificas (CSIC);https://doi.org/10.1039/C9CC06376E;2019;TRUE
CSIC-Royal Society of Chemistry;Consejo Superior de Investigaciones Cientificas (CSIC);https://doi.org/10.1039/C8CP06761A;2019;TRUE
CSIC-Royal Society of Chemistry;Consejo Superior de Investigaciones Cientificas (CSIC);https://doi.org/10.1039/C9CC04944D;2019;TRUE
CSIC-Royal Society of Chemistry;Consejo Superior de Investigaciones Cientificas (CSIC);https://doi.org/10.1039/C8NH00310F;2019;TRUE
CSIC-Royal Society of Chemistry;Consejo Superior de Investigaciones Cientificas (CSIC);https://doi.org/10.1039/C9NR01491H;2019;TRUE
CSIC-Royal Society of Chemistry;Consejo Superior de Investigaciones Cientificas (CSIC);https://doi.org/10.1039/C9DT04062E;2019;TRUE
CSIC-Royal Society of Chemistry;Consejo Superior de Investigaciones Cientificas (CSIC);https://doi.org/10.1039/C9CY02172H;2019;TRUE
CSIC-Royal Society of Chemistry;Consejo Superior de Investigaciones Cientificas (CSIC);https://doi.org/10.1039/C9CY00415G;2019;TRUE
CSIC-Royal Society of Chemistry;Consejo Superior de Investigaciones Cientificas (CSIC);https://doi.org/10.1039/C9QO00561G;2019;TRUE
CSIC-Royal Society of Chemistry;Consejo Superior de Investigaciones Cientificas (CSIC);https://doi.org/10.1039/C9NR05274G;2019;TRUE
CSIC-Royal Society of Chemistry;Consejo Superior de Investigaciones Cientificas (CSIC);https://doi.org/10.1039/C9FO00485H;2019;TRUE
CSIC-Royal Society of Chemistry;Consejo Superior de Investigaciones Cientificas (CSIC);https://doi.org/10.1039/C9CP00857H;2019;TRUE
CSIC-Royal Society of Chemistry;Consejo Superior de Investigaciones Cientificas (CSIC);https://doi.org/10.1039/C9TB01599J;2019;TRUE
CSIC-Royal Society of Chemistry;Consejo Superior de Investigaciones Cientificas (CSIC);https://doi.org/10.1039/C9DT00702D;2019;TRUE
CSIC-Royal Society of Chemistry;Consejo Superior de Investigaciones Cientificas (CSIC);https://doi.org/10.1039/C8FO02594K;2019;TRUE
CSIC-Royal Society of Chemistry;Consejo Superior de Investigaciones Cientificas (CSIC);https://doi.org/10.1039/C9NJ02245G;2019;TRUE
CSIC-Royal Society of Chemistry;Consejo Superior de Investigaciones Cientificas (CSIC);https://doi.org/10.1039/C9TC00906J;2019;TRUE
CSIC-Royal Society of Chemistry;Consejo Superior de Investigaciones Cientificas (CSIC);https://doi.org/10.1039/C9NR08050C;2019;TRUE
CSIC-Royal Society of Chemistry;Consejo Superior de Investigaciones Cientificas (CSIC);https://doi.org/10.1039/C9CC06971B;2019;TRUE
CSIC-Royal Society of Chemistry;Consejo Superior de Investigaciones Cientificas (CSIC);https://doi.org/10.1039/C9DT02122A;2019;TRUE
CSIC-Royal Society of Chemistry;Consejo Superior de Investigaciones Cientificas (CSIC);https://doi.org/10.1039/C9CP02017A;2019;TRUE
CSIC-Royal Society of Chemistry;Consejo Superior de Investigaciones Cientificas (CSIC);https://doi.org/10.1039/C9CC05693A;2019;TRUE
CSIC-Royal Society of Chemistry;Consejo Superior de Investigaciones Cientificas (CSIC);https://doi.org/10.1039/C9NR02314C;2019;TRUE
CSIC-Royal Society of Chemistry;Consejo Superior de Investigaciones Cientificas (CSIC);https://doi.org/10.1039/C9NR01935A;2019;TRUE
CSIC-Royal Society of Chemistry;Consejo Superior de Investigaciones Cientificas (CSIC);https://doi.org/10.1039/C8NR09204D;2019;TRUE
CSIC-Royal Society of Chemistry;Consejo Superior de Investigaciones Cientificas (CSIC);https://doi.org/10.1039/C8TC06461J;2019;TRUE
CSIC-Royal Society of Chemistry;Consejo Superior de Investigaciones Cientificas (CSIC);https://doi.org/10.1039/C9CC04919C;2019;TRUE
CSIC-Royal Society of Chemistry;Consejo Superior de Investigaciones Cientificas (CSIC);https://doi.org/10.1039/C9NR07365E;2019;TRUE
CSIC-Royal Society of Chemistry;Consejo Superior de Investigaciones Cientificas (CSIC);https://doi.org/10.1039/C8CY02447B;2019;TRUE
CSIC-Royal Society of Chemistry;Consejo Superior de Investigaciones Cientificas (CSIC);https://doi.org/10.1039/C9DT04089G;2019;TRUE
CSIC-Royal Society of Chemistry;Consejo Superior de Investigaciones Cientificas (CSIC);https://doi.org/10.1039/C9NR08439H;2019;TRUE
CSIC-Royal Society of Chemistry;Consejo Superior de Investigaciones Cientificas (CSIC);https://doi.org/10.1039/C9CY02091H;2019;TRUE
CSIC-Royal Society of Chemistry;Consejo Superior de Investigaciones Cientificas (CSIC);https://doi.org/10.1039/C9NR06763A;2019;TRUE
CSIC-Royal Society of Chemistry;Consejo Superior de Investigaciones Cientificas (CSIC);https://doi.org/10.1039/C9NJ00824A;2019;TRUE
CSIC-Royal Society of Chemistry;Consejo Superior de Investigaciones Cientificas (CSIC);https://doi.org/10.1039/C9CC03941D;2019;TRUE
CSIC-Royal Society of Chemistry;Consejo Superior de Investigaciones Cientificas (CSIC);https://doi.org/10.1039/C9MH01020C;2019;TRUE
CSIC-Royal Society of Chemistry;Consejo Superior de Investigaciones Cientificas (CSIC);https://doi.org/10.1039/C9FO00298G;2019;TRUE
CSIC-Royal Society of Chemistry;Consejo Superior de Investigaciones Cientificas (CSIC);https://doi.org/10.1039/C8CC09845J;2019;TRUE
CSIC-Royal Society of Chemistry;Consejo Superior de Investigaciones Cientificas (CSIC);https://doi.org/10.1039/C9CC08628E;2019;TRUE
CSIC-Royal Society of Chemistry;Consejo Superior de Investigaciones Cientificas (CSIC);https://doi.org/10.1039/C9CC04489B;2019;TRUE
CSIC-Royal Society of Chemistry;Consejo Superior de Investigaciones Cientificas (CSIC);https://doi.org/10.1039/C9CP01105F;2019;TRUE
CSIC-Royal Society of Chemistry;Consejo Superior de Investigaciones Cientificas (CSIC);https://doi.org/10.1039/C9NR03970H;2019;TRUE
CSIC-Royal Society of Chemistry;Consejo Superior de Investigaciones Cientificas (CSIC);https://doi.org/10.1039/C8CP07632D;2019;TRUE
CSIC-Royal Society of Chemistry;Consejo Superior de Investigaciones Cientificas (CSIC);https://doi.org/10.1039/C9CP01214A;2019;TRUE
