"institution","period","euro","doi","backlist_oa","publisher","book_title","isbn","isbn_print","isbn_electronic","license_ref","indexed_in_crossref","doab"
"HU Berlin",2024,8092,"10.5771/9783748953234",FALSE,"Velbrück Wissenschaft","Sorge – Bildung – Erziehung","978-3-7489-5323-4","978-3-7489-5323-4",NA,"https://creativecommons.org/licenses/by/4.0/",TRUE,FALSE
"HU Berlin",2024,9996,"10.31819/9783968696065",FALSE,"Iberoamericana Vervuert","El pensamiento literario. Consideraciones diacrónicas sobre la filosofía de la literatura","978-3-96869-606-5","978-3-96869-606-5",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,FALSE
"HU Berlin",2024,7140,"10.13109/9783666500763",FALSE,"Vandenhoeck & Ruprecht","Religion and Ecology","978-3-666-50076-3","978-3-666-50076-3","978-3-666-50076-3",NA,TRUE,TRUE
"HU Berlin",2024,10984.3,"10.12907/978-3-593-45871-7",FALSE,"Campus Verlag","»When you catch one kill him slowly«","978-3-593-45871-7",NA,"978-3-593-45871-7","https://creativecommons.org/licenses/by/4.0/legalcode",TRUE,FALSE
"HU Berlin",2024,5900,"10.1515/9783110796087",FALSE,"De Gruyter","Libraries on the Agenda","978-3-11-079608-7",NA,"978-3-11-079608-7","http://creativecommons.org/licenses/by/4.0",TRUE,TRUE
"HU Berlin",2024,5914.25,"10.5771/9783748944782",FALSE,"Nomos Verlagsgesellschaft mbH & Co. KG","Daten(wirtschafts)völkerstrafrecht","978-3-7489-4478-2","978-3-7489-4478-2",NA,"https://creativecommons.org/licenses/by/4.0/",TRUE,FALSE
"HU Berlin",2024,7229.25,"10.14361/9783839472941",FALSE,"transcript Verlag","Der Tod und das Geld - Historische Korrelationen","978-3-8376-7294-7","978-3-8376-7294-7","978-3-8394-7294-1","http://creativecommons.org/licenses/by/4.0",TRUE,TRUE
"HU Berlin",2024,8758.4,"10.13109/9783666500718",FALSE,"Vandenhoeck & Ruprecht","Lived Religion and Lived Development in Contemporary Society","978-3-666-50071-8","978-3-666-50071-8","978-3-666-50071-8",NA,TRUE,TRUE
"HU Berlin",2024,17400,"10.53198/9783943253818",FALSE,"adocs publishing","Zaudern ums Gemeinwohl","978-3-943253-81-8","978-3-943253-81-8",NA,NA,TRUE,FALSE
"HU Berlin",2024,8425.2,"10.14361/9783839472927",FALSE,"transcript Verlag","Philosophy and Jewish Thought","978-3-8376-7292-3","978-3-8376-7292-3","978-3-8394-7292-7","http://creativecommons.org/licenses/by/4.0",TRUE,FALSE
"HU Berlin",2024,7140,"10.14361/9783839476741",FALSE,"transcript Verlag","How Does the Psychiatrist Know?","978-3-8376-7674-7","978-3-8376-7674-7","978-3-8394-7674-1","http://creativecommons.org/licenses/by/4.0",TRUE,TRUE
"HU Berlin",2024,7727.86,"10.1515/9783111428987",FALSE,"De Gruyter","The Gait as Political Choreography","978-3-11-142898-7",NA,"978-3-11-142898-7","http://creativecommons.org/licenses/by/4.0",TRUE,FALSE
