"DOI","period","Institution","is_hybrid"
"10.1007/s00384-017-2900-y","2017","University of Gothenburg","TRUE"
"10.1007/s00296-017-3809-z","2017","Lund University","TRUE"
"10.1007/s00226-017-0952-3","2017","Linnaeus University","TRUE"
"10.1007/s00424-017-2069-9","2017","Chalmers University of Technology","TRUE"
"10.1007/s00165-017-0435-1","2017","Chalmers University of Technology","TRUE"
"10.1007/s00766-017-0280-z","2017","University of Gothenburg","TRUE"
"10.1007/s00232-017-9988-4","2017","Lund University","TRUE"
"10.1007/s10639-017-9649-3","2017","Umea University","TRUE"
"10.1007/s11661-017-4316-2","2017","Royal Institute of Technology","TRUE"
"10.1007/s11692-017-9431-x","2017","Lund University","TRUE"
"10.1007/s00606-017-1457-0","2017","Lund University","TRUE"
"10.1007/s10822-017-0056-z","2017","Lund University","TRUE"
"10.1007/s10822-017-0059-9","2017","University of Gothenburg","TRUE"
"10.1007/s11005-017-0986-3","2017","Uppsala University","TRUE"
"10.1007/s10654-017-0312-5","2017","Karolinska Institute","TRUE"
"10.1007/s00441-017-2687-8","2017","Lund University","TRUE"
"10.1007/s00383-017-4150-z","2017","Karolinska Institute","TRUE"
"10.1007/s00405-017-4728-z","2017","Karolinska Institute","TRUE"
"10.1007/s00334-017-0636-9","2017","Linnaeus University","TRUE"
"10.1007/s00359-017-1212-6","2017","Lund University","TRUE"
"10.1007/s00281-017-0646-9","2017","Uppsala University","TRUE"
"10.1007/s10340-017-0915-3","2017","Swedish University of Agricultural Sciences","TRUE"
"10.1007/s00334-017-0633-z","2017","Lund University","TRUE"
"10.1007/s00294-017-0748-x","2017","University of Gothenburg","TRUE"
"10.1007/s11213-017-9428-5","2017","University of Gothenburg","TRUE"
"10.1007/s11187-017-9928-9","2017","Royal Institute of Technology","TRUE"
"10.1007/s10803-017-3253-7","2017","Uppsala University","TRUE"
"10.1007/s12035-017-0759-0","2017","University of Gothenburg","TRUE"
"10.1007/s00701-017-3311-0","2017","Uppsala University","TRUE"
"10.1007/s41105-017-0122-x","2017","Stockholm University","TRUE"
"10.1007/s00268-017-4244-8","2017","Karolinska Institute","TRUE"
"10.1007/s10910-017-0807-z","2017","Karolinska Institute","TRUE"
"10.1007/s10584-017-2061-6","2017","Stockholm University","TRUE"
"10.1007/s10543-017-0684-7","2017","Chalmers University of Technology","TRUE"
"10.1007/s10554-017-1239-3","2017","University of Gothenburg","TRUE"
"10.1007/s00422-017-0730-1","2017","University of Gothenburg","TRUE"
"10.1007/s40368-017-0302-z","2017","Malmö University","TRUE"
"10.1007/s00167-017-4725-1","2017","University of Gothenburg","TRUE"
"10.1007/s10037-017-0117-8","2017","University of Gothenburg","TRUE"
"10.1007/s10286-017-0465-z","2017","Karolinska Institute","TRUE"
"10.1007/s00466-017-1442-z","2017","Lulea University of Technology","TRUE"
"10.1007/s40194-017-0513-2","2017","University West","TRUE"
"10.1007/s12008-017-0429-5","2017","Chalmers University of Technology","TRUE"
"10.1007/s10919-017-0264-1","2017","Uppsala University","TRUE"
"10.1007/s11109-017-9429-1","2017","Uppsala University","TRUE"
"10.1007/s11307-017-1120-8","2017","Karolinska Institute","TRUE"
"10.1007/s10922-017-9426-z","2017","Royal Institute of Technology","TRUE"
"10.1007/s10694-017-0674-y","2017","Lund University","TRUE"
"10.1007/s10703-017-0294-7","2017","Royal Institute of Technology","TRUE"
"10.1007/s10494-017-9855-5","2017","Lulea University of Technology","TRUE"
"10.1007/s00382-017-3917-1","2017","Stockholm University","TRUE"
"10.1007/s00153-017-0582-3","2017","University of Gothenburg","TRUE"
"10.1007/s00590-017-2041-6","2017","Uppsala University","TRUE"
"10.1007/s10683-017-9540-5","2017","Linköping University","TRUE"
"10.1007/s11239-017-1543-8","2017","Linköping University","TRUE"
"10.1007/s00365-017-9393-3","2017","Chalmers University of Technology","TRUE"
"10.1007/s11661-017-4315-3","2017","Jönköping University","TRUE"
"10.1007/s00592-017-1046-2","2017","Uppsala University","TRUE"
"10.1007/s00701-017-3330-x","2017","Karolinska Institute","TRUE"
"10.1007/s00009-017-1004-9","2017","Lulea University of Technology","TRUE"
"10.1007/s40505-017-0127-2","2017","Stockholm School of Economics","TRUE"
"10.1007/s40265-017-0791-4","2017","Karolinska Institute","TRUE"
"10.1007/s11191-017-9920-4","2017","Kristianstad University","TRUE"
"10.1007/s11562-017-0406-6","2017","Lund University","TRUE"
"10.1007/s11120-017-0442-3","2017","Uppsala University","TRUE"
"10.1007/s11422-017-9811-7","2017","Stockholm University","TRUE"
"10.1007/s13158-017-0201-9","2017","Mälardalen University","TRUE"
"10.1007/s11356-017-0243-4","2017","Linnaeus University","TRUE"
"10.1007/s12687-017-0332-6","2017","Uppsala University","TRUE"
"10.1007/s00455-017-9847-6","2017","University of Gothenburg","TRUE"
"10.1007/s00605-017-1097-z","2017","Royal Institute of Technology","TRUE"
"10.1007/s00705-017-3497-8","2017","Umea University","TRUE"
"10.1140/epjd/e2017-80228-1","2017","Chalmers University of Technology","TRUE"
"10.1007/s12603-017-0970-8","2017","Uppsala University","TRUE"
