"institution_ror","institution","period","euro","doi","is_hybrid","type","contract_primary_identifier","contract_invoice_id","gold-oa","vat","colour charge","cover charge","hybrid-oa","other","page charge","permission","publication charge","reprint","submission fee","payment fee","url"
"https://ror.org/01js2sh04","desy","2020","1367.54","10.1364/ome.411331",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"1367.54",NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:452334"
"https://ror.org/01js2sh04","desy","2020","1952.38","10.1364/ol.410762",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"1952.38",NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:452350"
"https://ror.org/01js2sh04","desy","2021","1658.83","10.3390/ma14010228",FALSE,"journal article",NA,NA,"1658.83",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:452352"
"https://ror.org/01js2sh04","desy","2021","2900.0","10.1038/s41467-020-19811-9",FALSE,"journal article",NA,NA,"2900.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:452402"
"https://ror.org/01js2sh04","desy","2020","2750.0","10.1107/s1600577520014058",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"2750.0","150.0",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:452409"
"https://ror.org/01js2sh04","desy","2022","2750.0","10.1107/s1600577520013958",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"2750.0","150.0",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:452411"
"https://ror.org/01js2sh04","desy","2023","2099.39","10.1364/oe.396703",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"2099.39",NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:452484"
"https://ror.org/01js2sh04","desy","2020","3150.0","10.1002/lpor.201900449",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"3150.0",NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:452487"
"https://ror.org/01js2sh04","desy","2020","1534.69","10.1107/s2052252520015778",FALSE,"journal article",NA,NA,"1534.69",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:452540"
"https://ror.org/01js2sh04","desy","2020","2750.0","10.1002/anie.202013899",TRUE,"journal article",NA,NA,NA,NA,"990.0",NA,"2750.0","150.0",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:452549"
"https://ror.org/01js2sh04","desy","2020","1248.04","10.1107/s2053273320013650",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"1248.04",NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:452626"
"https://ror.org/01js2sh04","desy","2020","2546.0","10.1038/s42004-020-00442-6",FALSE,"journal article",NA,NA,"2546.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:452833"
"https://ror.org/01js2sh04","desy","2020","4265.05","10.1126/sciadv.abc3991",FALSE,"journal article",NA,NA,"4265.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:452932"
"https://ror.org/01js2sh04","desy","2020","1463.19","10.1103/physrevlett.126.014801",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"1463.19",NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:453002"
"https://ror.org/01js2sh04","desy","2020","2357.5","10.1364/optica.410357",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"2357.5","35.36",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:453147"
"https://ror.org/01js2sh04","desy","2021","1707.83","10.1109/jlt.2021.3070208",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"1707.83",NA,"216.83",NA,NA,NA,NA,"3.25","oai:bib-pubdb1.desy.de:453151"
"https://ror.org/01js2sh04","desy","2021","2750.0","10.1107/s1600577520015052",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"2750.0","150.0",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:453438"
"https://ror.org/01js2sh04","desy","2021","2609.04","10.1364/optica.405977",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"2609.04",NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:453637"
"https://ror.org/01js2sh04","desy","2021","1276.09","10.1364/ome.414478",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"1276.09","19.14",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:453653"
"https://ror.org/01js2sh04","desy","2021","1273.42","10.1364/ome.415253",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"1273.42",NA,"709.27",NA,NA,NA,NA,"29.74","oai:bib-pubdb1.desy.de:453654"
"https://ror.org/01js2sh04","desy","2021","4089.65","10.1021/acsanm.0c02819",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"4089.65","61.34",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:453672"
"https://ror.org/01js2sh04","desy","2021","2750.0","10.1107/s160057752001557x",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"2750.0","150.0",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:453710"
"https://ror.org/01js2sh04","desy","2021","1631.98","10.1364/ao.412177",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"1631.98","24.48",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:453787"
"https://ror.org/01js2sh04","desy","2021","2543.0","10.1107/s1600577519014164",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"2543.0",NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:453870"
"https://ror.org/01js2sh04","desy","2021","2281.87","10.1063/4.0000049",FALSE,"journal article",NA,NA,"2281.87",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:453962"
"https://ror.org/01js2sh04","desy","2021","1638.73","10.1364/oe.413916",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"1638.73","24.58",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:454089"
"https://ror.org/01js2sh04","desy","2021","2546.0","10.1038/s42003-020-01275-8",FALSE,"journal article",NA,NA,"2546.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:454378"
"https://ror.org/01js2sh04","desy","2023","937.13","10.1364/osac.406041",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"937.13","14.06",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:454401"
"https://ror.org/01js2sh04","desy","2020","2750.0","10.1002/chem.202001444",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"2750.0","150.0",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:454612"
"https://ror.org/01js2sh04","desy","2021","2900.0","10.1038/s41467-021-21454-3",FALSE,"journal article",NA,NA,"2900.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:454732"
"https://ror.org/01js2sh04","desy","2021","800.0","10.1140/epjti/s40485-020-00060-5",FALSE,"journal article",NA,NA,"800.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:454786"
"https://ror.org/01js2sh04","desy","2021","2546.0","10.1038/s42004-021-00468-4",FALSE,"journal article",NA,NA,"2546.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:454844"
"https://ror.org/01js2sh04","desy","2021","2750.0","10.1002/chem.202100078",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"2750.0","150.0",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:454845"
"https://ror.org/01js2sh04","desy","2021","2750.0","10.1140/epjs/s11734-021-00249-z",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"2750.0","150.0",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:455015"
"https://ror.org/01js2sh04","desy","2021","1479.61","10.1103/physrevlett.126.104801",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"1479.61",NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:455042"
"https://ror.org/01js2sh04","desy","2021","1543.7","10.1038/s41598-021-82687-2",FALSE,"journal article",NA,NA,"1543.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:455132"
"https://ror.org/01js2sh04","desy","2021","1118.23","10.1364/osac.424340",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"1118.23","29.03",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:455231"
"https://ror.org/01js2sh04","desy","2021","2750.0","10.1107/s2059798320016071",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"2750.0","150.0",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:455264"
"https://ror.org/01js2sh04","desy","2021","2750.0","10.1007/s00340-021-07588-8",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"2750.0","150.0",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:455325"
"https://ror.org/01js2sh04","desy","2021","1479.61","10.1103/physrevlett.126.174801",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"1479.61",NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:456053"
"https://ror.org/01js2sh04","desy","2021","2750.0","10.1002/piuz.202001597",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"2750.0","150.0",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:456218"
"https://ror.org/01js2sh04","desy","2021","1666.27","10.1364/oe.419977",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"1666.27","26.82","122.03",NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:456236"
"https://ror.org/01js2sh04","desy","2021","2750.0","10.1002/lpor.202100268",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"2750.0","150.0",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:456492"
"https://ror.org/01js2sh04","desy","2021","2210.0","10.1016/j.physleta.2021.127680",FALSE,"journal article",NA,NA,"2210.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:456576"
"https://ror.org/01js2sh04","desy","2021","2750.0","10.1140/epjd/s10053-021-00147-y",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"2750.0","150.0",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:456627"
"https://ror.org/01js2sh04","desy","2021","1683.67","10.1364/oe.422526",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"1683.67","25.26",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:456629"
"https://ror.org/01js2sh04","desy","2021","1666.85","10.1364/ol.421232",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"1666.85","25.0",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:456666"
"https://ror.org/01js2sh04","desy","2021","2750.0","10.1107/s1600577521007074",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"2750.0","150.0",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:456667"
"https://ror.org/01js2sh04","desy","2021","1803.43","10.3390/app11115157",FALSE,"journal article",NA,NA,"1803.43",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:456732"
"https://ror.org/01js2sh04","desy","2021","2546.0","10.1038/s42004-021-00510-5",FALSE,"journal article",NA,NA,"2546.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:456891"
"https://ror.org/01js2sh04","desy","2021","2900.0","10.1038/s41586-021-03517-z",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"2900.0",NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:457180"
"https://ror.org/01js2sh04","desy","2021","824.0","10.1063/4.0000076",FALSE,"journal article",NA,NA,"824.0",NA,NA,NA,NA,"12.37",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:457270"
"https://ror.org/01js2sh04","desy","2021","1859.24","10.1364/oe.416223",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"1859.24","27.89",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:457276"
"https://ror.org/01js2sh04","desy","2022","2750.0","10.1140/epjp/s13360-021-01155-y",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"2750.0","150.0",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:457299"
"https://ror.org/01js2sh04","desy","2021","2750.0","10.1007/s41781-021-00065-z",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"2750.0","150.0",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:457326"
"https://ror.org/01js2sh04","desy","2021","2750.0","10.1107/s1600577521002551",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"2750.0","150.0",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:457559"
"https://ror.org/01js2sh04","desy","2021","2750.0","10.1107/s1600577521003805",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"2750.0","150.0",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:457865"
"https://ror.org/01js2sh04","desy","2021","2750.0","10.1007/s41781-021-00058-y",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"2750.0","150.0",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:458175"
"https://ror.org/01js2sh04","desy","2021","1024.0","10.1103/physrevresearch.3.023188",FALSE,"journal article",NA,NA,"1024.0",NA,NA,NA,NA,"15.36",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:458204"
"https://ror.org/01js2sh04","desy","2021","2587.77","10.7554/elife.70146",FALSE,"journal article",NA,NA,"2587.77",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:458932"
"https://ror.org/01js2sh04","desy","2021","1752.0","10.1016/j.jbc.2021.101438",FALSE,"journal article",NA,NA,"1752.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:458933"
"https://ror.org/01js2sh04","desy","2021","1587.46","10.1098/rspa.2021.0334",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"1587.46","23.81",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:458936"
"https://ror.org/01js2sh04","desy","2021","2750.0","10.1002/piuz.202101616",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"2750.0","150.0",NA,NA,NA,"723.52",NA,NA,"oai:bib-pubdb1.desy.de:459221"
"https://ror.org/01js2sh04","desy","2021","2750.0","10.1107/s1600576721009973",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"2750.0","150.0",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:459283"
"https://ror.org/01js2sh04","desy","2021","1970.0","10.1016/j.optcom.2021.127537",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"1970.0",NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:459328"
"https://ror.org/01js2sh04","desy","2022","9500.0","10.1038/s41586-021-04348-8",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"9500.0",NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:459332"
"https://ror.org/01js2sh04","desy","2022","3472.2999999999997","10.1103/physrevlett.129.094801",TRUE,"journal article",NA,NA,NA,"32.68",NA,NA,"3439.62",NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:459368"
"https://ror.org/01js2sh04","desy","2021","2759.41","10.1002/anie.202108242",TRUE,"journal article",NA,NA,NA,"9.41","990.0",NA,"2750.0","150.0",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:459411"
"https://ror.org/01js2sh04","desy","2021","2750.0","10.1002/chem.202101515",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"2750.0","150.0",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:459413"
"https://ror.org/01js2sh04","desy","2021","1437.34","10.1107/s2052252521006333",FALSE,"journal article",NA,NA,"1437.34",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:459414"
"https://ror.org/01js2sh04","desy","2022","2750.0","10.1007/s11224-021-01845-4",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"2750.0","150.0",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:459422"
"https://ror.org/01js2sh04","desy","2021","1907.5","10.1364/ol.435073",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"1907.5","28.61",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:459616"
"https://ror.org/01js2sh04","desy","2021","2441.5","10.1038/s43246-021-00158-7",FALSE,"journal article",NA,NA,"2441.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:459709"
"https://ror.org/01js2sh04","desy","2021","4228.81","10.1021/acsami.1c03084",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"4228.81",NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:459827"
"https://ror.org/01js2sh04","desy","2021","1671.63","10.1364/oe.426931",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"1671.63",NA,"612.09",NA,NA,NA,NA,"34.26","oai:bib-pubdb1.desy.de:459947"
"https://ror.org/01js2sh04","desy","2022","1722.21","10.1107/s1600577522000339",FALSE,"journal article",NA,NA,"1706.0","16.21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:459957"
"https://ror.org/01js2sh04","desy","2021","2122.1","10.1103/physreve.104.015211",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"2122.1","31.83",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:460287"
"https://ror.org/01js2sh04","desy","2021","4530.0","10.1038/s41467-021-25347-3",FALSE,"journal article",NA,NA,"4530.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:461670"
"https://ror.org/01js2sh04","desy","2021","2841.59","10.1038/s41534-021-00445-8",FALSE,"journal article",NA,NA,"2841.59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:461676"
"https://ror.org/01js2sh04","desy","2021","2750.0","10.1007/s00340-021-07662-1",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"2750.0","150.0",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:461789"
"https://ror.org/01js2sh04","desy","2021","1803.43","10.3390/app112210768",FALSE,"journal article",NA,NA,"1803.43",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:461894"
"https://ror.org/01js2sh04","desy","2021","1543.7","10.1038/s41598-021-94260-y",FALSE,"journal article",NA,NA,"1543.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:461985"
"https://ror.org/01js2sh04","desy","2021","1521.41","10.1364/ao.440263",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"1521.41","22.82",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:461987"
"https://ror.org/01js2sh04","desy","2021","2750.0","10.1140/epjd/s10053-021-00235-z",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"2750.0","150.0",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:462036"
"https://ror.org/01js2sh04","desy","2021","1680.42","10.1364/ol.430651",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"1680.42","25.21",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:462040"
"https://ror.org/01js2sh04","desy","2021","2448.0","10.1088/1748-0221/16/08/p08034",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"2448.0",NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:462412"
"https://ror.org/01js2sh04","desy","2022","2799.9","10.1038/s42004-022-00656-w",FALSE,"journal article",NA,NA,"2773.8","26.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:462475"
"https://ror.org/01js2sh04","desy","2021","3876.73","10.1126/sciadv.abh0757",FALSE,"journal article",NA,NA,"3876.73",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:462477"
"https://ror.org/01js2sh04","desy","2022","3694.71","10.1103/physrevlett.129.244801",TRUE,"journal article",NA,NA,NA,"34.77",NA,NA,"3659.94",NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:462546"
"https://ror.org/01js2sh04","desy","2022","2750.0","10.1007/s00410-021-01829-x",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"2750.0","150.0",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:462589"
"https://ror.org/01js2sh04","desy","2021","1276.15","10.1063/4.0000127",FALSE,"journal article",NA,NA,"1276.15",NA,NA,NA,NA,"19.14",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:462625"
"https://ror.org/01js2sh04","desy","2022","2877.07","10.1016/j.cpc.2022.108421",TRUE,"journal article",NA,NA,NA,"27.07",NA,NA,"2850.0",NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:462682"
"https://ror.org/01js2sh04","desy","2022","1800.67","10.1364/oe.448551",FALSE,"journal article",NA,NA,"1783.47","17.2",NA,NA,NA,"26.75",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:462779"
"https://ror.org/01js2sh04","desy","2021","1624.9","10.1038/s41598-021-98302-3",FALSE,"journal article",NA,NA,"1624.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:462885"
"https://ror.org/01js2sh04","desy","2022","1722.21","10.1107/s1600577522002685",FALSE,"journal article",NA,NA,"1706.0","16.21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:462888"
"https://ror.org/01js2sh04","desy","2021","4573.04","10.1038/s41467-021-26772-0",FALSE,"journal article",NA,NA,"4530.0","43.04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:463085"
"https://ror.org/01js2sh04","desy","2021","4573.04","10.1038/s41467-021-26193-z",FALSE,"journal article",NA,NA,"4530.0","43.04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:463166"
"https://ror.org/01js2sh04","desy","2022","2750.0","10.1007/s41781-022-00081-7",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"2750.0","150.0",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:465333"
"https://ror.org/01js2sh04","desy","2021","1722.21","10.1107/s1600577522001047",FALSE,"journal article",NA,NA,"1706.0","16.21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:465429"
"https://ror.org/01js2sh04","desy","2021","9500.0","10.1038/s41586-021-04157-z",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"9500.0",NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:465436"
"https://ror.org/01js2sh04","desy","2021","1706.0","10.1107/s1600577521009231",FALSE,"journal article",NA,NA,"1706.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:465464"
"https://ror.org/01js2sh04","desy","2021","1843.33","10.1364/oe.440173",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"1843.33","27.65",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:465471"
"https://ror.org/01js2sh04","desy","2021","1902.47","10.1039/d1sm01446c",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"1902.47",NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:465646"
"https://ror.org/01js2sh04","desy","2021","3096.35","10.2138/am-2022-7989",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"3096.35","46.45",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:465687"
"https://ror.org/01js2sh04","desy","2021","1722.21","10.1107/s1600577521013667",FALSE,"journal article",NA,NA,"1706.0","16.21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:470174"
"https://ror.org/01js2sh04","desy","2022","18.48","10.1088/2515-7647/ac483a",FALSE,"journal article",NA,NA,"0.0","18.48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:470176"
"https://ror.org/01js2sh04","desy","2022","1050.0","10.1063/5.0076216",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"1050.0",NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:470320"
"https://ror.org/01js2sh04","desy","2022","1779.31","10.1364/ol.450706",TRUE,"journal article",NA,NA,NA,"16.99",NA,NA,"1762.32","26.43",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:470385"
"https://ror.org/01js2sh04","desy","2022","2656.9","10.1364/optica.447021",TRUE,"journal article",NA,NA,NA,"25.0",NA,NA,"2631.9",NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:470549"
"https://ror.org/01js2sh04","desy","2022","1697.6499999999999","10.1038/s41598-022-09466-5",FALSE,"journal article",NA,NA,"1681.82","15.83",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:471055"
"https://ror.org/01js2sh04","desy","2021","1758.62","10.1364/ol.445410",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"1758.62","26.38",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:471317"
"https://ror.org/01js2sh04","desy","2021","1979.94","10.1364/oe.446563",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"1979.94","29.7",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:471793"
"https://ror.org/01js2sh04","desy","2021","2750.0","10.1002/piuz.202270117",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"2750.0","150.0",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:471794"
"https://ror.org/01js2sh04","desy","2022","1050.0","10.1063/5.0083534",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"1050.0",NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:471945"
"https://ror.org/01js2sh04","desy","2023","2350.2999999999997","10.1103/physrevresearch.5.013096",FALSE,"journal article",NA,NA,"2328.18","22.12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:472099"
"https://ror.org/01js2sh04","desy","2021","1722.21","10.1107/s1600577522002582",FALSE,"journal article",NA,NA,"1706.0","16.21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:472163"
"https://ror.org/01js2sh04","desy","2022","2750.0","10.1002/piuz.202201639",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"2750.0","150.0",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:472169"
"https://ror.org/01js2sh04","desy","2021","811.54","10.3390/cryst11121561",FALSE,"journal article",NA,NA,"811.54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:472340"
