"institution","period","euro","doi","backlist_oa","publisher","book_title","isbn","isbn_print","isbn_electronic","license_ref","indexed_in_crossref","doab"
"FWF - Austrian Science Fund",2022,9000,NA,NA,"mdwPress","Travelling Gestures – Elfriede Jelineks Theater der (Tragödien-)Durchquerung","978-3-8394-6702-2","978-3-8376-6702-8","978-3-8394-6702-2",NA,FALSE,FALSE
"FWF - Austrian Science Fund",2022,9000,"10.5771/9783748931096",NA,"Nomos Verlagsgesellschaft mbH & Co. KG","Bundesstaatliche Identitäten und ihre Achtung im Unionsrecht","978-3-7489-3109-6","978-3-7489-3109-6",NA,"https://creativecommons.org/licenses/by/4.0/",TRUE,FALSE
"FWF - Austrian Science Fund",2022,9600,"10.31267/978-3-7574-0093-4",NA,"Berlin Schwabe","Verstehen verstehen - Eine erkenntnistheoretische Untersuchung","978-3-7574-0093-4",NA,"978-3-7574-0093-4","https://creativecommons.org/licenses/by/4.0",TRUE,FALSE
"FWF - Austrian Science Fund",2022,8815,"10.1007/978-3-658-40359-1",NA,"Springer Fachmedien Wiesbaden","Studium als Balanceakt","978-3-658-40491-8","978-3-658-40491-8","978-3-658-40359-1","https://creativecommons.org/licenses/by/4.0",TRUE,TRUE
"",,,"","","","","","","","","",""
"FWF - Austrian Science Fund",2022,15600,"10.1007/978-3-030-89155-8",NA,"Springer International Publishing","When Music Takes Over in Film","978-3-030-89154-1","978-3-030-89154-1","978-3-030-89155-8","https://creativecommons.org/licenses/by/4.0",TRUE,TRUE
"FWF - Austrian Science Fund",2022,10000,NA,NA,"Studienverlag","Regesten zur Geschichte der Juden in Österreich im Mittelalter, Band 5","978-3-7065-6292-8",NA,NA,NA,FALSE,FALSE
"FWF - Austrian Science Fund",2022,9000,"10.14361/9783839461433",NA,"transcript Verlag","Aus der Nacht in den Tag","978-3-8376-6143-9","978-3-8376-6143-9","978-3-8394-6143-3","https://creativecommons.org/licenses/by/4.0/",TRUE,TRUE
"FWF - Austrian Science Fund",2022,10000,"10.14361/9783839464946",NA,"transcript Verlag","Arbeit und Gesundheit in der Spätmoderne","978-3-8376-6494-2","978-3-8376-6494-2","978-3-8394-6494-6","https://creativecommons.org/licenses/by/4.0/",TRUE,TRUE
"FWF - Austrian Science Fund",2022,10000,NA,NA,"Velbrück Wissenschaft","Die Kritik der marxistischen Rechtstheorie","978-3-95832-296-7",NA,NA,NA,FALSE,FALSE
"FWF - Austrian Science Fund",2022,50000,NA,NA,"Verlag der Österreichischen Akademie der Wissenschaften","Vienna Yearbook of Population Research 2022","978-3-7001-8882-7",NA,NA,NA,FALSE,FALSE
"FWF - Austrian Science Fund",2022,14000,"10.1553/978oeaw92435","Verlag der Österreichischen Akademie der Wissenschaften","Çukuriçi Höyük 5","978-3-7001-9243-5","978-3-7001-9243-5","978-3-7001-9244-2",NA,TRUE,FALSE
"",,,"","","","","","","","","",""
"FWF - Austrian Science Fund",2022,14000,"10.1553/978oeaw91667",NA,"Verlag der Österreichischen Akademie der Wissenschaften","Inschriften in Wohnhäusern 1","978-3-7001-9166-7","978-3-7001-9166-7",NA,NA,TRUE,FALSE
"",,,"","","","","","","","","",""
"",,,"","","","","","","","","",""
"FWF - Austrian Science Fund",2022,4000,"10.1553/978oeaw92114",NA,"Verlag der Österreichischen Akademie der Wissenschaften","Die Register Innocenz´ III. 3. Jahrgang (1200/1201). Erster Teil: Das erhaltene Registerfragment. Texte und Indices","978-3-7001-9211-4","978-3-7001-9211-4",NA,NA,TRUE,FALSE
"",,,"","","","","","","","","",""
"FWF - Austrian Science Fund",2022,14000,NA,NA,"Holzhausen","Regional Economies in Action. Standardization of Transport Amphorae in the Roman and Byzantine Mediterranean","978-3-903207-73-8",NA,NA,NA,FALSE,FALSE
"",,,"","","","","","","","","",""
"FWF - Austrian Science Fund",2022,9000,NA,NA,"Verlag Österreich GmbH","Die unvollendete Bankenunion","978-3-7046-9186-6",NA,NA,NA,FALSE,FALSE
"FWF - Austrian Science Fund",2022,10000,NA,NA,"Kohlhammer","Das Wagnis des Scheiterns","978-3-17-042592-7",NA,NA,NA,FALSE,FALSE
"FWF - Austrian Science Fund",2022,10000,"10.1515/9783110732122",NA,"De Gruyter","Metapher, Kontext und Kognition","978-3-11-073212-2",NA,"978-3-11-073212-2","http://creativecommons.org/licenses/by/4.0",TRUE,FALSE
"FWF - Austrian Science Fund",2022,10000,NA,NA,"De Gruyter","Die Interaktion zwischen Dirigent:in und Musiker:innen in Orchesterproben","978-3-1107-7948-6",NA,NA,NA,FALSE,FALSE
"FWF - Austrian Science Fund",2022,21400,NA,NA,"Wallstein Verlag","Arthur Schnitzler: »Das Zeitlose ist von kürzester Dauer.«","978-3-8353-5471-5",NA,NA,NA,FALSE,FALSE
"FWF - Austrian Science Fund",2022,12572.22,"10.46500/83535423",NA,"Wallstein Verlag","Der lange Atem kolonialer Bilder: Visuelle Praktiken von (Ex-)Soldaten und ihren Familien in Südtirol/Alto Adige 1935-2015","978-3-8353-5423-4","978-3-8353-5423-4",NA,NA,TRUE,FALSE
"FWF - Austrian Science Fund",2022,14000,NA,NA,"Sonderzahl","Werner Kofler: Kommentierte Werkausgabe (Band 4 und 5)","978-3-85449-626-7",NA,NA,NA,FALSE,FALSE
"",,,"","","","","","","","","",""
