Institution;Period; EURO ;DOI;is_hybrid;Publisher;Journal_full_title;Funding Programme;Note
Austrian Science Fund (FWF);2021;2.133,60 ;10.1093/gbe/evaa206;FALSE;OXFORD UNIVERSITY PRESS (OUP);Genome Biology and Evolution;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;2.340,00 ;10.1093/nargab/lqab002;FALSE;OXFORD UNIVERSITY PRESS (OUP);NAR Genomics and Bioinformatics;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;2.348,85 ;10.1093/nar/gkaa1260;FALSE;OXFORD UNIVERSITY PRESS (OUP);Nucleic Acids Research;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;2.371,20 ;10.1093/gbe/evaa190;FALSE;OXFORD UNIVERSITY PRESS (OUP);Genome Biology and Evolution;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;2.371,20 ;10.1093/gbe/evaa064;FALSE;OXFORD UNIVERSITY PRESS (OUP);Genome Biology and Evolution;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;2.684,40 ;10.1093/nar/gkz1043;FALSE;OXFORD UNIVERSITY PRESS (OUP);Nucleic Acids Research;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;2.821,00 ;10.1093/gbe/evab019;FALSE;OXFORD UNIVERSITY PRESS (OUP);Genome Biology and Evolution;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;2.885,08 ;10.1093/texcom/tgab047;FALSE;OXFORD UNIVERSITY PRESS (OUP);Cerebral Cortex;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;2.952,00 ;10.1093/ejcts/ezab296;TRUE;OXFORD UNIVERSITY PRESS (OUP);European Journal of Cardio-thoracic Surgery;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;3.200,00 ;10.1093/nar/gkab510;FALSE;OXFORD UNIVERSITY PRESS (OUP);Nucleic Acids Research;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;3.456,00 ;10.1093/nar/gkab256;FALSE;OXFORD UNIVERSITY PRESS (OUP);Nucleic Acids Research;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;3.840,00 ;10.1093/nar/gkab505;FALSE;OXFORD UNIVERSITY PRESS (OUP);Nucleic Acids Research;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;3.840,00 ;10.1093/nar/gkaa1029;FALSE;OXFORD UNIVERSITY PRESS (OUP);Nucleic Acids Research;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;1.246,93 ;10.7717/peerj.9027;FALSE;PEERJ INC.;PeerJ;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;1.830,00 ;10.3897/zookeys.1010.58759;FALSE;PENSOFT PUBLISHERS;ZooKeys;Peer-Reviewed Publications ;
NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA
Austrian Science Fund (FWF);2021;960,58 ;10.1371/journal.pone.0242677;FALSE;PUBLIC LIBRARY OF SCIENCE (PLOS);PLoS ONE;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;1.469,33 ;10.1371/journal.pone.0229992;FALSE;PUBLIC LIBRARY OF SCIENCE (PLOS);PLoS ONE;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;1.530,39 ;10.1371/journal.pone.0258847;FALSE;PUBLIC LIBRARY OF SCIENCE (PLOS);PLoS ONE;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;1.621,49 ;10.1371/journal.pone.0233067;FALSE;PUBLIC LIBRARY OF SCIENCE (PLOS);PLoS ONE;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;1.622,03 ;10.1371/journal.pone.0242959;FALSE;PUBLIC LIBRARY OF SCIENCE (PLOS);PLoS ONE;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;1.691,34 ;10.1371/journal.pone.0243193;FALSE;PUBLIC LIBRARY OF SCIENCE (PLOS);PLoS ONE;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;1.694,29 ;10.1371/journal.pone.0251317;FALSE;PUBLIC LIBRARY OF SCIENCE (PLOS);PLoS ONE;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;1.735,79 ;10.1371/journal.pone.0253416;FALSE;PUBLIC LIBRARY OF SCIENCE (PLOS);PLoS ONE;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;1.763,69 ;10.1371/journal.pone.0242873;FALSE;PUBLIC LIBRARY OF SCIENCE (PLOS);PLoS ONE;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;1.776,40 ;10.1371/journal.pone.0239627;FALSE;PUBLIC LIBRARY OF SCIENCE (PLOS);PLoS ONE;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;2.159,92 ;10.1371/journal.pcbi.1009022;FALSE;PUBLIC LIBRARY OF SCIENCE (PLOS);PLoS Computational Biology;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;2.171,46 ;10.1371/journal.pgen.1009444;FALSE;PUBLIC LIBRARY OF SCIENCE (PLOS);PLoS Genetics;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;2.214,17 ;10.1371/journal.pcbi.1009372;FALSE;PUBLIC LIBRARY OF SCIENCE (PLOS);PLoS Computational Biology;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;2.450,39 ;10.1371/journal.pgen.1009016;FALSE;PUBLIC LIBRARY OF SCIENCE (PLOS);PLoS Genetics;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;2.513,40 ;10.1371/journal.ppat.1009697;FALSE;PUBLIC LIBRARY OF SCIENCE (PLOS);PLoS Pathogens;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;2.535,71 ;10.1371/journal.pgen.1009663;FALSE;PUBLIC LIBRARY OF SCIENCE (PLOS);PLoS Genetics;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;504,00 ;10.3391/bir.2021.10.2.20;FALSE;REGIONAL EURO-ASIAN BIOLOGICAL INVASIONS CENTRE (REABIC);BioInvasions Records;Peer-Reviewed Publications ;
NA;NA;NA;NA;NA;NA;NA;NA;NA
Austrian Science Fund (FWF);2021;2.972,58 ;10.26508/lsa.202000794;FALSE;ROCKEFELLER UNIVERSITY PRESS;Life Science Alliance;Peer-Reviewed Publications ;
NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA
Austrian Science Fund (FWF);2021;1.204,17 ;10.1039/D1CP02797B;TRUE;ROYAL SOCIETY OF CHEMISTRY (RSC);Physical Chemistry Chemical Physics;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;1.794,89 ;10.1039/D1TA02983E;TRUE;ROYAL SOCIETY OF CHEMISTRY (RSC);Journal of Materials Chemistry A;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;1.794,89 ;10.1039/D0CP06112C;TRUE;ROYAL SOCIETY OF CHEMISTRY (RSC);Physical Chemistry Chemical Physics;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;1.794,89 ;10.1039/D0CP04859C;TRUE;ROYAL SOCIETY OF CHEMISTRY (RSC);Physical Chemistry Chemical Physics;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;1.794,89 ;10.1039/D0CP06605B;TRUE;ROYAL SOCIETY OF CHEMISTRY (RSC);Physical Chemistry Chemical Physics;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;1.794,89 ;10.1039/D1SM00521A;TRUE;ROYAL SOCIETY OF CHEMISTRY (RSC);Soft Matter;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;1.794,89 ;10.1039/D0SE01914C;TRUE;ROYAL SOCIETY OF CHEMISTRY (RSC);Sustainable Energy & Fuels;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;1.794,93 ;10.1039/D0CE01679A;TRUE;ROYAL SOCIETY OF CHEMISTRY (RSC);CrystEngComm;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;1.794,99 ;10.1039/D1QI00211B;TRUE;ROYAL SOCIETY OF CHEMISTRY (RSC);Inorganic Chemistry Frontiers;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;1.794,99 ;10.1039/D1JA00007A;TRUE;ROYAL SOCIETY OF CHEMISTRY (RSC);Journal of Analytical Atomic Spectrometry;Peer-Reviewed Publications ;
NA;NA;NA;NA;NA;NA;NA;NA;NA
Austrian Science Fund (FWF);2021;325,36 ;10.1177/2041669519846135;FALSE;SAGE;i-Perception;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;1.889,42 ;10.1127/metz/2020/1043;FALSE;SCHWEIZERBART UND BORNTRAEGER;Meteorologische Zeitschrift;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;1.213,80 ;10.15698/mic2021.02.741;FALSE;SHARED SCIENCE PUBLISHERS OG;Microbial Cell;Peer-Reviewed Publications ;
NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA
Austrian Science Fund (FWF);2021;1.273,00 ;10.1117/1.OE.60.6.067105;TRUE;SOCIETY OF PHOTO-OPTICAL INSTRUMENTATION ENGINEERS (SPIE);Optical Engineering;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;708,50 ;10.2489/jswc.2021.00191;TRUE;SOIL AND WATER CONSERVATION SOCIETY;Journal of Soil and Water Conservation;Peer-Reviewed Publications ;
NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA
Austrian Science Fund (FWF);2021;684,00 ;10.1007/978-3-030-54832-2_5;TRUE;SPRINGER NATURE;Advances in Databases and Information Systems;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;806,40 ;10.1007/978-3-030-29436-6_20;TRUE;SPRINGER NATURE;CADE 2019: Automated Deduction – CADE 27;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;820,80 ;10.1007/978-3-030-55754-6_14;TRUE;SPRINGER NATURE;NFM 2020: NASA Formal Methods;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;1.116,00 ;10.1038/s41514-020-0042-x;FALSE;SPRINGER NATURE;NPJ Aging;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;1.507,20 ;10.1038/s41598-020-69885-0;FALSE;SPRINGER NATURE;Scientific Reports;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;1.570,00 ;10.1038/s41598-021-81030-z;FALSE;SPRINGER NATURE;Scientific Reports;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;1.570,00 ;10.1038/s41598-020-76146-7;FALSE;SPRINGER NATURE;Scientific Reports;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;1.570,00 ;10.1038/s41598-020-73326-3;FALSE;SPRINGER NATURE;Scientific Reports;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;1.570,00 ;10.1038/s41598-020-79375-y;FALSE;SPRINGER NATURE;Scientific Reports;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;1.690,00 ;10.1038/s41598-021-89346-6;FALSE;SPRINGER NATURE;Scientific Reports;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;1.690,00 ;10.1038/s41598-021-91820-0;FALSE;SPRINGER NATURE;Scientific Reports;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;1.690,00 ;10.1038/s41598-021-87063-8;FALSE;SPRINGER NATURE;Scientific Reports;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;1.690,00 ;10.1038/s41598-021-98018-4;FALSE;SPRINGER NATURE;Scientific Reports;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;1.690,00 ;10.1038/s41598-021-89763-7;FALSE;SPRINGER NATURE;Scientific Reports;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;1.727,00 ;10.1038/s41598-020-79778-x;FALSE;SPRINGER NATURE;Scientific Reports;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;1.859,00 ;10.1038/s41598-021-83705-z;FALSE;SPRINGER NATURE;Scientific Reports;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;1.872,24 ;10.1007/s00026-020-00520-5;TRUE;SPRINGER NATURE;Annals of Combinatorics;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;1.884,00 ;10.1038/s41597-021-00806-0;FALSE;SPRINGER NATURE;Scientific Data;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;1.884,00 ;10.1038/s41598-020-61433-0;FALSE;SPRINGER NATURE;Scientific Reports;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;1.884,00 ;10.1038/s41598-020-76010-8;FALSE;SPRINGER NATURE;Scientific Reports;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;1.884,00 ;10.1038/s41598-020-79957-w;FALSE;SPRINGER NATURE;Scientific Reports;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;1.884,00 ;10.1038/s41598-020-71737-w;FALSE;SPRINGER NATURE;Scientific Reports;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;1.884,00 ;10.1038/s41598-020-65379-1;FALSE;SPRINGER NATURE;Scientific Reports;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;1.884,00 ;10.1038/s41598-020-79456-y;FALSE;SPRINGER NATURE;Scientific Reports;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;2.028,00 ;10.1038/s41535-020-00260-y;FALSE;SPRINGER NATURE;NPJ Quantum Materials;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;2.028,00 ;10.1038/s41597-021-00822-0;FALSE;SPRINGER NATURE;Scientific Data;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;2.028,00 ;10.1038/s41598-021-82122-6;FALSE;SPRINGER NATURE;Scientific Reports;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;2.028,00 ;10.1038/s41598-021-96711-y;FALSE;SPRINGER NATURE;Scientific Reports;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;2.028,00 ;10.1038/s41598-021-84265-y;FALSE;SPRINGER NATURE;Scientific Reports;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;2.028,00 ;10.1038/s41598-021-82613-6;FALSE;SPRINGER NATURE;Scientific Reports;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;2.028,00 ;10.1038/s41598-021-99329-2;FALSE;SPRINGER NATURE;Scientific Reports;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;2.028,00 ;10.1038/s41598-021-81743-1;FALSE;SPRINGER NATURE;Scientific Reports;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;2.028,00 ;10.1038/s41598-021-83744-6;FALSE;SPRINGER NATURE;Scientific Reports;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;2.028,00 ;10.1038/s41598-021-96160-7;FALSE;SPRINGER NATURE;Scientific Reports;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;2.028,00 ;10.1038/s41598-021-82380-4;FALSE;SPRINGER NATURE;Scientific Reports;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;2.028,00 ;10.1038/s41598-021-99299-5;FALSE;SPRINGER NATURE;Scientific Reports;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;2.036,38 ;10.1038/s41598-021-82747-7;FALSE;SPRINGER NATURE;Scientific Reports;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;2.045,00 ;10.1186/s12881-020-01091-1;FALSE;SPRINGER NATURE;BMC Medical Genetics;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;2.160,00 ;10.1186/s13578-021-00566-9;FALSE;SPRINGER NATURE;Cell and Bioscience;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;2.640,00 ;10.1007/s00704-018-2506-5;TRUE;SPRINGER NATURE;Theoretical and Applied Climatology;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;2.680,00 ;10.1038/s42003-021-01858-z;FALSE;SPRINGER NATURE;Communications Biology;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;2.748,00 ;10.1038/s43247-021-00105-x;FALSE;SPRINGER NATURE;Communications Earth & Environment;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;2.868,00 ;10.1038/s41524-021-00537-1;FALSE;SPRINGER NATURE;NPJ Computational Materials;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;2.937,60 ;10.1038/s41534-021-00435-w;FALSE;SPRINGER NATURE;NPJ Quantum Information;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;3.150,00 ;10.1186/s13148-020-00979-2;FALSE;SPRINGER NATURE;Clinical Epigenetics;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;3.216,00 ;10.1038/s42003-021-02131-z;FALSE;SPRINGER NATURE;Communications Biology;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;3.216,00 ;10.1038/s42003-021-02447-w;FALSE;SPRINGER NATURE;Communications Biology;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;3.216,00 ;10.1038/s42003-021-01783-1;FALSE;SPRINGER NATURE;Communications Biology;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;3.216,00 ;10.1038/s42005-021-00723-z;FALSE;SPRINGER NATURE;Communications Physics;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;3.588,00 ;10.1038/s12276-020-00547-x;FALSE;SPRINGER NATURE;Experimental and Molecular Medicine;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;3.672,00 ;10.1038/s41534-021-00472-5;FALSE;SPRINGER NATURE;NPJ Quantum Information;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;3.672,00 ;10.1038/s41534-021-00437-8;FALSE;SPRINGER NATURE;NPJ Quantum Information;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;3.672,00 ;10.1038/s41396-021-00962-6;TRUE;SPRINGER NATURE;ISME Journal;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;3.948,00 ;10.1038/s41419-021-03470-9;FALSE;SPRINGER NATURE;Cell Death and Disease;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;4.380,00 ;10.1038/s41467-020-19871-x;FALSE;SPRINGER NATURE;Nature Communications;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;4.719,00 ;10.1038/s41467-020-14489-5;FALSE;SPRINGER NATURE;Nature Communications;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;4.983,00 ;10.1038/s41467-021-21327-9;FALSE;SPRINGER NATURE;Nature Communications;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;5.256,00 ;10.1038/s41467-020-20728-6;FALSE;SPRINGER NATURE;Nature Communications;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;5.256,00 ;10.1038/s41467-020-20035-0;FALSE;SPRINGER NATURE;Nature Communications;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;5.256,00 ;10.1038/s41467-020-18563-w;FALSE;SPRINGER NATURE;Nature Communications;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;5.256,00 ;10.1038/s41467-020-18610-6;FALSE;SPRINGER NATURE;Nature Communications;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;5.294,00 ;10.1038/s41467-020-20286-x;FALSE;SPRINGER NATURE;Nature Communications;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;5.436,00 ;10.1038/s41467-021-24346-8;FALSE;SPRINGER NATURE;Nature Communications;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;5.436,00 ;10.1038/s41467-021-23510-4;FALSE;SPRINGER NATURE;Nature Communications;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;5.436,00 ;10.1038/s41467-021-22647-6;FALSE;SPRINGER NATURE;Nature Communications;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;5.436,00 ;10.1038/s41467-021-22090-7;FALSE;SPRINGER NATURE;Nature Communications;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;5.436,00 ;10.1038/s41467-021-21161-z;FALSE;SPRINGER NATURE;Nature Communications;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;5.436,00 ;10.1038/s41467-021-25379-9;FALSE;SPRINGER NATURE;Nature Communications;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;5.436,00 ;10.1038/s41467-021-22114-2;FALSE;SPRINGER NATURE;Nature Communications;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;5.436,00 ;10.1038/s41467-021-24670-z;FALSE;SPRINGER NATURE;Nature Communications;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;5.436,00 ;10.1038/s41467-021-24479-w;FALSE;SPRINGER NATURE;Nature Communications;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;5.436,00 ;10.1038/s41467-021-22682-3;FALSE;SPRINGER NATURE;Nature Communications;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;1.108,80 ;10.1080/19475705.2021.1914753;FALSE ;TAYLOR & FRANCIS;Geomatics, Natural Hazards and Risk;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;1.218,00 ;10.1080/20008198.2021.2001190;FALSE;TAYLOR & FRANCIS;European Journal of Psychotraumatology;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;1.218,00 ;10.1080/20008198.2021.1991609;FALSE ;TAYLOR & FRANCIS;European Journal of Psychotraumatology;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;1.856,40 ;10.1080/21505594.2021.1958057;FALSE ;TAYLOR & FRANCIS;Virulence;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;2.179,80 ;10.1080/19420862.2021.1923122;FALSE ;TAYLOR & FRANCIS;mAbs;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;2.179,80 ;10.1080/2162402X.2021.1880687;FALSE ;TAYLOR & FRANCIS;OncoImmunology;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;2.179,80 ;10.1080/2162402X.2021.1965319;FALSE ;TAYLOR & FRANCIS;OncoImmunology;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;2.599,80 ;10.1080/19420862.2021.2024118;FALSE ;TAYLOR & FRANCIS;mAbs;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;1.108,80 ;10.1080/19475705.2020.1736190;FALSE;TAYLOR & FRANCIS;Geomatics, Natural Hazards and Risk;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;1.354,86 ;10.4324/9780429288296-6;TRUE;TAYLOR & FRANCIS;Epistolary Poetry in Byzantium and Beyond;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;1.373,17 ;10.4324/9780429288296-5;TRUE;TAYLOR & FRANCIS;Epistolary Poetry in Byzantium and Beyond;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;2.095,80 ;10.1080/10652469.2020.1806261;TRUE;TAYLOR & FRANCIS;Integral Transforms and Special Functions;Peer-Reviewed Publications ;
NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA
Austrian Science Fund (FWF);2021;3.600,00 ;10.1242/dmm.047704;FALSE;THE COMPANY OF BIOLOGISTS LIMITED;DMM Disease Models and Mechanisms;Peer-Reviewed Publications ;
NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA
Austrian Science Fund (FWF);2021;384,08 ;10.5334/gjgl.562;FALSE;UBIQUITY PRESS;Glossa;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;1.206,50 ;https://www.jssm.org/volume19/iss1/cap/jssm-19-52.pdf;FALSE;ULUDAG UNIVERSITY;Journal of Sports Science and Medicine;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;1.209,00 ;10.52082/jssm.2021.62;TRUE;ULUDAG UNIVERSITY;Journal of Sports Science and Medicine;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;1.211,00 ;10.52082/jssm.2021.535;FALSE;ULUDAG UNIVERSITY;Journal of Sports Science and Medicine;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;450,00 ;10.22331/q-2021-03-08-404;FALSE;VEREIN ZUR FÖRDERUNG DES OPEN ACCESS PUBLIZIERENS IN DEN QUANTENWISSENSCHAFTEN;Quantum;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;450,00 ;10.22331/q-2020-12-24-377;FALSE;VEREIN ZUR FÖRDERUNG DES OPEN ACCESS PUBLIZIERENS IN DEN QUANTENWISSENSCHAFTEN;Quantum;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;450,00 ;10.22331/q-2020-09-28-335;FALSE;VEREIN ZUR FÖRDERUNG DES OPEN ACCESS PUBLIZIERENS IN DEN QUANTENWISSENSCHAFTEN;Quantum;Peer-Reviewed Publications ;
NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA
Austrian Science Fund (FWF);2021;600,00 ;10.1515/anona-2020-0223;FALSE;WALTER DE GRUYTER;Advances In Nonlinear Analysis;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;960,00 ;10.1515/math-2020-0085;FALSE;WALTER DE GRUYTER;Open Mathematics Journal;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;1.240,32 ;10.1515/opth-2020-0167;FALSE;WALTER DE GRUYTER;Open Theology;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;1.381,03 ;10.2138/am-2021-7764CCBY;TRUE;WALTER DE GRUYTER;American Mineralogist;Peer-Reviewed Publications ;
NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA
Austrian Science Fund (FWF);2021;734,00 ;10.1002/aps3.11442;FALSE;WILEY;Applications in Plant Sciences;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;840,00 ;10.1002/trc2.12121;FALSE;WILEY;Alzheimer's and Dementia;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;1.404,00 ;10.14814/phy2.14590;FALSE;WILEY;Physiological Reports;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;1.555,20 ;10.1002/ece3.7408;FALSE;WILEY;Ecology and Evolution;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;1.555,20 ;10.1002/ece3.7654;FALSE;WILEY;Ecology and Evolution;Peer-Reviewed Publications ;
Austrian Science Fund (FWF);2021;1.555,20 ;10.1002/ece3.7867;FALSE;WILEY;Ecology and Evolution;Peer-Reviewed Publications ;
