"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","license_ref","pmid","url","local_id"
"Bielefeld University","2021","1738","10.3390/plants10071401",FALSE,"MDPI AG","Plants","2223-7747","cc_by_4_0","34371604","oai:pub.uni-bielefeld.de:2956140","2956140"
"Bielefeld University","2022","2124","10.3390/plants11030350",FALSE,"MDPI ","Plants","2223-7747","cc_by_4_0","35161331","oai:pub.uni-bielefeld.de:2960841","2960841"
"Bielefeld University","2021","1352","10.3390/publications9030041",FALSE,"MDPI","Publications","2304-6775 ","cc_by_4_0",NA,"oai:pub.uni-bielefeld.de:2957316","2957316"
"Bielefeld University","2021","1834","10.3390/su13116334",FALSE,"MDPI AG","Sustainability","2071-1050","cc_by_4_0",NA,"oai:pub.uni-bielefeld.de:2955342","2955342"
"Bielefeld University","2021","2124","10.3390/v13091870",FALSE,NA,"Viruses","1999-4915","cc_by_4_0","34578452","oai:pub.uni-bielefeld.de:2957501","2957501"
"Bielefeld University","2021","3155","10.7554/elife.73682",FALSE,"eLife Sciences","eLife","2050-084X",NA,"34787077","oai:pub.uni-bielefeld.de:2959608","2959608"
"Bielefeld University","2021","1758","10.3390/molecules26164810",FALSE,"MDPI AG","Molecules","1420-3049","cc_by_4_0","34443397","oai:pub.uni-bielefeld.de:2956649","2956649"
"Bielefeld University","2021","2829","10.3389/fpls.2021.701780",FALSE,"Frontiers","Frontiers in Plant Science","1664-462X","cc_by_4_0","34484266","oai:pub.uni-bielefeld.de:2956345","2956345"
"Bielefeld University","2021","2038","10.3389/fmicb.2021.711893",FALSE,NA,"Frontiers in Microbiology","1664-302X","cc_by_4_0","34659141","oai:pub.uni-bielefeld.de:2957323","2957323"
"Bielefeld University","2021","1158","10.3390/socsci10110418",FALSE,"MDPI ","Social Sciences","2076-0760","cc_by_4_0",NA,"oai:pub.uni-bielefeld.de:2958757","2958757"
"Bielefeld University","2021","1555","10.3390/plants10081574",FALSE,"MDPI ","Plants","2223-7747","cc_by_4_0","34451618","oai:pub.uni-bielefeld.de:2956514","2956514"
"Bielefeld University","2021","3451","10.1007/s11858-021-01261-2",FALSE,"Springer ","ZDM – Mathematics Education","1863-9690","cc_by_4_0",NA,"oai:pub.uni-bielefeld.de:2955356","2955356"
"Bielefeld University","2022","1370,88","10.1002/ece3.8757",FALSE,"Wiley","Ecology and Evolution","2045-7758","cc_by_4_0","35356576","oai:pub.uni-bielefeld.de:2962124","2962124"
"Bielefeld University","2022","3046,40","10.1002/hbm.25852",FALSE,"Wiley","Human Brain Mapping","1097-0193","cc_by_nc_nd_4_0","35384132","oai:pub.uni-bielefeld.de:2962324","2962324"
"Bielefeld University","2021","1894","10.1186/s13007-021-00718-5",FALSE,"BMC","Plant Methods","1746-4811","cc_by_4_0","33563309","oai:pub.uni-bielefeld.de:2943037","2943037"
"Bielefeld University","2021","1665","10.1186/s13015-021-00183-8",FALSE,"BioMed Central","Algorithms for molecular biology : AMB","1748-7188","cc_by_4_0","33971908","oai:pub.uni-bielefeld.de:2954832","2954832"
"Bielefeld University","2021","1960","10.1186/s13033-021-00494-8",FALSE,"BioMed Central","International journal of mental health systems","1752-4458","cc_by_4_0","34461949","oai:pub.uni-bielefeld.de:2954210","2954210"
"Bielefeld University","2021","1989","10.1186/s13034-021-00411-4",FALSE,"Springer Science and Business Media LLC","Child and Adolescent Psychiatry and Mental Health","1753-2000","cc_by_4_0","34641919","oai:pub.uni-bielefeld.de:2958186","2958186"
"Bielefeld University","2021","1989","10.1186/s13034-021-00428-9",FALSE,"BioMed Central"," Child and Adolescent Psychiatry and Mental Health ","1753-2000",NA,"34920749","oai:pub.uni-bielefeld.de:2960446","2960446"
"Bielefeld University","2021","3798","10.1186/s13059-021-02512-x",FALSE,"BioMed Central","Genome Biology","1474-760X",NA,"34706745","oai:pub.uni-bielefeld.de:2958717","2958717"
"Bielefeld University","2021","1271","10.1186/s40795-021-00453-z",FALSE,"BioMed Central","BMC nutrition","2055-0928","cc_by_4_0","34433497","oai:pub.uni-bielefeld.de:2957235","2957235"
"Bielefeld University","2021","2079","10.1364/oe.437822",FALSE,"Optica ","Optics Express","1094-4087","cc_by_4_0","34809327","oai:pub.uni-bielefeld.de:2959751","2959751"
"Bielefeld University","2021","1695","10.1371/journal.pone.0248620",FALSE,"Public Library of Science","PloS one","1932-6203","cc_by_4_0","33844689","oai:pub.uni-bielefeld.de:2954078","2954078"
"Bielefeld University","2021","1738","10.1371/journal.pone.0251194",FALSE,"Public Library of Science","PLoS ONE ","1932-6203","cc_by_4_0","34153038","oai:pub.uni-bielefeld.de:2957050","2957050"
"Bielefeld University","2021","1692","10.1371/journal.pone.0252281",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203","cc_by_4_0","34106940","oai:pub.uni-bielefeld.de:2955484","2955484"
"Bielefeld University","2021","1763","10.1371/journal.pone.0255325",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203","cc_by_4_0","34428211","oai:pub.uni-bielefeld.de:2956961","2956961"
"Bielefeld University","2021","1820","10.1371/journal.pone.0259223",FALSE,"Public Library of Science","PloS one","1932-6203","cc_by_4_0","34731177","oai:pub.uni-bielefeld.de:2959030","2959030"
"Bielefeld University","2021","1845","10.1371/journal.pone.0259776",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203","cc_by_4_0","34780522","oai:pub.uni-bielefeld.de:2959064","2959064"
"Bielefeld University","2021","4284","10.15252/emmm.202013787",FALSE,"Wiley","EMBO Molecular Medicine ","1757-4676","cc_by_4_0","34779586","oai:pub.uni-bielefeld.de:2959493","2959493"
"Bielefeld University","2021","240","10.17645/si.v9i1.3538",FALSE,"Cogitatio","Social Inclusion","2183-2803","cc_by_4_0",NA,"oai:pub.uni-bielefeld.de:2951522","2951522"
"Bielefeld University","2021","240","10.17645/si.v9i1.3582",FALSE,"Cogitatio","Social Inclusion","2183-2803","cc_by_4_0",NA,"oai:pub.uni-bielefeld.de:2951625","2951625"
"Bielefeld University","2021","240","10.17645/si.v9i1.3583",FALSE,"Cogitatio","Social Inclusion","2183-2803","cc_by_4_0",NA,"oai:pub.uni-bielefeld.de:2951519","2951519"
"Bielefeld University","2021","240","10.17645/si.v9i1.3584",FALSE,"Cogitatio","Social Inclusion","2183-2803","cc_by_4_0",NA,"oai:pub.uni-bielefeld.de:2951521","2951521"
"Bielefeld University","2021","1999","10.2147/ccid.s334574",FALSE,"Dovepress","Clinical, Cosmetic and Investigational Dermatology","1178-7015","cc_by_nc_3_0","34853522","oai:pub.uni-bielefeld.de:2959517","2959517"
"Bielefeld University","2021","599","10.25082/ahb.2021.01.001",FALSE,"Syncsci Publishing Pte.","Advances in Health and Behavior","2630466X","cc_by_nc_4_0",NA,"oai:pub.uni-bielefeld.de:2957827","2957827"
"Bielefeld University","2021","605","10.25082/tcpp.2021.01.004",FALSE,"Syncsci Publishing Pte.","Theory and Clinical Practice in Pediatrics","2529749X","cc_by_4_0",NA,"oai:pub.uni-bielefeld.de:2960479","2960479"
"Bielefeld University","2021","603","10.25082/tcpp.2021.01.005",FALSE,"Syncsci Publishing Pte.","Theory and Clinical Practice in Pediatrics","2529-749X","cc_by_4_0",NA,"oai:pub.uni-bielefeld.de:2960481","2960481"
"Bielefeld University","2021","2313","10.26508/lsa.202000987",FALSE,"Life Science Alliance ","Life science alliance","2575-1077","cc_by_4_0","34330788","oai:pub.uni-bielefeld.de:2956905","2956905"
"Bielefeld University","2021","2038","10.3389/fbioe.2021.716343",FALSE,"Frontiers Media","Frontiers in Bioengineering and Biotechnology","2296-4185","cc_by_4_0","34722476","oai:pub.uni-bielefeld.de:2955090","2955090"
"Bielefeld University","2021","1032","10.1039/d1ra03528b",FALSE,"Royal Society of Chemistry (RSC)","RSC Advances","2046-2069","cc_by_nc_3_0","35480797","oai:pub.uni-bielefeld.de:2955985","2955985"
"Bielefeld University","2021","1490","10.1088/1367-2630/ac18df",FALSE,"IOP Publishing","New Journal of Physics","1367-2630","cc_by_4_0",NA,"oai:pub.uni-bielefeld.de:2956497","2956497"
"Bielefeld University","2021","2011","10.1093/nargab/lqab085",FALSE,"Oxford University Press (OUP)","NAR Genomics and Bioinformatics","2631-9268","cc_by_nc_4_0","34661101","oai:pub.uni-bielefeld.de:2958416","2958416"
"Bielefeld University","2021","2332","10.1111/eva.13245",FALSE,"Wiley","Evolutionary Applications","1752-4571","cc_by_4_0","34295367","oai:pub.uni-bielefeld.de:2954708","2954708"
"Bielefeld University","2021","3868","10.1126/sciadv.abj4713",FALSE,"American Association for the Advancement of Science (AAAS)","Science Advances","2375-2548","cc_by_4_0","34516767","oai:pub.uni-bielefeld.de:2957384","2957384"
"Bielefeld University","2022","3997","10.1126/sciadv.abm9820",FALSE,"American Association for the Advancement of Science"," Science Advances ","2375-2548",NA,"35353570","oai:pub.uni-bielefeld.de:2962329","2962329"
"Bielefeld University","2021","1823","10.1167/jov.21.2.10",FALSE,"Ass. for Research in Vision and Ophthalmology (ARVO) ","Journal of Vision","1534-7362","cc_by_4_0","33620379","oai:pub.uni-bielefeld.de:2951619","2951619"
"Bielefeld University","2021","1763","10.1186/s12859-021-03970-7",FALSE,"Springer Nature","BMC Bioinformatics",NA,"cc_by_4_0","33722188","oai:pub.uni-bielefeld.de:2944735","2944735"
"Bielefeld University","2021","1799","10.1186/s12862-021-01919-1",FALSE,"BioMed Central","BMC Ecology and Evolution","2730-7182",NA,"34635051","oai:pub.uni-bielefeld.de:2958351","2958351"
"Bielefeld University","2021","1842","10.1186/s12864-021-07877-8",FALSE,NA,"BMC Genomics",NA,"cc_by_4_0","34362298","oai:pub.uni-bielefeld.de:2952434","2952434"
"Bielefeld University","2021","1894","10.1186/s12870-021-03110-6",FALSE,"Cold Spring Harbor Laboratory","BMC Plant Biology","1471-2229","cc_by_4_0","34233614","oai:pub.uni-bielefeld.de:2952955","2952955"
"Bielefeld University","2021","2010","10.1186/s12874-021-01300-2",FALSE,"BioMed Central","BMC medical research methodology","1471-2288",NA,"34074260","oai:pub.uni-bielefeld.de:2955529","2955529"
"Bielefeld University","2021","1960","10.1186/s12888-021-03337-5",FALSE,"BioMed Central","BMC psychiatry","1471-244X","cc_by_4_0","34210264","oai:pub.uni-bielefeld.de:2956152","2956152"
"Bielefeld University","2021","2138","10.1186/s12889-021-10794-w",FALSE,"BioMed Central","BMC public health","1471-2458","cc_by_4_0","33892665","oai:pub.uni-bielefeld.de:2954383","2954383"
"Bielefeld University","2021","2138","10.1186/s12889-021-11356-w",FALSE,"BioMed Central","BMC public health","1471-2458","cc_by_4_0","34233639","oai:pub.uni-bielefeld.de:2956148","2956148"
"Bielefeld University","2021","2138","10.1186/s12889-021-11923-1",FALSE,"BioMed Central","BMC Public Health ","1471-2458",NA,"34649535","oai:pub.uni-bielefeld.de:2958343","2958343"
"Bielefeld University","2021","2138","10.1186/s12889-021-12303-5",FALSE,"BioMed Central","BMC Public Health ","1471-2458",NA,"34879832","oai:pub.uni-bielefeld.de:2959868","2959868"
"Bielefeld University","2021","2010","10.1186/s12934-021-01586-3",FALSE,"BioMed Central","Microbial Cell Factories","1475-2859","cc_by_4_0","33971881","oai:pub.uni-bielefeld.de:2954220","2954220"
"Bielefeld University","2021","2010","10.1186/s12934-021-01642-y",FALSE,"BioMed Central","Microbial Cell Factories",NA,"cc_by_4_0","34454498","oai:pub.uni-bielefeld.de:2957097","2957097"
"Bielefeld University","2021","1894","10.1186/s12955-021-01719-7",FALSE,"BioMed Central","Health and Quality of Life Outcomes","1477-7525","cc_by_4_0","33676523","oai:pub.uni-bielefeld.de:2952487","2952487"
"Bielefeld University","2021","1799","10.1186/s12962-021-00322-3",FALSE,"Springer Science and Business Media LLC","Cost Effectiveness and Resource Allocation","1478-7547","cc_by_4_0","34627288","oai:pub.uni-bielefeld.de:2958190","2958190"
"Bielefeld University","2021","2656","10.1186/s12964-020-00690-y",FALSE,"Springer Nature","Cell Communication and Signaling","1478-811X","cc_by_4_0","33627146","oai:pub.uni-bielefeld.de:2951652","2951652"
"Bielefeld University","2021","1763","10.1186/s12982-021-00097-1",FALSE,"BioMed Central","Emerging themes in epidemiology","1742-7622",NA,"34134757","oai:pub.uni-bielefeld.de:2955911","2955911"
"Bielefeld University","2021","1933","10.1038/s41598-021-00992-2",FALSE,"Springer Nature","Scientific Reports","2045-2322",NA,"34737371","oai:pub.uni-bielefeld.de:2954752","2954752"
"Bielefeld University","2021","1837","10.1038/s41598-021-81082-1",FALSE,"Springer Nature","Scientific Reports","2045-2322","cc_by_4_0","33462312","oai:pub.uni-bielefeld.de:2950292","2950292"
"Bielefeld University","2021","1837","10.1038/s41598-021-88921-1",FALSE,"Nature Research","Scientific Reports","2045-2322","cc_by_4_0","33947879","oai:pub.uni-bielefeld.de:2954516","2954516"
"Bielefeld University","2021","1837","10.1038/s41598-021-92749-0",FALSE,"Springer Nature","Scientific reports","2045-2322","cc_by_4_0","34253740","oai:pub.uni-bielefeld.de:2956421","2956421"
"Bielefeld University","2021","1837","10.1038/s41598-021-93087-x",FALSE,"Springer Nature","Scientific Reports","2045-2322","cc_by_4_0","34234186","oai:pub.uni-bielefeld.de:2956139","2956139"
