"DOI","Institution","period","is_hybrid"
"10.1007/s00417-017-3879-3","City University London",2018,TRUE
"10.1007/s00425-018-2854-5","Queen Mary, University of London",2018,TRUE
"10.1007/s00199-018-1102-3","University of Portsmouth",2018,TRUE
"10.1007/s11517-018-1806-3","University of Sheffield",2018,TRUE
"10.1007/s00415-018-8762-6","University College London",2018,TRUE
"10.1007/s00442-018-4082-x","University of Manchester",2018,TRUE
"10.1007/s00285-018-1208-z","University of Oxford",2018,TRUE
"10.1007/s00429-018-1621-5","University College London",2018,TRUE
"10.1007/s00779-018-1110-0","Northumbria University",2018,TRUE
"10.1007/s11538-018-0400-z","University of Reading",2018,TRUE
"10.1007/s10803-018-3484-2","University of York",2018,TRUE
"10.1007/s10548-018-0625-z","King's College London",2018,TRUE
"10.1007/s12115-018-0225-2","University of Cambridge",2018,TRUE
"10.1007/s11266-018-9949-2","University of Oxford",2018,TRUE
"10.1007/s11661-018-4518-2","University of Manchester",2018,TRUE
"10.1007/s13346-018-0493-9","University of Sheffield",2018,TRUE
"10.1007/s10021-018-0228-2","University of Reading",2018,TRUE
"10.1007/s40137-018-0202-0","University of Leeds",2018,TRUE
"10.1007/s11249-018-0995-0","University of Southampton",2018,TRUE
"10.1007/s13311-018-0615-6","King's College London",2018,TRUE
"10.1007/s10961-018-9658-4","Northumbria University",2018,TRUE
"10.1007/s11897-018-0372-1","King's College London",2018,TRUE
"10.1007/s11682-018-9824-1","University of Oxford",2018,TRUE
"10.1007/s11244-018-0892-7","University of Glasgow",2018,TRUE
"10.1007/s11886-018-0949-z","King's College London",2018,TRUE
"10.1007/s10971-018-4595-0","University of Strathclyde",2018,TRUE
"10.1007/s00773-018-0529-3","Queen's University of Belfast",2018,TRUE
"10.1007/s11625-018-0542-9","University of Nottingham",2018,TRUE
"10.1007/s10596-018-9721-0","Imperial College London",2018,TRUE
"10.1007/s10151-018-1757-6","University of Oxford",2018,TRUE
"10.1007/s40279-018-0867-7","Liverpool John Moores University",2018,TRUE
"10.1007/s40746-018-0110-7","University of Sheffield",2018,TRUE
"10.1007/s13770-017-0107-5","University of Edinburgh",2018,TRUE
"10.1007/s00106-017-0464-3","University of Nottingham",2018,TRUE
"10.1007/s10546-018-0337-7","University of Surrey",2018,TRUE
"10.1007/s10640-018-0230-3","London School of Economics and Political Science",2018,TRUE
"10.1007/s10676-018-9448-6","University of Bath",2018,TRUE
"10.1007/s10654-017-0353-9","Imperial College London",2018,TRUE
"10.1007/s11229-018-1740-9","Durham University",2018,TRUE
"10.1007/s12187-017-9516-1","Cardiff University",2018,TRUE
"10.1007/s12053-018-9624-x","University of Cambridge",2018,TRUE
"10.1007/s12192-018-0884-3","University of Oxford",2018,TRUE
"10.1007/s10640-018-0229-9","University of Surrey",2018,TRUE
"10.1007/s10554-018-1309-1","King's College London",2018,TRUE
"10.1007/s11098-018-1065-z","University of Oxford",2018,TRUE
"10.1007/s13280-018-1014-2","University of York",2018,TRUE
"10.1007/s11069-018-3204-4","University of Manchester",2018,TRUE
"10.1007/s10711-018-0329-2","University of Warwick",2018,TRUE
"10.1007/s10784-018-9392-2","University of Leeds",2018,TRUE
"10.1007/s11207-018-1255-z","University of Glasgow",2018,TRUE
"10.1007/s11032-018-0781-6","University of York",2018,TRUE
"10.1007/s10973-018-7071-8","University of Glasgow",2018,TRUE
"10.1007/s00208-018-1650-7","University of Bristol",2018,TRUE
"10.1007/s00229-018-1006-3","King's College London",2018,TRUE
"10.1007/s00421-018-3814-2","University of Kent",2018,TRUE
"10.1007/s10389-018-0899-3","King's College London",2018,TRUE
"10.1007/s00799-018-0235-0","The Open University",2018,TRUE
"10.1007/s00213-018-4839-2","University of Liverpool",2018,TRUE
"10.1007/s00401-018-1822-2","University College London",2018,TRUE
"10.1007/s10096-018-3214-x","Queen's University of Belfast",2018,TRUE
"10.1007/s00422-018-0750-5","University of Strathclyde",2018,TRUE
"10.1007/s00426-018-0992-9","Kingston University",2018,TRUE
"10.1007/s00148-017-0685-5","University of Warwick",2018,TRUE
"10.1007/s00428-018-2299-z","University of Exeter",2018,TRUE
"10.1007/s00431-018-3093-2","King's College London",2018,TRUE
"10.1007/s00221-018-5170-1","University of Birmingham",2018,TRUE
"10.1007/s00146-018-0825-9","University of Sussex",2018,TRUE
"10.1007/s10803-018-3510-4","King's College London",2018,TRUE
"10.1007/s10803-018-3492-2","University of York",2018,TRUE
"10.1007/s11897-018-0376-x","King's College London",2018,TRUE
"10.1007/s11266-018-9966-1","University of Bath",2018,TRUE
"10.1007/s10549-018-4683-4","University of Nottingham",2018,TRUE
"10.1007/s11079-018-9482-3","University of Bath",2018,TRUE
"10.1007/s11116-017-9850-7","University of Leeds",2018,TRUE
"10.1007/s11213-018-9441-3","University of Lincoln",2018,TRUE
"10.1007/s10943-018-0581-7","University of Aberdeen",2018,TRUE
"10.1007/s10879-018-9383-1","University of Strathclyde",2018,TRUE
"10.1007/s00601-017-1327-x","Queen Mary, University of London",2018,TRUE
"10.1007/s40656-018-0189-y","University of Manchester",2018,TRUE
"10.1007/s40926-017-0083-9","Bournemouth University",2018,TRUE
"10.1007/s10472-017-9570-x","Queen Mary, University of London",2018,TRUE
"10.1007/s10750-018-3552-9","Loughborough University",2018,TRUE
"10.1007/s40519-018-0487-0","Newcastle University",2018,TRUE
"10.1007/s40948-018-0081-y","Durham University",2018,TRUE
"10.1007/s40572-018-0189-9","University of East Anglia",2018,TRUE
"10.1007/s00020-018-2437-7","Imperial College London",2018,TRUE
"10.1007/s12055-017-0637-4","University of Oxford",2018,TRUE
"10.1007/s13280-017-1007-6","University of Sussex",2018,TRUE
"10.1007/s10838-017-9389-5","University of St Andrews",2018,TRUE
"10.1007/s10529-018-2522-7","University of Oxford",2018,TRUE
"10.1007/s11217-018-9603-x","University of Strathclyde",2018,TRUE
"10.1007/s10800-018-1154-x","University of Southampton",2018,TRUE
"10.1007/s10686-018-9572-7","University College London",2018,TRUE
"10.1007/s11071-018-4124-2","Loughborough University",2018,TRUE
"10.1007/s10665-018-9953-y","University of Sheffield",2018,TRUE
"10.1007/s11196-018-9544-2","University of Greenwich",2018,TRUE
"10.1007/s00441-018-2801-6","University of Birmingham",2018,TRUE
"10.1007/s00211-018-0949-3","University College London",2018,TRUE
"10.1007/s00422-017-0743-9","University of Leeds",2018,TRUE
"10.1007/s00355-018-1117-5","Lancaster University",2018,TRUE
"10.1007/s00382-018-4083-9","University of Reading",2018,TRUE
"10.1007/s00402-018-2908-y","University of Edinburgh",2018,TRUE
"10.1007/s11368-018-1939-x","University of East Anglia",2018,TRUE
"10.1007/s00296-018-3988-2","University of Manchester",2018,TRUE
"10.1007/s00146-018-0820-1","University of Warwick",2018,TRUE
"10.1007/s00192-018-3558-x","University College London",2018,TRUE
"10.1007/s11306-017-1313-9","Royal Holloway, University of London",2018,TRUE
"10.1007/s11469-017-9861-9","University of Bath",2018,TRUE
"10.1007/s12109-018-9569-0","University of Cambridge",2018,TRUE
"10.1007/s13679-018-0297-8","University of Leeds",2018,TRUE
"10.1007/s11064-018-2487-x","University of Exeter",2018,TRUE
"10.1007/s11558-018-9302-y","University of Oxford",2018,TRUE
"10.1007/s12237-018-0371-1","University of Liverpool",2018,TRUE
"10.1007/s13178-018-0319-z","Bournemouth University",2018,TRUE
"10.1007/s10562-018-2319-2","Queen's University of Belfast",2018,TRUE
"10.1007/s10853-018-2138-2","Newcastle University",2018,TRUE
"10.1007/s12020-017-1516-x","University of Warwick",2018,TRUE
"10.1007/s00270-018-1903-6","Newcastle University",2018,TRUE
"10.1007/s11249-018-0993-2","University of Leeds",2018,TRUE
"10.1007/s10876-018-1348-8","Swansea University",2018,TRUE
"10.1007/s11940-018-0490-9","University College London",2018,TRUE
"10.1007/s41127-017-0016-3","University of Cambridge",2018,TRUE
"10.1007/s11136-018-1794-7","University of Leeds",2018,TRUE
"10.1007/s40473-018-0144-y","University of Cambridge",2018,TRUE
"10.1007/s10750-018-3544-9","Loughborough University",2018,TRUE
"10.1007/s10151-018-1756-7","University of Nottingham",2018,TRUE
"10.1007/s00023-018-0655-9","University of Reading",2018,TRUE
"10.1007/s10482-018-1030-z","University of West of Scotland",2018,TRUE
"10.1007/s10670-018-9988-5","University of Leeds",2018,TRUE
"10.1007/s11098-018-1054-2","University of Leeds",2018,TRUE
"10.1007/s10708-018-9863-6","Cardiff University",2018,TRUE
"10.1007/s11214-018-0478-5","Northumbria University",2018,TRUE
"10.1007/s11242-018-1016-3","Heriot-Watt University",2018,TRUE
"10.1007/s13347-018-0306-6","Cardiff University",2018,TRUE
"10.1007/s13347-018-0305-7","King's College London",2018,TRUE
"10.1007/s10554-018-1316-2","Liverpool John Moores University",2018,TRUE
"10.1007/s00449-018-1909-0","University of Glasgow",2018,TRUE
"10.1007/s10389-018-0905-9","University of Aberdeen",2018,TRUE
"10.1007/s00382-018-4105-7","University of Reading",2018,TRUE
"10.1007/s00211-018-0948-4","University of Oxford",2018,TRUE
"10.1007/s00125-018-4574-6","University of Birmingham",2018,TRUE
"10.1007/s00269-018-0956-z","University College London",2018,TRUE
"10.1007/s00127-018-1487-0","University College London",2018,TRUE
"10.1007/s00125-018-4551-0","University of Exeter",2018,TRUE
"10.1007/s00406-018-0881-7","Cardiff University",2018,TRUE
"10.1007/s00231-018-2295-5","Birmingham City University",2018,TRUE
"10.1007/s00382-018-4081-y","University of Oxford",2018,TRUE
"10.1007/s00125-018-4566-6","King's College London",2018,TRUE
"10.1007/s00146-018-0828-6","University of Cambridge",2018,TRUE
"10.1007/s10111-018-0467-1","University of Southampton",2018,TRUE
"10.1007/s10875-017-0469-4","Queen's University of Belfast",2018,TRUE
"10.1007/s11252-017-0727-5","University of Reading",2018,TRUE
"10.1007/s12117-018-9332-0","University of Liverpool",2018,TRUE
"10.1007/s12035-018-0927-x","Northumbria University",2018,TRUE
"10.1007/s12035-018-0928-9","Imperial College London",2018,TRUE
"10.1007/s10803-018-3485-1","University College London",2018,TRUE
"10.1007/s11423-018-9577-y","Cardiff University",2018,TRUE
"10.1007/s11661-018-4491-9","University of Manchester",2018,TRUE
"10.1007/s00283-017-9752-8","University of York",2018,TRUE
"10.1007/s00605-018-1162-2","University of Exeter",2018,TRUE
"10.1007/s10596-018-9726-8","Cardiff University",2018,TRUE
"10.1007/s00029-017-0383-x","University of Oxford",2018,TRUE
"10.1007/s42087-018-0006-x","University of Sheffield",2018,TRUE
"10.1007/s00018-018-2778-z","King's College London",2018,TRUE
"10.1007/s11136-018-1790-y","University of Warwick",2018,TRUE
"10.1007/s10309-018-0179-9","University College London",2018,TRUE
"10.1007/s11019-018-9829-y","University of Oxford",2018,TRUE
"10.1007/s11056-018-9632-x","University of York",2018,TRUE
"10.1007/s11214-017-0462-5","University College London",2018,TRUE
"10.1007/s10708-017-9841-4","Northumbria University",2018,TRUE
"10.1007/s10459-018-9814-5","University of Dundee",2018,TRUE
"10.1007/s10723-018-9437-3","University of Cambridge",2018,TRUE
"10.1007/s10641-018-0734-2","University College London",2018,TRUE
"10.1007/s10967-018-5741-4","University of Surrey",2018,TRUE
"10.1007/s10792-018-0837-y","University of Sussex",2018,TRUE
"10.1007/s11841-018-0637-x","University of Leeds",2018,TRUE
"10.1007/s10526-018-9870-z","Swansea University",2018,TRUE
"10.1007/s00222-018-0792-2","University of Oxford",2018,TRUE
"10.1007/s13385-017-0164-0","City University London",2018,TRUE
"10.1007/s00466-017-1532-y","Cardiff University",2018,TRUE
"10.1007/s11517-017-1768-x","University of Warwick",2018,TRUE
"10.1007/s00182-018-0614-1","University of Warwick",2018,TRUE
"10.1007/s00382-017-4041-y","University of Oxford",2018,TRUE
"10.1007/s00125-018-4582-6","University of Warwick",2018,TRUE
"10.1007/s40319-018-0684-4","University of Cambridge",2018,TRUE
"10.1007/s10182-018-0322-y","University of East Anglia",2018,TRUE
"10.1007/s10209-018-0611-y","University of Kent",2018,TRUE
"10.1007/s00265-018-2448-z","University of Sheffield",2018,TRUE
"10.1007/s00125-018-4558-6","Nottingham Trent University",2018,TRUE
"10.1007/s13563-018-0141-3","University of Dundee",2018,TRUE
"10.1007/s00125-018-4548-8","University of Dundee",2018,TRUE
"10.1007/s00193-018-0802-8","University of Cambridge",2018,TRUE
"10.1007/s00415-018-8777-z","Imperial College London",2018,TRUE
"10.1007/s00170-017-1480-x","University of Liverpool",2018,TRUE
"10.1007/s00146-018-0824-x","University of Stirling",2018,TRUE
"10.1007/s13592-018-0565-3","University of Bristol",2018,TRUE
"10.1007/s10886-017-0921-1","University of York",2018,TRUE
"10.1007/s10672-018-9314-z","University of Birmingham",2018,TRUE
"10.3758/s13423-017-1413-6","University of Bristol",2018,TRUE
"10.1007/s10842-018-0271-x","University of Liverpool",2018,TRUE
"10.1007/s10953-018-0717-0","University College London",2018,TRUE
"10.1007/s00224-018-9851-8","University of Oxford",2018,TRUE
"10.1007/s11926-018-0711-y","University of Sheffield",2018,TRUE
"10.1007/s40140-018-0248-7","University of Leeds",2018,TRUE
"10.1007/s10905-018-9665-1","Newcastle University",2018,TRUE
"10.1007/s10701-018-0138-3","University of York",2018,TRUE
"10.1007/s10955-018-1986-0","University of Bath",2018,TRUE
"10.1007/s00270-018-1915-2","St George's, University of London",2018,TRUE
"10.1007/s40819-018-0483-0","Sheffield Hallam University",2018,TRUE
"10.1007/s12072-018-9842-5","Imperial College London",2018,TRUE
"10.1007/s00701-018-3473-4","University of Birmingham",2018,TRUE
"10.1007/s00020-018-2432-z","Imperial College London",2018,TRUE
"10.1007/s40472-018-0186-9","King's College London",2018,TRUE
"10.1007/s41297-017-0032-8","Nottingham Trent University",2018,TRUE
"10.1007/s11158-017-9391-0","University of Southampton",2018,TRUE
"10.1140/epjb/e2017-80280-7","Cardiff University",2018,TRUE
"10.1140/epjb/e2017-80281-6","King's College London",2018,TRUE
"10.1140/epjb/e2017-80531-7","University of Leicester",2018,TRUE
"10.1140/epjp/i2018-11892-4","City University London",2018,TRUE
"10.1007/s11032-018-0777-2","Bangor University",2018,TRUE
"10.1007/s12104-018-9812-9","King's College London",2018,TRUE
"10.1617/s11527-018-1175-2","University of Dundee",2018,TRUE
"10.1007/s10584-018-2162-x","London School of Economics and Political Science",2018,TRUE
"10.1007/s10584-018-2171-9","University of Cambridge",2018,TRUE
"10.1007/s11214-018-0492-7","Cardiff University",2018,TRUE
"10.1007/s10704-018-0279-6","Imperial College London",2018,TRUE
"10.1007/s11207-018-1264-y","Imperial College London",2018,TRUE
"10.1007/s11229-018-1726-7","University of Sheffield",2018,TRUE
"10.1007/s10980-018-0639-7","Bournemouth University",2018,TRUE
"10.1007/s10654-018-0381-0","Imperial College London",2018,TRUE
"10.1007/s11084-018-9555-8","University College London",2018,TRUE
"10.1007/s11218-018-9434-1","University of Leicester",2018,TRUE
"10.1007/s12104-018-9814-7","University College London",2018,TRUE
"10.1007/s10368-018-0412-z","University of Bedfordshire",2018,TRUE
"10.1007/s00208-018-1672-1","Imperial College London",2018,TRUE
"10.1007/s00382-018-4158-7","University College London",2018,TRUE
"10.1007/s00247-017-4067-7","Imperial College London",2018,TRUE
"10.1007/s12520-017-0591-5","University of Sheffield",2018,TRUE
"10.1007/s00429-018-1626-0","University of Oxford",2018,TRUE
"10.1007/s00467-017-3849-3","King's College London",2018,TRUE
"10.1007/s00415-018-8801-3","Queen Mary, University of London",2018,TRUE
"10.1007/s00394-018-1635-z","Manchester Metropolitan University",2018,TRUE
"10.1007/s12027-018-0495-6","Queen Mary, University of London",2018,TRUE
"10.1007/s12687-018-0359-3","University College London",2018,TRUE
"10.1007/s00125-018-4597-z","Cardiff University",2018,TRUE
"10.1007/s00338-018-1672-3","University of St Andrews",2018,TRUE
"10.1007/s10071-018-1178-y","University of St Andrews",2018,TRUE
"10.1007/s00484-018-1518-2","University of Reading",2018,TRUE
"10.1007/s00192-018-3569-7","University College London",2018,TRUE
"10.1007/s00192-018-3601-y","St George's, University of London",2018,TRUE
"10.1007/s00590-018-2164-4","University of Strathclyde",2018,TRUE
"10.1007/s11222-018-9809-3","Imperial College London",2018,TRUE
"10.1007/s10864-018-9292-0","University of Kent",2018,TRUE
"10.1007/s11239-018-1641-2","Imperial College London",2018,TRUE
"10.1007/s12671-018-0922-3","University of Derby",2018,TRUE
"10.1007/s11692-018-9447-x","University of Lincoln",2018,TRUE
"10.1007/s11548-018-1748-0","King's College London",2018,TRUE
"10.1007/s40572-018-0187-y","University College London",2018,TRUE
"10.1007/s00347-018-0681-5","University of Liverpool",2018,TRUE
"10.1007/s11242-018-1039-9","Imperial College London",2018,TRUE
"10.1007/s11229-018-1728-5","University of Stirling",2018,TRUE
"10.1007/s12685-018-0213-x","Durham University",2018,TRUE
"10.1007/s10551-018-3838-x","Lancaster University",2018,TRUE
"10.1007/s10534-018-0089-3","University of Manchester",2018,TRUE
"10.1007/s11245-018-9547-3","University of Exeter",2018,TRUE
"10.1007/s10734-018-0246-1","Nottingham Trent University",2018,TRUE
"10.1007/s11158-018-9396-3","University College London",2018,TRUE
"10.1007/s10522-018-9752-x","Queen Mary, University of London",2018,TRUE
"10.1007/s10640-018-0242-z","London School of Economics and Political Science",2018,TRUE
"10.1007/s10980-018-0627-y","University of Cambridge",2018,TRUE
"10.1007/s10212-018-0374-0","University of Sussex",2018,TRUE
"10.1007/s10691-018-9371-6","University of Sussex",2018,TRUE
"10.1007/s10711-018-0344-3","University of Oxford",2018,TRUE
"10.1007/s00383-018-4248-y","University of Oxford",2018,TRUE
"10.1007/s00294-018-0827-7","University of Aberdeen",2018,TRUE
"10.1007/s11367-018-1460-x","University of Birmingham",2018,TRUE
"10.1007/s00339-017-1505-1","University of Manchester",2018,TRUE
"10.1007/s00296-018-4005-5","University of Oxford",2018,TRUE
"10.1007/s00394-018-1662-9","University of Leeds",2018,TRUE
"10.1007/s00422-018-0753-2","University College London",2018,TRUE
"10.1007/s00371-018-1494-x","University of Bradford",2018,TRUE
"10.1007/s00775-018-1548-6","University of Glasgow",2018,TRUE
"10.1007/s00415-018-8818-7","Cardiff University",2018,TRUE
"10.1007/s00787-018-1133-0","University of Oxford",2018,TRUE
"10.1007/s00227-018-3318-y","University of Hull",2018,TRUE
"10.1007/s12689-018-0080-z","University of Warwick",2018,TRUE
"10.1007/s00146-018-0838-4","University of Edinburgh",2018,TRUE
"10.1007/s12110-018-9310-x","University of Oxford",2018,TRUE
"10.1007/s10639-018-9701-y","University of Cambridge",2018,TRUE
"10.1007/s11469-018-9890-z","Nottingham Trent University",2018,TRUE
"10.1007/s10439-018-2005-y","University of Bath",2018,TRUE
"10.1007/s10898-018-0639-9","University of Reading",2018,TRUE
"10.1007/s10803-018-3539-4","Royal Holloway, University of London",2018,TRUE
"10.1007/s11548-018-1728-4","University College London",2018,TRUE
"10.1007/s40823-018-0032-x","Imperial College London",2018,TRUE
"10.1007/s10910-018-0895-4","University of Bristol",2018,TRUE
"10.1007/s10151-018-1775-4","University of Southampton",2018,TRUE
"10.1007/s11548-018-1717-7","Imperial College London",2018,TRUE
"10.1007/s41871-018-0008-9","Brunel University",2018,TRUE
"10.1007/s12053-018-9629-5","University of Sussex",2018,TRUE
"10.1007/s10654-018-0383-y","Newcastle University",2018,TRUE
"10.1007/s11005-018-1074-z","University of Leicester",2018,TRUE
"10.1007/s11242-018-1040-3","Heriot-Watt University",2018,TRUE
"10.1007/s11098-018-1084-9","University College London",2018,TRUE
"10.1007/s12053-018-9632-x","University College London",2018,TRUE
"10.1007/s10518-018-0338-4","University of Oxford",2018,TRUE
"10.1007/s10680-018-9475-3","University of St Andrews",2018,TRUE
"10.1007/s00467-018-3940-4","Newcastle University",2018,TRUE
"10.1007/s00158-018-1943-1","University of Southampton",2018,TRUE
"10.1007/s00125-018-4591-5","University of Bristol",2018,TRUE
"10.1007/s00221-018-5221-7","University of Oxford",2018,TRUE
"10.1007/s00371-018-1501-2","Bangor University",2018,TRUE
"10.1007/s00221-018-5229-z","University of Birmingham",2018,TRUE
"10.1007/s00467-018-3916-4","University College London",2018,TRUE
"10.1007/s00775-018-1539-7","University of Aberdeen",2018,TRUE
"10.1007/s00330-018-5351-0","University College London",2018,TRUE
"10.1007/s12526-018-0862-0","Queen's University of Belfast",2018,TRUE
"10.1007/s00382-018-4096-4","Newcastle University",2018,TRUE
"10.1007/s00415-018-8830-y","Queen Mary, University of London",2018,TRUE
"10.1007/s12225-017-9731-4","Royal Botanic Gardens",2018,TRUE
"10.1007/s12225-018-9744-7","Royal Botanic Gardens",2018,TRUE
"10.1007/s12225-018-9738-5","Royal Botanic Gardens",2018,TRUE
"10.1007/s11156-018-0716-7","University of Manchester",2018,TRUE
"10.1007/s00270-018-1921-4","University College London",2018,TRUE
"10.1007/s12035-018-0975-2","University of Huddersfield",2018,TRUE
"10.1007/s10826-018-1034-3","Glasgow Caledonian University",2018,TRUE
"10.1007/s10479-018-2797-z","University of Edinburgh",2018,TRUE
"10.1007/s11483-018-9523-x","University of Nottingham",2018,TRUE
"10.3758/s13423-018-1455-4","King's College London",2018,TRUE
"10.1007/s12237-018-0384-9","University of Liverpool",2018,TRUE
"10.1007/s12117-018-9338-7","Queen's University of Belfast",2018,TRUE
"10.1007/s10646-018-1919-3","University of Portsmouth",2018,TRUE
"10.1007/s11661-018-4567-6","University of Oxford",2018,TRUE
"10.1007/s11187-018-0013-9","London School of Economics and Political Science",2018,TRUE
"10.1007/s11664-018-6239-0","University of Bath",2018,TRUE
"10.1007/s10701-018-0148-1","University of Cambridge",2018,TRUE
"10.1007/s10803-018-3528-7","Lancaster University",2018,TRUE
"10.1007/s10898-018-0632-3","Imperial College London",2018,TRUE
"10.1007/s00707-018-2118-2","University of Southampton",2018,TRUE
"10.1007/s13278-018-0501-6","University of Bristol",2018,TRUE
"10.1007/s10265-018-1024-y","Royal Botanic Gardens",2018,TRUE
"10.1007/s40879-018-0227-z","University of Warwick",2018,TRUE
"10.1007/s40778-018-0114-z","University of Manchester",2018,TRUE
"10.1007/s40806-018-0142-z","Cardiff Metropolitan University",2018,TRUE
"10.1007/s00249-018-1290-6","University of Nottingham",2018,TRUE
"10.1007/s40656-018-0191-4","University of Manchester",2018,TRUE
"10.1007/s40279-018-0912-6","University of Stirling",2018,TRUE
"10.1007/s41315-018-0046-x","Swansea University",2018,TRUE
"10.1007/s13391-018-0053-y","Loughborough University",2018,TRUE
"10.1617/s11527-018-1172-5","University of Nottingham",2018,TRUE
"10.1007/s13194-018-0201-0","University of Kent",2018,TRUE
"10.1007/s10691-018-9368-1","Cardiff University",2018,TRUE
"10.1007/s11097-018-9562-2","Goldsmiths, University of London",2018,TRUE
"10.1007/s10734-018-0260-3","University of Bath",2018,TRUE
"10.1007/s10711-018-0339-0","University of Sheffield",2018,TRUE
"10.1007/s10443-018-9682-4","University of Nottingham",2018,TRUE
"10.1007/s00414-018-1802-z","Cranfield University",2018,TRUE
"10.1007/s11356-018-1818-4","Cardiff University",2018,TRUE
"10.1007/s00158-018-1930-6","University of Sheffield",2018,TRUE
"10.1007/s00127-018-1496-z","University of Bristol",2018,TRUE
"10.1007/s00394-018-1670-9","University of Kent",2018,TRUE
"10.1007/s00414-018-1832-6","Cranfield University",2018,TRUE
"10.1007/s00381-018-3782-1","University College London",2018,TRUE
"10.1007/s00238-018-1405-4","University of Leeds",2018,TRUE
"10.1007/s00191-018-0567-3","University of Greenwich",2018,TRUE
"10.1007/s00366-018-0605-7","Imperial College London",2018,TRUE
"10.1007/s12225-017-9730-5","Royal Botanic Gardens",2018,TRUE
"10.1007/s40072-018-0111-3","University College London",2018,TRUE
"10.1007/s11896-018-9259-z","Leeds Beckett University",2018,TRUE
"10.1007/s10548-018-0640-0","University of Ulster",2018,TRUE
"10.1007/s13632-018-0438-1","Sheffield Hallam University",2018,TRUE
"10.1007/s10897-018-0251-7","University of Manchester",2018,TRUE
"10.1007/s10589-018-9996-z","University of Portsmouth",2018,TRUE
"10.1007/s00464-017-5974-2","Imperial College London",2018,TRUE
"10.1007/s10557-018-6781-2","University College London",2018,TRUE
"10.1007/s11538-018-0419-1","University of East Anglia",2018,TRUE
"10.1007/s00464-018-6172-6","University of Leeds",2018,TRUE
"10.1007/s10971-018-4621-2","University of Bath",2018,TRUE
"10.1007/s10912-018-9513-5","The Open University",2018,TRUE
"10.1007/s10437-018-9287-1","University of Cambridge",2018,TRUE
"10.1007/s11896-018-9264-2","University of West of England",2018,TRUE
"10.1007/s12032-018-1099-2","Imperial College London",2018,TRUE
"10.1007/s12350-018-1245-4","University of Birmingham",2018,TRUE
"10.1007/s12350-018-1253-4","University of Oxford",2018,TRUE
"10.1007/s00332-018-9450-5","Loughborough University",2018,TRUE
"10.1007/s12671-018-0923-2","University of Sheffield",2018,TRUE
"10.1007/s10928-018-9584-y","University of Reading",2018,TRUE
"10.1007/s00603-018-1429-x","University of Warwick",2018,TRUE
"10.1007/s13311-018-0619-2","King's College London",2018,TRUE
"10.1007/s42087-018-0011-0","University of Hull",2018,TRUE
"10.1007/s11136-018-1831-6","University of Oxford",2018,TRUE
"10.1007/s11160-018-9516-3","University of Glasgow",2018,TRUE
"10.1007/s13311-018-0617-4","King's College London",2018,TRUE
"10.1007/s11562-018-0415-0","Cardiff University",2018,TRUE
"10.1007/s11069-018-3273-4","Durham University",2018,TRUE
"10.1007/s11229-018-1757-0","University of St Andrews",2018,TRUE
"10.1007/s11229-018-1768-x","University of Cambridge",2018,TRUE
"10.1007/s11229-018-1760-5","University of Glasgow",2018,TRUE
"10.1007/s12686-018-1018-z","University of Salford",2018,TRUE
"10.1007/s10668-018-0133-z","Cardiff University",2018,TRUE
"10.1007/s11050-018-9144-4","University of Birmingham",2018,TRUE
"10.1007/s10982-018-9327-7","University of Warwick",2018,TRUE
"10.1007/s12136-018-0342-y","University of Cambridge",2018,TRUE
"10.1007/s11205-018-1867-6","London School of Economics and Political Science",2018,TRUE
"10.1007/s00158-018-1921-7","University of Sheffield",2018,TRUE
"10.1007/s10389-017-0882-4","University of West of Scotland",2018,TRUE
"10.1007/s00428-018-2317-1","University College London",2018,TRUE
"10.1007/s00205-018-1233-5","University of Surrey",2018,TRUE
"10.1007/s00401-018-1830-2","University College London",2018,TRUE
"10.1007/s11403-018-0216-9","University College London",2018,TRUE
"10.1007/s00445-018-1209-1","The Open University",2018,TRUE
"10.1007/s10346-018-0977-1","Loughborough University",2018,TRUE
"10.1007/s40647-018-0216-0","University College London",2018,TRUE
"10.1007/s00122-018-3078-6","University of Dundee",2018,TRUE
"10.1007/s11356-018-1664-4","University of Salford",2018,TRUE
"10.1007/s00467-018-3893-7","King's College London",2018,TRUE
"10.1007/s00170-018-1704-8","University of Huddersfield",2018,TRUE
"10.1007/s12225-018-9742-9","Royal Botanic Gardens",2018,TRUE
"10.3758/s13415-018-0572-x","University College London",2018,TRUE
"10.1007/s11934-018-0764-5","University of Southampton",2018,TRUE
"10.1007/s10803-018-3501-5","Queen Margaret University",2018,TRUE
"10.1007/s12035-018-0964-5","University of Aberdeen",2018,TRUE
"10.1007/s10948-018-4600-4","University of Cambridge",2018,TRUE
"10.1007/s12035-018-1028-6","Imperial College London",2018,TRUE
"10.1007/s12144-018-9819-5","University of Liverpool",2018,TRUE
"10.1007/s10767-018-9282-1","University of Cambridge",2018,TRUE
"10.1007/s10439-018-2007-9","University of Sheffield",2018,TRUE
"10.1007/s12108-018-9372-6","University of Oxford",2018,TRUE
"10.1007/s10470-018-1160-2","University of Oxford",2018,TRUE
"10.1007/s11469-018-9892-x","Nottingham Trent University",2018,TRUE
"10.1007/s10745-018-9989-7","University of Exeter",2018,TRUE
"10.1007/s12029-018-0087-2","King's College London",2018,TRUE
"10.3758/s13414-018-1501-3","University College London",2018,TRUE
"10.1007/s10694-018-0704-4","Imperial College London",2018,TRUE
