institution;period;euro;doi;is_hybrid;publisher;journal_full_title;issn;url;
ETH Zurich;2016;275.23;10.3390/agronomy6040060;FALSE;MDPI;Agronomy;;;
ETH Zurich;2016;1284.40;10.3390/e18120426;FALSE;MDPI;Entropy;;;
ETH Zurich;2016;891.74;10.3390/en9010058;FALSE;MDPI;Energies;;;
ETH Zurich;2016;111.47;10.3390/ijgi5060091;FALSE;MDPI;IJGI;;;
ETH Zurich;2016;1467.89;10.3390/ijms17101640;FALSE;MDPI;Bioactives and Nutraceuticals;;;
ETH Zurich;2016;1040.37;10.3390/ma9010056;FALSE;MDPI;Materials;;;
ETH Zurich;2016;1040.37;10.3390/ma9050330;FALSE;MDPI;Materials;;;
ETH Zurich;2016;891.74;10.3390/polym8070254;FALSE;MDPI;Polymers;;;
ETH Zurich;2016;1651.38;10.3390/s16101663;FALSE;MDPI;Sensors;;;
ETH Zurich;2016;891.74;10.3390/su8040378;FALSE;MDPI; Sustainability;;;
ETH Zurich;2016;891.74;10.3390/su8101070;FALSE;MDPI;Sustainability;;;
ETH Zurich;2016;2916.00;10.5194/acp-16-11177-2016;FALSE;Copernicus;Atmospheric Chemistry and Physics;;;
ETH Zurich;2016;1134.00;10.5194/acp-16-13067-2016;FALSE;Copernicus;Atmospheric Chemistry and Physics;;;
ETH Zurich;2016;3207.60;10.5194/acp-16-13969-2016;FALSE;Copernicus;Atmospheric Chemistry and Physics;;;
ETH Zurich;2016;1377.00;10.5194/acp-16-7605-2016;FALSE;Copernicus;Atmospheric Chemistry and Physics;;;
ETH Zurich;2016;1296.00;10.5194/acp-16-8899-2016;FALSE;Copernicus;Atmospheric Chemistry and Physics;;;
ETH Zurich;2016;2235.60;10.5194/acp-16-8915-2016;FALSE;Copernicus;Atmospheric Chemistry and Physics;;;
ETH Zurich;2016;1701.00;10.5194/acp-16-9067-2016;FALSE;Copernicus;Atmospheric Chemistry and Physics;;;
ETH Zurich;2016;583.20;10.5194/adgeo-43-15-2016;FALSE;Copernicus;Advances in Geosciences;;;
ETH Zurich;2016;972.00;10.5194/amt-9-2535-2016;FALSE;Copernicus;Atmospheric Measurement Techniques;;;
ETH Zurich;2016;972.00;10.5194/amt-9-929-2016;FALSE;Copernicus;Atmospheric Measurement Techniques;;;
ETH Zurich;2016;972.00;10.5194/bg-13-2123-2016;FALSE;Copernicus;Biogeosciences;;;
ETH Zurich;2016;1263.60;10.5194/bg-13-3427-2016;FALSE;Copernicus;Biogeosciences;;;
ETH Zurich;2016;1566.00;10.5194/bg-13-4023-2016;FALSE;Copernicus;Biogeosciences;;;
ETH Zurich;2016;1620.00;10.5194/gmd-9-3393-2016;FALSE;Copernicus;Geoscientific Model Development;;;
ETH Zurich;2016;1652.40;10.5194/hess-20-1885-2016;FALSE;Copernicus;Hydrology and Earth System Sciences;;;
ETH Zurich;2016;777.60;10.5194/hess-20-3411-2016;FALSE;Copernicus;Hydrology and Earth System Sciences;;;
ETH Zurich;2016;864.00;10.5194/hess-20-4177-2016;FALSE;Copernicus;Hydrology and Earth System Sciences;;;
ETH Zurich;2016;380.16;10.5194/npg-23-107-2016;FALSE;Copernicus;Nonlinear Processes in Geophysics;;;
ETH Zurich;2016;2235.60;10.5194/tc-10-2075-2016;FALSE;Copernicus;The Cryosphere;;;
ETH Zurich;2017;1206.36;10.1002/2016EF000514;FALSE;Wiley;Earth's Future;;;
ETH Zurich;2017;1123.20;10.1002/ece3.3290;FALSE;Wiley;Ecology and Evolution;;;
ETH Zurich;2017;1405.08;10.1002/ece3.3312;FALSE;Wiley;Ecology and Evolution;;;
ETH Zurich;2017;864.00;10.1140/epjds/s13688-017-0117-5;FALSE;SpringerOpen;EPJ Data Science;;;
ETH Zurich;2017;764.64;10.1186/s12302-016-0101-x;FALSE;SpringerOpen;Environmental Sciences Europe;;;
ETH Zurich;2017;1507.68;10.1186/s12859-016-1417-7;FALSE;BioMed Central;BMC Bioinformatics;;;
ETH Zurich;2017;1507.68;10.1186/s12862-017-0988-x;FALSE;BioMed Central;BMC Evolutionary Biology;;;
ETH Zurich;2017;1507.68;10.1186/s12864-016-3369-8;FALSE;SpringerOpen;BMC Genomics;;;
ETH Zurich;2017;1507.68;10.1186/s12864-016-3459-7;FALSE;BioMed Central;BMC Genomics;;;
ETH Zurich;2017;1507.68;10.1186/s12864-016-3472-x;FALSE;BioMed Central;BMC Genomics;;;
ETH Zurich;2017;1507.68;10.1186/s12864-017-3547-3;FALSE;BioMed Central;BMC Genomics;;;
ETH Zurich;2017;1507.68;10.1186/s12864-017-4263-8;FALSE;BioMed Central;BMC Genomics;;;
ETH Zurich;2017;1507.68;10.1186/s12876-016-0560-y;FALSE;BioMed Central;BMC Gastroenterology;;;
ETH Zurich;2017;1507.68;10.1186/s12900-017-0072-1;FALSE;BioMed Central;BMC Structural Biology;;;
ETH Zurich;2017;1961.28;10.1186/s12915-017-0440-0;FALSE;BioMed Central;BMC Biology;;;
ETH Zurich;2017;1961.28;10.1186/s12916-017-0881-x;FALSE;BioMed Central;BMC Medicine;;;
ETH Zurich;2017;1507.68;10.1186/s12918-017-0425-1;FALSE;BioMed Central;BMC Systems Biology;;;
ETH Zurich;2017;1818.72;10.1186/s12966-017-0583-y;FALSE;BioMed Central;International Journal of Behavioral Nutrition and Physical Activity;;;
ETH Zurich;2017;1507.68;10.1186/s12968-017-0324-z;FALSE;BioMed Central;Journal of Cardiovascular Magnetic Resonance;;;
ETH Zurich;2017;1507.68;10.1186/s12968-017-0364-4;FALSE;BioMed Central;Journal of Cardiovascular Magnetic Resonance;;;
ETH Zurich;2017;1507.68;10.1186/s12968-017-0391-1;FALSE;BioMed Central;Journal of Cardiovascular Magnetic Resonance;;;
ETH Zurich;2017;1663.20;10.1186/s12983-017-0193-1;FALSE;BioMed Central;Frontiers in Zoology;;;
ETH Zurich;2017;1572.48;10.1186/s12984-017-0253-y;FALSE;BioMed Central;Journal of NeuroEngineering and Rehabilitation;;;
ETH Zurich;2017;1507.68;10.1186/s12987-017-0053-6;FALSE;BioMed Central;Fluids and Barriers of the CNS;;;
ETH Zurich;2017;1507.68;10.1186/s13002-017-0170-y;FALSE;BioMed Central;Journal of Ethnobiology and Ethnomedicine;;;
ETH Zurich;2017;1572.48;10.1186/s13007-017-0168-4;FALSE;BioMed Central;Plant Methods;;;
ETH Zurich;2017;1572.48;10.1186/s13007-017-0211-5;FALSE;BioMed Central;Plant Methods;;;
ETH Zurich;2017;1572.48;10.1186/s13007-017-0227-x;FALSE;BioMed Central;Plant Methods;;;
ETH Zurich;2017;1507.68;10.1186/s13014-017-0797-9;FALSE;BioMed Central;Radiation Oncology;;;
ETH Zurich;2017;1507.68;10.1186/s13014-017-0925-6;FALSE;BioMed Central;Radiation Oncology;;;
ETH Zurich;2017;1507.68;10.1186/s13015-017-0104-1;FALSE;BioMed Central;Algorithms for Molecular Biology;;;
ETH Zurich;2017;864.00;10.1186/s13021-017-0077-x;FALSE;SpringerOpen;Balance and Management;;;
ETH Zurich;2017;1572.48;10.1186/s13036-017-0067-2;FALSE;BioMed Central;Journal of Biological Engineering;;;
ETH Zurich;2017;1723.68;10.1186/s13068-017-0816-y;FALSE;BioMed Central;Biotechnology for Biofuels;;;
ETH Zurich;2017;1723.68;10.1186/s13072-017-0166-9;FALSE;BioMed Central;Epigenetics & Chromatin;;;
ETH Zurich;2017;1961.28;10.1186/s13073-017-0493-2;FALSE;BioMed Central;Genome Medicine;;;
ETH Zurich;2017;1507.68;10.1186/s13102-017-0074-0;FALSE;BioMed Central;BMC Sports Science, Medicine and Rehabilitation;;;
ETH Zurich;2017;1296.00;10.1186/s13102-017-0077-x;FALSE;BioMed Central;BMC Sports Science, Medicine and Rehabilitation;;;
ETH Zurich;2017;907.20;10.1186/s13104-017-3012-z;FALSE;BioMed Central;BMC Research Notes;;;
ETH Zurich;2017;1382.40;10.1186/s13550-017-0257-4;FALSE;SpringerOpen;EJNMMI Research;;;
ETH Zurich;2017;764.64;10.1186/s40294-017-0047-x;FALSE;SpringerOpen;Complex Adaptive Systems Modeling;;;
ETH Zurich;2017;777.60;10.1186/s40594-017-0080-5;FALSE;SpringerOpen;International Journal of STEM;;;
ETH Zurich;2017;864.00;10.1186/s40645-017-0134-9;FALSE;SpringerOpen;Progress in Earth and Planetary Science;;;
ETH Zurich;2017;950.40;10.1186/s40679-016-0035-9;FALSE;SpringerOpen;Advanced Structural and Chemical Imaging;;;
ETH Zurich;2017;591.84;10.1186/s40965-017-0032-5;FALSE;SpringerOpen;Open Geospatial Data, Software and Standards;;;
ETH Zurich;2017;2143.47;10.1371/journal.pcbi.1005392;FALSE;PLoS;PLOS  Computational Biology;;;
ETH Zurich;2017;2143.47;10.1371/journal.pcbi.1005448;FALSE;PLoS;PLOS  Computational Biology;;;
ETH Zurich;2017;2143.47;10.1371/journal.pcbi.1005577;FALSE;PLoS;PLOS  Computational Biology;;;
ETH Zurich;2017;2143.47;10.1371/journal.pcbi.1005692;FALSE;PLoS;PLOS  Computational Biology;;;
ETH Zurich;2017;2143.47;10.1371/journal.pcbi.1005704;FALSE;PLoS;PLOS  Computational Biology;;;
ETH Zurich;2017;2143.47;10.1371/journal.pcbi.1005745;FALSE;PLoS;PLOS  Computational Biology;;;
ETH Zurich;2017;2143.47;10.1371/journal.pcbi.1005803;FALSE;PLoS;PLOS  Computational Biology;;;
ETH Zurich;2017;1424.22;10.1371/journal.pone.0168045;FALSE;PLoS;PLOS  ONE;;;
ETH Zurich;2017;1424.22;10.1371/journal.pone.0168138;FALSE;PLoS;PLOS  ONE;;;
ETH Zurich;2017;1424.22;10.1371/journal.pone.0170216;FALSE;PLoS;PLOS  ONE;;;
ETH Zurich;2017;1424.22;10.1371/journal.pone.0170643;FALSE;PLoS;PLOS  ONE;;;
ETH Zurich;2017;1424.22;10.1371/journal.pone.0172220;FALSE;PLoS;PLOS  ONE;;;
ETH Zurich;2017;1424.22;10.1371/journal.pone.0172862;FALSE;PLoS;PLOS  ONE;;;
ETH Zurich;2017;1424.22;10.1371/journal.pone.0172927;FALSE;PLoS;PLOS  ONE;;;
ETH Zurich;2017;1424.22;10.1371/journal.pone.0174207;FALSE;PLoS;PLOS  ONE;;;
ETH Zurich;2017;1424.22;10.1371/journal.pone.0176791;FALSE;PLoS;PLOS  ONE;;;
ETH Zurich;2017;1424.22;10.1371/journal.pone.0176906;FALSE;PLoS;PLOS  ONE;;;
ETH Zurich;2017;1424.22;10.1371/journal.pone.0177234;FALSE;PLoS;PLOS  ONE;;;
ETH Zurich;2017;1424.22;10.1371/journal.pone.0178062;FALSE;PLoS;PLOS  ONE;;;
ETH Zurich;2017;1424.22;10.1371/journal.pone.0180374;FALSE;PLoS;PLOS  ONE;;;
ETH Zurich;2017;1424.22;10.1371/journal.pone.0180781;FALSE;PLoS;PLOS  ONE;;;
ETH Zurich;2017;1424.22;10.1371/journal.pone.0182180;FALSE;PLoS;PLOS  ONE;;;
ETH Zurich;2017;1424.22;10.1371/journal.pone.0182617;FALSE;PLoS;PLOS ONE;;;
ETH Zurich;2017;1424.22;10.1371/journal.pone.0182902;FALSE;PLoS;PLOS  ONE;;;
ETH Zurich;2017;1424.22;10.1371/journal.pone.0183627;FALSE;PLoS;PLOS ONE;;;
ETH Zurich;2017;1424.22;10.1371/journal.pone.0183768;FALSE;PLoS;PLOS  ONE;;;
ETH Zurich;2017;1424.22;10.1371/journal.pone.0184682;FALSE;PLoS;PLOS  ONE;;;
ETH Zurich;2017;1424.22;10.1371/journal.pone.0184835;FALSE;PLoS;PLOS  ONE;;;
ETH Zurich;2017;1424.22;10.1371/journal.pone.0184932;FALSE;PLoS;PLOS  ONE;;;
ETH Zurich;2017;1424.22;10.1371/journal.pone.0185952;FALSE;PLoS;PLOS  ONE;;;
ETH Zurich;2017;1424.22;10.1371/journal.pone.0185963;FALSE;PLoS;PLOS  ONE;;;
ETH Zurich;2017;1424.22;10.1371/journal.pone.0186746;FALSE;PLoS;PLOS  ONE;;;
ETH Zurich;2017;1424.22;10.1371/journal.pone.0187019;FALSE;PLoS;PLOS  ONE;;;
ETH Zurich;2017;1424.22;10.1371/journal.pone.0187162;FALSE;PLoS;PLOS  ONE;;;
ETH Zurich;2017;3029.40;10.15252/msb.20167150;FALSE;Wiley;Molecular Systems Biology;;;
ETH Zurich;2017;3029.40;10.15252/msb.20167265;FALSE;Wiley;EMBO Molecular Medicine;;;
ETH Zurich;2017;3029.40;10.15252/msb.20167402;FALSE;Wiley;Molecular Systems Biology;;;
ETH Zurich;2017;1681.42;10.3389/fchem.2017.00090;FALSE;Frontiers;Frontiers in Chemistry;;;
ETH Zurich;2017;1815.93;10.3389/fevo.2017.00090;FALSE;Frontiers;Phylogenetics, Phylogenomics, and Systematics;;;
ETH Zurich;2017;1815.93;10.3389/fevo.2017.00115;FALSE;Frontiers;Frontiers in Ecology and Evolution-Chemical Ecology;;;
ETH Zurich;2017;1873.01;10.3389/fimmu.2016.00613;FALSE;Frontiers;Inflammation;;;
ETH Zurich;2017;1873.45;10.3389/fimmu.2017.00066;FALSE;Frontiers;Inflammation;;;
ETH Zurich;2017;2022.85;10.3389/fimmu.2017.01681;FALSE;Frontiers;Frontiers in Immunology-Inflammation;;;
ETH Zurich;2017;1873.45;10.3389/fmicb.2017.00095;FALSE;Frontiers;Food Microbiology;;;
ETH Zurich;2017;1873.45;10.3389/fmicb.2017.00100;FALSE;Frontiers;Plant Biotic Interactions;;;
ETH Zurich;2017;2379.82;10.3389/fmicb.2017.01125;FALSE;Frontiers;Systems Microbiology;;;
ETH Zurich;2017;2379.82;10.3389/fmicb.2017.01434;FALSE;Frontiers;Frontiers in Microbiology-Extreme Microbiology;;;
ETH Zurich;2017;2379.82;10.3389/fmicb.2017.02044;FALSE;Frontiers;Frontiers in Microbiology-Evolutionary and Genomic Microbiology;;;
ETH Zurich;2017;2023.01;10.3389/fnana.2017.00123;FALSE;Frontiers;Frontiers in Neuroanatomy;;;
ETH Zurich;2017;2203.54;10.3389/fnbeh.2016.00247;FALSE;Frontiers;Frontiers in Behavioral Neuroscience;;;
ETH Zurich;2017;1873.45;10.3389/fnbeh.2017.00019;FALSE;Frontiers;Frontiers in Behavioral Neuroscience;;;
ETH Zurich;2017;1873.01;10.3389/fnbot.2017.00057;FALSE;Frontiers;Frontiers in Neurorobotics;;;
ETH Zurich;2017;2203.54;10.3389/fncir.2017.00005;FALSE;Frontiers;Frontiers in Neural Circuits;;;
ETH Zurich;2017;2379.82;10.3389/fncom.2017.00033;FALSE;Frontiers;Frontiers in Computational Neuroscience;;;
ETH Zurich;2017;1429.20;10.3389/fneur.2017.00085;FALSE;Frontiers;Stroke;;;
ETH Zurich;2017;2203.54;10.3389/fnhum.2017.00087;FALSE;Frontiers;Frontiers in Human Neuroscience;;;
ETH Zurich;2017;1930.09;10.3389/fnsys.2017.00085;FALSE;Frontiers;Frontiers in Systems Neuroscience;;;
ETH Zurich;2017;2203.54;10.3389/fphys.2017.00327;FALSE;Frontiers;Autonomic Neuroscience;;;
ETH Zurich;2017;1873.45;10.3389/fpls.2017.00119;FALSE;Frontiers;Plant Biotic Interactions;;;
ETH Zurich;2017;1873.45;10.3389/fpls.2017.00130;FALSE;Frontiers;Plant Nutrition;;;
ETH Zurich;2017;2379.82;10.3389/fpls.2017.00420;FALSE;Frontiers;Crop Science and Horticulture;;;
ETH Zurich;2017;1017.70;10.3389/fpls.2017.01953;FALSE;Frontiers;Frontiers in Plant Science-Agroecology and Land Use Systems;;;
ETH Zurich;2017;1873.45;10.3389/fpsyg.2017.00133;FALSE;Frontiers;Quantitative Psychology and Measurement;;;
ETH Zurich;2017;2379.65;10.3389/fpsyg.2017.00775;FALSE;Frontiers;Psychopathology;;;
ETH Zurich;2017;2379.82;10.3389/fpsyg.2017.01537;FALSE;Frontiers;Frontiers in Psychology-Psychopathology;;;
ETH Zurich;2017;1429.20;10.3389/fpsyt.2017.00230;FALSE;Frontiers;Frontiers in Psychiatry;;;
ETH Zurich;2017;1017.70;10.3389/frobt.2017.00019;FALSE;Frontiers;Biomedical Robotics;;;
ETH Zurich;2017;865.04;10.3389/fspas.2017.00049;FALSE;Frontiers;Frontiers in Astronomy and Space Sciences;;;
ETH Zurich;2017;218.72;10.3390/agronomy7010016;FALSE;MDPI;Agronomy;;;
ETH Zurich;2017;541.40;10.3390/app7060602;FALSE;MDPI;Applied Sciences;;;
ETH Zurich;2017;404.59;10.3390/app7070655;FALSE;MDPI;Applied Sciences;;;
ETH Zurich;2017;1080.11;10.3390/app7100999;FALSE;MDPI;Applied Sciences;;;
ETH Zurich;2017;1260.13;10.3390/e19030112;FALSE;MDPI;Entropy;;;
ETH Zurich;2017;797.39;10.3390/en10101450;FALSE;MDPI;Energies;;;
ETH Zurich;2017;797.39;10.3390/en10101548;FALSE;MDPI;Energies;;;
ETH Zurich;2017;111.43;10.3390/geosciences7040129;FALSE;MDPI;Geosciences;;;
ETH Zurich;2017;810.08;10.3390/ijgi6070192;FALSE;MDPI;IJGI;;;
ETH Zurich;2017;607.56;10.3390/ijgi6090268;FALSE;MDPI;IJGI;;;
ETH Zurich;2017;810.08;10.3390/ijgi6090291;FALSE;MDPI;IJGI;;;
ETH Zurich;2017;1012.60;10.3390/ma10091051;FALSE;MDPI;Materials;;;
ETH Zurich;2017;315.03;10.3390/math5030036;FALSE;MDPI;Mathematics;;;
ETH Zurich;2017;1080.11;10.3390/nu9080874;FALSE;MDPI;Nutrients;;;
ETH Zurich;2017;495.05;10.3390/plants6020022;FALSE;MDPI;Plants;;;
ETH Zurich;2017;1260.13;10.3390/polym9020061;FALSE;MDPI;Polymers;;;
ETH Zurich;2017;686.77;10.3390/polym9040115;FALSE;MDPI;Polymers;;;
ETH Zurich;2017;255.18;10.3390/pr5040063;FALSE;MDPI;Processes;;;
ETH Zurich;2017;1440.14;10.3390/rs9020186;FALSE;MDPI;Remote Sensing;;;
ETH Zurich;2017;1166.52;10.3390/rs9050460;FALSE;MDPI;Remote Sensing;;;
ETH Zurich;2017;1191.63;10.3390/rs9111196;FALSE;MDPI;Remotesensing;;;
ETH Zurich;2017;1236.54;10.3390/rs9121260;FALSE;MDPI;Remote Sensing;;;
ETH Zurich;2017;1312.33;10.3390/s17010022;FALSE;MDPI;Sensors;;;
ETH Zurich;2017;240.32;10.3390/s17040720;FALSE;MDPI;Sensors;;;
ETH Zurich;2017;1260.13;10.3390/su9060991;FALSE;MDPI;Sustainability;;;
ETH Zurich;2017;1020.70;10.3390/su9081371;FALSE;MDPI;Sustainability;;;
ETH Zurich;2017;1260.13;10.3390/w9040241;FALSE;MDPI;Water;;;
ETH Zurich;2017;945.09;10.3390/w9080598;FALSE;MDPI;Water;;;
ETH Zurich;2017;1701.00;10.5194/acp-16-15075-2016;FALSE;Copernicus;Atmospheric Chemistry and Physics;;;
ETH Zurich;2017;1296.00;10.5194/acp-16-15485-2016;FALSE;Copernicus;Atmospheric Chemistry and Physics;;;
ETH Zurich;2017;1944.00;10.5194/acp-17-10051-2017;FALSE;Copernicus;Atmospheric Chemistry and Physics;;;
ETH Zurich;2017;1863.00;10.5194/acp-17-11683-2017;FALSE;Copernicus;Atmospheric Chemistry and Physics;;;
ETH Zurich;2017;2754.00;10.5194/acp-17-12269-2017;FALSE;Copernicus;Atmospheric Chemistry and Physics;;;
ETH Zurich;2017;1242.00;10.5194/acp-17-13139-2017;FALSE;Copernicus;Atmospheric Chemistry and Physics;;;
ETH Zurich;2017;2041.20;10.5194/acp-17-13165-2017;FALSE;Copernicus;Atmospheric Chemistry and Physics;;;
ETH Zurich;2017;2025.00;10.5194/acp-17-14145-2017;FALSE;Copernicus;Atmospheric Chemistry and Physics;;;
ETH Zurich;2017;2721.60;10.5194/acp-17-1595-2017;FALSE;Copernicus;Atmospheric Chemistry and Physics;;;
ETH Zurich;2017;2187.00;10.5194/acp-17-1713-2017;FALSE;Copernicus;Atmospheric Chemistry and Physics;;;
ETH Zurich;2017;2721.60;10.5194/acp-17-3525-2017;FALSE;Copernicus;Atmospheric Chemistry and Physics;;;
ETH Zurich;2017;1215.00;10.5194/acp-17-4871-2017;FALSE;Copernicus;Atmospheric Chemistry and Physics;;;
ETH Zurich;2017;2187.00;10.5194/acp-17-6125-2017;FALSE;Copernicus;Atmospheric Chemistry and Physics;;;
ETH Zurich;2017;1053.00;10.5194/acp-17-6243-2017;FALSE;Copernicus;Atmospheric Chemistry and Physics;;;
ETH Zurich;2017;1539.00;10.5194/acp-17-8453-2017;FALSE;Copernicus;Atmospheric Chemistry and Physics;;;
ETH Zurich;2017;2430.00;10.5194/acp-17-8651-2017;FALSE;Copernicus;Atmospheric Chemistry and Physics;;;
ETH Zurich;2017;1458.00;10.5194/amt-10-459-2017;FALSE;Copernicus;Atmospheric Measurement Techniques;;;
ETH Zurich;2017;972.00;10.5194/bg-14-3309-2017;FALSE;Copernicus;Biogeosciences;;;
ETH Zurich;2017;2673.00;10.5194/bg-14-3337-2017;FALSE;Copernicus;Biogeosciences;;;
ETH Zurich;2017;1555.20;10.5194/bg-14-3979-2017;FALSE;Copernicus;Biogeosciences;;;
ETH Zurich;2017;1782.00;10.5194/bg-14-5403-2017;FALSE;Copernicus;Biogeosciences;;;
ETH Zurich;2017;1684.80;10.5194/esurf-5-161-2017;FALSE;Copernicus;Earth Surface Dynamics;;;
ETH Zurich;2017;1360.80;10.5194/esurf-5-429-2017;FALSE;Copernicus;Earth Surface Dynamics;;;
ETH Zurich;2017;1053.00;10.5194/gmd-10-1665-2017;FALSE;Copernicus;Geoscientific Model Development;;;
ETH Zurich;2017;2106.00;10.5194/gmd-10-3609-2017;FALSE;Copernicus;Geoscientific Model Development;;;
ETH Zurich;2017;1296.00;10.5194/gmd-10-3963-2017;FALSE;Copernicus;Geoscientific Model Development;;;
ETH Zurich;2017;54.00;10.5194/hess-20-299-2016-corrigendum;FALSE;Copernicus;Hydrology and Earth System Sciences;;;
ETH Zurich;2017;1134.00;10.5194/hess-21-1559-2017;FALSE;Copernicus;Hydrology and Earth System Sciences;;;
ETH Zurich;2017;1846.80;10.5194/hess-21-1721-2017;FALSE;Copernicus;Hydrology and Earth System Sciences;;;
ETH Zurich;2017;1868.40;10.5194/hess-21-1809-2017;FALSE;Copernicus;Hydrology and Earth System Sciences;;;
ETH Zurich;2017;1652.40;10.5194/hess-21-217-2017;FALSE;Copernicus;Hydrology and Earth System Sciences;;;
ETH Zurich;2017;1263.60;10.5194/hess-21-2483-2017;FALSE;Copernicus;Hydrology and Earth System Sciences;;;
ETH Zurich;2017;2041.20;10.5194/hess-21-2777-2017;FALSE;Copernicus;Hydrology and Earth System Sciences;;;
ETH Zurich;2017;1944.00;10.5194/hess-21-3377-2017;FALSE;Copernicus;Hydrology and Earth System Sciences;;;
ETH Zurich;2017;1555.20;10.5194/hess-21-4021-2017;FALSE;Copernicus;Hydrology and Earth System Sciences;;;
ETH Zurich;2017;1377.00;10.5194/hess-21-4693-2017;FALSE;Copernicus;Hydrology and Earth System Sciences;;;
ETH Zurich;2017;1782.00;10.5194/hess-21-685-2017;FALSE;Copernicus;Hydrology and Earth System Sciences;;;
ETH Zurich;2017;810.00;10.5194/nhess-16-2593-2016;FALSE;Copernicus;Natural Hazards and Earth System Sciences;;;
ETH Zurich;2017;1652.40;10.5194/nhess-17-939-2017;FALSE;Copernicus;Natural Hazards and Earth System Sciences;;;
ETH Zurich;2017;2025.00;10.5194/se-8-255-2017;FALSE;Copernicus;Solid Earth;;;
ETH Zurich;2017;972.00;10.5194/se-8-351-2017;FALSE;Copernicus;Solid Earth;;;
ETH Zurich;2017;1069.20;10.5194/tc-11-1733-2017;FALSE;Copernicus;The Cryosphere;;;
ETH Zurich;2017;1377.00;10.5194/tc-11-723-2017;FALSE;Copernicus;The Cryosphere;;;
ETH Zurich;2017;2041.20;10.5194/tc-11-805-2017;FALSE;Copernicus;The Cryosphere;;;
ETH Zurich;2017;891.00;10.5194/tc-11-911-2017;FALSE;Copernicus;The Cryosphere;;;
ETH Zurich;2017;1782.00;10.5194/tc-11-949-2017;FALSE;Copernicus;The Cryosphere;;;
ETH Zurich;2018;1098.54;10.1002/asl.865;FALSE;Wiley;Atmospheric Science Letters ;;;
ETH Zurich;2018;1401.18;10.1002/ece3.4386;FALSE;Wiley;Ecology and Evolution;;;
ETH Zurich;2018;1890.14;10.1002/jsp2.1003;FALSE;Wiley;Journal Revenue Model;;;
ETH Zurich;2018;904.68;10.1007/s41109-018-0086-z;FALSE;SpringerOpen;Applied Network Science;;;
ETH Zurich;2018;904.68;10.1007/s41109-018-0086-z;FALSE;BioMed Central;BMC Genomics;;;
ETH Zurich;2018;1395.79;10.1029/2017MS001260;FALSE;Wiley;Journal of Advances in Modeling Earth Systems;;;
ETH Zurich;2018;861.60;10.1140/epjds/s13688-018-0130-3;FALSE;SpringerOpen;EPJ Data Science;;;
ETH Zurich;2018;861.60;10.1140/epjds/s13688-018-0150-z;FALSE;SpringerOpen;EPJ Data Science;;;
ETH Zurich;2018;840.06;10.1186/s12302-018-0182-9;FALSE;SpringerOpen;Environmental Sciences Europe;;;
ETH Zurich;2018;1503.49;10.1186/s12862-018-1123-3;FALSE;BioMed Central;BMC Evolutionary Biology;;;
ETH Zurich;2018;1503.49;10.1186/s12864-018-4601-5;FALSE;BioMed Central;BMC Genomics;;;
ETH Zurich;2018;1503.49;10.1186/s12877-018-0959-0;FALSE;BioMed Central;BMC Geriatrics;;;
ETH Zurich;2018;1503.49;10.1186/s12885-018-4836-1;FALSE;BioMed Central;BMC Cancer;;;
ETH Zurich;2018;1503.49;10.1186/s12891-018-2015-9;FALSE;BioMed Central;BMC Musculoskeletal Disorders;;;
ETH Zurich;2018;1955.83;10.1186/s12915-018-0543-2;FALSE;BioMed Central;BMC Biology;;;
ETH Zurich;2018;1749.05;10.1186/s12968-018-0495-2;FALSE;BioMed Central;Journal of Cardiovascular Magnetic Resonance;;;
ETH Zurich;2018;1568.11;10.1186/s12984-018-0360-4;FALSE;BioMed Central;Journal of NeuroEngineering and Rehabilitation;;;
ETH Zurich;2018;1568.11;10.1186/s12984-018-0383-x;FALSE;BioMed Central;Journal of NeuroEngineering and Rehabilitation;;;
ETH Zurich;2018;1568.11;10.1186/s12984-018-0387-6;FALSE;BioMed Central;Journal of NeuroEngineering and Rehabilitation;;;
ETH Zurich;2018;1568.11;10.1186/s12984-018-0413-8;FALSE;BioMed Central;Journal of NeuroEngineering and Rehabilitation;;;
ETH Zurich;2018;1568.11;10.1186/s12984-018-0449-9;FALSE;BioMed Central;Journal of NeuroEngineering and Rehabilitation;;;
ETH Zurich;2018;1568.11;10.1186/s13007-018-0340-5;FALSE;BioMed Central;Plant Methods;;;
ETH Zurich;2018;1568.11;10.1186/s13007-018-0376-6;FALSE;BioMed Central;Plant Methods;;;
ETH Zurich;2018;1503.49;10.1186/s13015-018-0132-5;FALSE;BioMed Central;Algorithms for Molecular Biology;;;
ETH Zurich;2018;1503.49;10.1186/s13062-018-0205-x;FALSE;BioMed Central;Biology Direct;;;
ETH Zurich;2018;1503.49;10.1186/s13102-018-0103-7;FALSE;BioMed Central;BMC Sports Science, Medicine and Rehabilitation;;;
ETH Zurich;2018;1503.49;10.1186/s13102-018-0111-7;FALSE;BioMed Central;BMC Sports Science, Medicine and Rehabilitation;;;
ETH Zurich;2018;1718.89;10.1186/s13643-018-0824-4;FALSE;BioMed Central;Systematic Reviews;;;
ETH Zurich;2018;801.29;10.1186/s13705-018-0168-x;FALSE;BioMed Central;Energy, Sustainability and Society;;;
ETH Zurich;2018;762.52;10.1186/s13731-018-0082-7;FALSE;SpringerOpen;Journal of Innovation and Entrepreneurship;;;
