"institution",period,euro,"doi","journal_full_title","publisher","is_hybrid","issn","url",chf,conversion_rate,invoice_original_amount,"invoice_original_currency",snsf_voucher_number,"grant_snsf",grant_snsf_related
"Swiss National Science Foundation (SNSF)",2019,1615.32,"10.1038/s41598-019-55950-w","Scientific Reports","Springer Science and Business Media LLC","FALSE","2045-2322",,1797.00,1.11247,1604.73,"EUR",,"31AC-0_193870",165741
"Swiss National Science Foundation (SNSF)",2019,1605.44,"10.1038/s41598-019-56495-8","Scientific Reports","Springer Science and Business Media LLC","FALSE","2045-2322",,1786.00,1.11247,1604.73,"EUR",,"32AC-0_193844",156646
"Swiss National Science Foundation (SNSF)",2019,1575.77,"10.1038/s41598-019-56554-0","Scientific Reports","Springer Science and Business Media LLC","FALSE","2045-2322",,1753.00,1.11247,1604.73,"EUR",,"IZAC-0_193871",166543
"Swiss National Science Foundation (SNSF)",2019,2813.50,"10.1038/s42003-019-0523-2","Communications Biology","Springer Science and Business Media LLC","FALSE","2399-3642",,3129.93,1.11247,2767.89,"EUR",9002317,"20AC-1_190036",169627
"Swiss National Science Foundation (SNSF)",2019,2764.98,"10.1038/s42003-019-0667-0","Communications Biology","Springer Science and Business Media LLC","FALSE","2399-3642",,3075.96,1.11247,2767.89,"EUR",9004589,"31AC-0_192988",166611
"Swiss National Science Foundation (SNSF)",2019,2813.50,"10.1038/s42005-019-0162-4","Communications Physics","Springer Science and Business Media LLC","FALSE","2399-3650",,3129.93,1.11247,2767.89,"EUR",9001923,"20AC-1_189715",172638
"Swiss National Science Foundation (SNSF)",2019,2738.05,"10.1038/s42005-019-0194-9","Communications Physics","Springer Science and Business Media LLC","FALSE","2399-3650",,3046.00,1.11247,2767.89,"EUR",,"200020_175748",175748
"Swiss National Science Foundation (SNSF)",2019,2723.67,"10.1038/s42005-019-0199-4","Communications Physics","Springer Science and Business Media LLC","FALSE","2399-3650",,3030.00,1.11247,2767.89,"EUR",9003151,"20AC-1_191256",175533
"Swiss National Science Foundation (SNSF)",2019,2764.73,"10.1038/s42005-019-0236-3","Communications Physics","Springer Science and Business Media LLC","FALSE","2399-3650",,3075.68,1.11247,2767.89,"EUR",9003688,"CRAC-2_192695",141962
"Swiss National Science Foundation (SNSF)",2019,852.16,"10.1039/c9ra06168a","RSC Advances","Royal Society of Chemistry (RSC)","FALSE","2046-2069",,948.00,1.11247,750.00,"GBP",9003814,"20AC-1_192880",152457
"Swiss National Science Foundation (SNSF)",2019,2110.28,"10.1063/1.5086868","APL Photonics","AIP Publishing","FALSE","2378-0967",,2347.62,1.11247,2369.40,"USD",,"PZ00P2_173996",173996
"Swiss National Science Foundation (SNSF)",2019,1203.45,"10.1063/1.5113485","AIP Advances","AIP Publishing","FALSE","2158-3226",,1338.80,1.11247,1350.00,"USD",9002881,"PZAC-2_190954",168223
"Swiss National Science Foundation (SNSF)",2019,2046.11,"10.1063/1.5124242","APL Materials","AIP Publishing","FALSE","2166-532X",,2276.24,1.11247,2200.00,"USD",9005066,"PZAC-2_193756",174015
"Swiss National Science Foundation (SNSF)",2019,1991.82,"10.1063/1.5127169","APL Photonics","AIP Publishing","FALSE","2378-0967",,2215.84,1.11247,2200.00,"USD",9004881,"PZAC-2_193601",168223
"Swiss National Science Foundation (SNSF)",2019,1616.43,"10.1080/20008198.2019.1611093","European Journal of Psychotraumatology","Informa UK Limited","FALSE","2000-8198,2000-8066",,1798.23,1.11247,1598.00,"EUR",9002683,"33AC-0_190131",148493
"Swiss National Science Foundation (SNSF)",2019,871.03,"10.1080/26395916.2019.1699164","Ecosystems and People","Informa UK Limited","FALSE","2639-5908,2639-5916",,969.00,1.11247,885.00,"EUR",,"40AC-0_193710",177592
"Swiss National Science Foundation (SNSF)",2019,1581.00,"10.1088/1367-2630/ab307b","New Journal of Physics","IOP Publishing","FALSE","1367-2630",,1758.82,1.11247,1400.00,"GBP",9002662,"20AC-1_190138",169455
"Swiss National Science Foundation (SNSF)",2019,1518.33,"10.1088/1367-2630/ab3773","New Journal of Physics","IOP Publishing","FALSE","1367-2630",,1689.10,1.11247,1400.00,"GBP",9003292,"BSAC-0_191332",155818
"Swiss National Science Foundation (SNSF)",2019,1630.59,"10.1088/1367-2630/ab5020","New Journal of Physics","IOP Publishing","FALSE","1367-2630",,1813.98,1.11247,1400.00,"GBP",9004850,"51AC-0_193583",185902
"Swiss National Science Foundation (SNSF)",2019,1531.41,"10.1088/1748-9326/ab2b4e","Environmental Research Letters","IOP Publishing","FALSE","1748-9326",,1703.65,1.11247,1350.00,"USD",,"200021_172715",172715
"Swiss National Science Foundation (SNSF)",2019,1952.14,"10.1088/1748-9326/ab3761","Environmental Research Letters","IOP Publishing","FALSE","1748-9326",,2171.70,1.11247,1800.00,"GBP",9003111,"20AC-1_191161",169630
"Swiss National Science Foundation (SNSF)",2019,978.35,"10.1093/database/baz106","Database","Oxford University Press (OUP)","FALSE","1758-0463",,1088.39,1.11247,840.00,"GBP",9004313,"40AC-0_192967",167149
"Swiss National Science Foundation (SNSF)",2019,1203.35,"10.1093/nar/gkz763","Nucleic Acids Research","Oxford University Press (OUP)","FALSE","0305-1048,1362-4962",,1338.69,1.11247,1204.62,"EUR",9004593,"31AC-0_193036",172999
"Swiss National Science Foundation (SNSF)",2019,1878.70,"10.1094/pbiomes-12-18-0057-r","Phytobiomes Journal","Scientific Societies","FALSE","2471-2906,2471-2906",,2090.00,1.11247,2100.00,"USD",9004145,"IZAC-0_192898",174574
"Swiss National Science Foundation (SNSF)",2019,2865.70,"10.1103/physrevx.9.041007","Physical Review X","American Physical Society (APS)","FALSE","2160-3308",,3188.00,1.11247,3200.00,"USD",9003872,"PPAC-2_192884",170684
"Swiss National Science Foundation (SNSF)",2019,1651.28,"10.1103/PhysRevX.9.041043","Physical Review X","American Physical Society (APS)","FALSE","2160-3308",,1837.00,1.11247,1800.00,"USD",9005063,"20AC-1_193711",162569
"Swiss National Science Foundation (SNSF)",2019,1461.53,"10.1109/access.2019.2945475","IEEE Access","Institute of Electrical and Electronics Engineers (IEEE)","FALSE","2169-3536",,1625.91,1.11247,1602.04,"USD",9003809,"PYAC-2_192335",154275
"Swiss National Science Foundation (SNSF)",2019,2010.59,"10.1111/acel.12993","Aging Cell","Wiley","FALSE","1474-9718,1474-9726",,2236.72,1.11247,1978.00,"EUR",9002277,"31AC-0_189993",156654
"Swiss National Science Foundation (SNSF)",2019,1998.26,"10.1111/cns.13213","CNS Neuroscience & Therapeutics","Wiley","FALSE","1755-5930,1755-5949",,2223.00,1.11247,1950.00,"EUR",9003011,"31AC-0_191143",127886
"Swiss National Science Foundation (SNSF)",2019,4011.48,"10.1126/sciadv.aav8465","Science Advances","American Association for the Advancement of Science (AAAS)","FALSE","2375-2548",,4462.65,1.11247,4500.00,"USD",9003093,"PZAC-2_191167",174015
"Swiss National Science Foundation (SNSF)",2019,4062.85,"10.1126/sciadv.aaw2685","Science Advances","American Association for the Advancement of Science (AAAS)","FALSE","2375-2548",,4519.80,1.11247,4500.00,"USD",9003205,"P4AC-3_191541",180844
"Swiss National Science Foundation (SNSF)",2019,4184.38,"10.1126/sciadv.aaw2851","Science Advances","American Association for the Advancement of Science (AAAS)","FALSE","2375-2548",,4655.00,1.11247,4500.00,"USD",9003289,"BSAC-0_191565",166929
"Swiss National Science Foundation (SNSF)",2019,3489.52,"10.1126/sciadv.aaw4418","Science Advances","American Association for the Advancement of Science (AAAS)","FALSE","2375-2548",,3881.99,1.11247,3825.00,"USD",9004200,"40AC-0_192882",177587
"Swiss National Science Foundation (SNSF)",2019,4045.05,"10.1126/sciadv.aaw4718","Science Advances","American Association for the Advancement of Science (AAAS)","FALSE","2375-2548",,4500.00,1.11247,4500.00,"USD",9003680,"51AC-0_192265",182892
"Swiss National Science Foundation (SNSF)",2019,4074.18,"10.1126/sciadv.aaw6490","Science Advances","American Association for the Advancement of Science (AAAS)","FALSE","2375-2548",,4532.40,1.11247,4500.00,"USD",9004596,"PPAC-3_193019",150665
"Swiss National Science Foundation (SNSF)",2019,3273.36,"10.1126/sciadv.aaw8359","Science Advances","American Association for the Advancement of Science (AAAS)","FALSE","2375-2548",,3641.52,1.11247,3672.00,"USD",9003002,"PYAC-2_191099",154275
"Swiss National Science Foundation (SNSF)",2019,3446.89,"10.1126/sciadv.aax0530","Science Advances","American Association for the Advancement of Science (AAAS)","FALSE","2375-2548",,3834.56,1.11247,3825.00,"USD",9002600,"31AC-0_190096",160812
"Swiss National Science Foundation (SNSF)",2019,3531.13,"10.1126/sciadv.aax2743","Science Advances","American Association for the Advancement of Science (AAAS)","FALSE","2375-2548",,3928.28,1.11247,3825.00,"USD",9001818,"P2AC-2_189636",165285
"Swiss National Science Foundation (SNSF)",2019,4135.84,"10.1126/sciadv.aax3770","Science Advances","American Association for the Advancement of Science (AAAS)","FALSE","2375-2548",,4601.00,1.11247,4500.00,"USD",9004034,"PZAC-3_192938",148183
"Swiss National Science Foundation (SNSF)",2019,3349.94,"10.1126/sciadv.aax9318","Science Advances","American Association for the Advancement of Science (AAAS)","FALSE","2375-2548",,3726.71,1.11247,3672.00,"USD",9004147,"CRAC-5_192948",180323
"Swiss National Science Foundation (SNSF)",2019,3409.75,"10.1126/sciadv.aay1610","Science Advances","American Association for the Advancement of Science (AAAS)","FALSE","2375-2548",,3793.25,1.11247,3825.00,"USD",9003097,"10AC-4_191166",143534
"Swiss National Science Foundation (SNSF)",2019,3195.59,"10.1128/msphere.00380-19","mSphere","American Society for Microbiology","FALSE","2379-5042",,3555.00,1.11247,3640.00,"USD",9002704,"31AC-0_190102",173119
"Swiss National Science Foundation (SNSF)",2019,2324.56,"10.1128/msystems.00264-18","mSystems","American Society for Microbiology","FALSE","2379-5077",,2586.00,1.11247,2620.00,"USD",9002762,"31AC-0_190141",146784
"Swiss National Science Foundation (SNSF)",2019,1464.11,"10.1136/bmjopen-2018-027070","BMJ Open","BMJ","FALSE","2044-6055,2044-6055",,1628.78,1.11247,1350.00,"GBP",9003146,"32AC-0_191174",148401
"Swiss National Science Foundation (SNSF)",2019,1523.82,"10.1136/bmjopen-2018-027834","BMJ Open","BMJ","FALSE","2044-6055,2044-6055",,1695.20,1.11247,1350.00,"GBP",9003894,"32AC-0_192883",189498
"Swiss National Science Foundation (SNSF)",2019,1095.26,"10.1136/bmjopen-2019-031080","BMJ Open","BMJ","FALSE","2044-6055,2044-6055",,1218.44,1.11247,1012.50,"GBP",9003004,"40AC-0_191098",167465
"Swiss National Science Foundation (SNSF)",2019,1523.82,"10.1136/bmjopen-2019-032363","BMJ Open","BMJ","FALSE","2044-6055,2044-6055",,1695.20,1.11247,1350.00,"GBP",9003683,"32AC-0_192257",172914
"Swiss National Science Foundation (SNSF)",2019,1451.99,"10.1136/bmjoq-2019-000670","BMJ Open Quality","BMJ","FALSE","2399-6641",,1615.30,1.11247,1450.00,"EUR",9003819,"40AC-0_192157",167519
"Swiss National Science Foundation (SNSF)",2019,1281.54,"10.1161/jaha.119.012554","Journal of the American Heart Association","Ovid Technologies (Wolters Kluwer Health)","FALSE","2047-9980",,1425.67,1.11247,1283.00,"EUR",9003891,"33AC-0_192871",177520
"Swiss National Science Foundation (SNSF)",2019,2199.74,"10.1161/jaha.119.013558","Journal of the American Heart Association","Ovid Technologies (Wolters Kluwer Health)","FALSE","2047-9980",,2447.15,1.11247,2206.00,"EUR",9003538,"PMAC-3_191807",171352
"Swiss National Science Foundation (SNSF)",2019,1915.31,"10.1186/s12859-019-3020-1","BMC Bioinformatics","Springer Science and Business Media LLC","FALSE","1471-2105",,2130.72,1.11247,1938.60,"EUR",9003113,"31AC-0_191151",141233
"Swiss National Science Foundation (SNSF)",2019,1667.02,"10.1186/s12862-019-1558-1","BMC Evolutionary Biology","Springer Science and Business Media LLC","FALSE","1471-2148",,1854.51,1.11247,1638.66,"EUR",9005149,"31AC-0_193802",182265
"Swiss National Science Foundation (SNSF)",2019,1718.40,"10.1186/s12864-018-5398-y","BMC Genomics","Springer Science and Business Media LLC","FALSE","1471-2164",,1911.67,1.11247,1656.70,"EUR",,"32473B_179289",179289
"Swiss National Science Foundation (SNSF)",2019,1949.36,"10.1186/s12864-019-5955-z","BMC Genomics","Springer Science and Business Media LLC","FALSE","1471-2164",,2168.60,1.11247,1879.37,"EUR",9002778,"31AC-0_190143",159579
"Swiss National Science Foundation (SNSF)",2019,810.13,"10.1186/s12864-019-6264-2","BMC Genomics","Springer Science and Business Media LLC","FALSE","1471-2164",,901.24,1.11247,810.98,"EUR",9004851,"31AC-0_193582",173171
"Swiss National Science Foundation (SNSF)",2019,1922.27,"10.1186/s12870-019-1921-9","BMC Plant Biology","Springer Science and Business Media LLC","FALSE","1471-2229",,2138.47,1.11247,1938.60,"EUR",9003098,"31AC-0_190105",149794
"Swiss National Science Foundation (SNSF)",2019,2204.10,"10.1186/s12877-019-1230-z","BMC Geriatrics","Springer Science and Business Media LLC","FALSE","1471-2318",,2452.00,1.11247,2143.23,"EUR",,"10001C_179453",179453
"Swiss National Science Foundation (SNSF)",2019,1974.88,"10.1186/s12884-019-2610-2","BMC Pregnancy and Childbirth","Springer Science and Business Media LLC","FALSE","1471-2393",,2197.00,1.11247,1987.07,"EUR",,"32003B_176119",176119
"Swiss National Science Foundation (SNSF)",2019,1795.10,"10.1186/s12888-019-2109-4","BMC Psychiatry","Springer Science and Business Media LLC","FALSE","1471-244X",,1997.00,1.11247,1771.13,"EUR",,"PP00P1_163716",163716
"Swiss National Science Foundation (SNSF)",2019,1595.55,"10.1186/s12888-019-2171-y","BMC Psychiatry","Springer Science and Business Media LLC","FALSE","1471-244X",,1775.00,1.11247,1597.46,"EUR",9002758,"32AC-0_190145",144200
"Swiss National Science Foundation (SNSF)",2019,1879.00,"10.1186/s12889-019-7784-z","BMC Public Health","Springer Science and Business Media LLC","FALSE","1471-2458",,2090.33,1.11247,1880.98,"EUR",9004762,"IZAC-0_192922",160876
"Swiss National Science Foundation (SNSF)",2019,2169.05,"10.1186/s12889-019-7842-6","BMC Public Health","Springer Science and Business Media LLC","FALSE","1471-2458",,2413.00,1.11247,2202.47,"EUR",,"40AC-0_193692",160366
"Swiss National Science Foundation (SNSF)",2019,1922.75,"10.1186/s12904-019-0438-1","BMC Palliative Care","Springer Science and Business Media LLC","FALSE","1472-684X",,2139.00,1.11247,1879.37,"EUR",9003038,"40AC-0_191090",139283
"Swiss National Science Foundation (SNSF)",2019,1652.18,"10.1186/s12913-019-4220-0","BMC Health Services Research","Springer Science and Business Media LLC","FALSE","1472-6963",,1838.00,1.11247,1597.46,"EUR",9003000,"CRAC-1_191089",156274
"Swiss National Science Foundation (SNSF)",2019,2756.30,"10.1186/s12915-019-0677-x","BMC Biology","Springer Science and Business Media LLC","FALSE","1741-7007",,3066.30,1.11247,2504.03,"EUR",,"310030B_176395",176395
"Swiss National Science Foundation (SNSF)",2019,2101.63,"10.1186/s12915-019-0731-8","BMC Biology","Springer Science and Business Media LLC","FALSE","1741-7007",,2338.00,1.11247,2137.31,"EUR",,"PMAC-3_193880",164474
"Swiss National Science Foundation (SNSF)",2019,2247.25,"10.1186/s13059-019-1671-x","Genome Biology","Springer Science and Business Media LLC","FALSE","1474-760X",,2500.00,1.11247,2141.08,"EUR",9003287,"31AC-0_191450",156815
"Swiss National Science Foundation (SNSF)",2019,1992.84,"10.1186/s13063-019-3237-3","Trials","Springer Science and Business Media LLC","FALSE","1745-6215",,2216.98,1.11247,1938.60,"EUR",,"407240_177492",177492
"Swiss National Science Foundation (SNSF)",2019,1970.54,"10.1186/s13063-019-3469-2","Trials","Springer Science and Business Media LLC","FALSE","1745-6215",,2192.17,1.11247,1938.60,"EUR",9001928,"PCAC-3_189772",181355
"Swiss National Science Foundation (SNSF)",2019,1610.83,"10.1186/s13063-019-3505-2","Trials","Springer Science and Business Media LLC","FALSE","1745-6215",,1792.00,1.11247,1483.25,"EUR",9002336,"10AC-4_189999",159286
"Swiss National Science Foundation (SNSF)",2019,1970.54,"10.1186/s13063-019-3510-5","Trials","Springer Science and Business Media LLC","FALSE","1745-6215",,2192.17,1.11247,1938.60,"EUR",9002178,"PCAC-3_189988",181355
"Swiss National Science Foundation (SNSF)",2019,1984.98,"10.1186/s13063-019-3726-4","Trials","Springer Science and Business Media LLC","FALSE","1745-6215",,2208.23,1.11247,1987.07,"EUR",9004314,"32AC-0_192958",182374
"Swiss National Science Foundation (SNSF)",2019,1654.96,"10.1186/s13071-019-3750-y","Parasites & Vectors","Springer Science and Business Media LLC","FALSE","1756-3305",,1841.09,1.11247,1656.70,"EUR",9004591,"31AC-0_192994",176234
"Swiss National Science Foundation (SNSF)",2019,1754.65,"10.1186/s13395-019-0217-y","Skeletal Muscle","Springer Science and Business Media LLC","FALSE","2044-5040",,1952.00,1.11247,1711.89,"EUR",,"31AC-0_193901",169845
"Swiss National Science Foundation (SNSF)",2019,1327.68,"10.1186/s13634-019-0631-7","EURASIP Journal on Advances in Signal Processing","Springer Science and Business Media LLC","FALSE","1687-6180",,1477.00,1.11247,1294.00,"EUR",,"PZ00P2_179981",179981
"Swiss National Science Foundation (SNSF)",2019,1568.58,"10.1186/s13643-019-1174-6","Systematic Reviews","Springer Science and Business Media LLC","FALSE","2046-4053",,1745.00,1.11247,1606.35,"EUR",9005065,"P4AC-1_193786",180730
"Swiss National Science Foundation (SNSF)",2019,1681.84,"10.1186/s40462-019-0172-6","Movement Ecology","Springer Science and Business Media LLC","FALSE","2051-3933",,1871.00,1.11247,1542.26,"EUR",9004146,"CRAC-3_192868",159743
"Swiss National Science Foundation (SNSF)",2019,821.06,"10.12688/f1000research.19403.2","F1000Research","F1000 Research Ltd","FALSE","2046-1402",,913.41,1.11247,900.00,"USD",9004158,"PZAC-1_192947",137023
"Swiss National Science Foundation (SNSF)",2019,880.90,"10.12688/f1000research.19585.1","F1000Research","F1000 Research Ltd","FALSE","2046-1402",,979.98,1.11247,891.62,"EUR",9003112,"32AC-0_191095",189498
"Swiss National Science Foundation (SNSF)",2019,905.37,"10.12688/f1000research.21027.1","F1000Research","F1000 Research Ltd","FALSE","2046-1402",,1007.20,1.11247,1000.00,"USD",9004312,"40AC-0_192968",167149
"Swiss National Science Foundation (SNSF)",2019,1779.82,"10.1364/oe.27.022385","Optics Express","The Optical Society","FALSE","1094-4087",,1980.00,1.11247,1980.00,"USD",9003213,"51AC-0_191494",183615
"Swiss National Science Foundation (SNSF)",2019,2563.55,"10.1364/optica.6.001386","Optica","The Optical Society","FALSE","2334-2536",,2851.87,1.11247,2810.00,"USD",9003692,"40AC-0_192287",176563
"Swiss National Science Foundation (SNSF)",2019,2494.45,"10.1364/optica.6.001431","Optica","The Optical Society","FALSE","2334-2536",,2775.00,1.11247,2775.00,"USD",9004961,"51AC-0_193628",183615
"Swiss National Science Foundation (SNSF)",2019,1415.08,"10.1371/journal.pcbi.1006973","PLOS Computational Biology","Public Library of Science (PLoS)","FALSE","1553-7358",,1574.23,1.11247,2350.00,"USD",,"PZ00P3_174127",174127
"Swiss National Science Foundation (SNSF)",2019,2117.70,"10.1371/journal.pgen.1008269","PLOS Genetics","Public Library of Science (PLoS)","FALSE","1553-7404",,2355.88,1.11247,2350.00,"USD",9002773,"31AC-0_190151",169993
"Swiss National Science Foundation (SNSF)",2019,2094.89,"10.1371/journal.pgen.1008292","PLOS Genetics","Public Library of Science (PLoS)","FALSE","1553-7404",,2330.50,1.11247,2350.00,"USD",9002878,"31AC-0_190937",152660
"Swiss National Science Foundation (SNSF)",2019,2121.71,"10.1371/journal.pgen.1008336","PLOS Genetics","Public Library of Science (PLoS)","FALSE","1553-7404",,2360.34,1.11247,2350.00,"USD",9003418,"31AC-0_191792",170207
"Swiss National Science Foundation (SNSF)",2019,2112.84,"10.1371/journal.pgen.1008536","PLOS Genetics","Public Library of Science (PLoS)","FALSE","1553-7404",,2350.47,1.11247,2350.00,"USD",9005101,"31AC-0_193784",172964
"Swiss National Science Foundation (SNSF)",2019,2117.70,"10.1371/journal.pntd.0007500","PLOS Neglected Tropical Diseases","Public Library of Science (PLoS)","FALSE","1935-2735",,2355.88,1.11247,2350.00,"USD",9002456,"31AC-0_190035",173180
"Swiss National Science Foundation (SNSF)",2019,1332.70,"10.1371/journal.pone.0213727","PLOS ONE","Public Library of Science (PLoS)","FALSE","1932-6203",,1482.59,1.11247,1495.00,"USD",9002874,"31AC-0_190958",130383
"Swiss National Science Foundation (SNSF)",2019,1504.27,"10.1371/journal.pone.0216360","PLOS ONE","Public Library of Science (PLoS)","FALSE","1932-6203",,1673.46,1.11247,1595.00,"USD",,"31003A_179378",179378
"Swiss National Science Foundation (SNSF)",2019,1621.35,"10.1371/journal.pone.0217974","PLOS ONE","Public Library of Science (PLoS)","FALSE","1932-6203",,1803.70,1.11247,1595.00,"USD",,"407540_167303",167303
"Swiss National Science Foundation (SNSF)",2019,1464.89,"10.1371/journal.pone.0218706","PLOS ONE","Public Library of Science (PLoS)","FALSE","1932-6203",,1629.65,1.11247,1595.00,"USD",9003108,"33AC-0_191171",177521
"Swiss National Science Foundation (SNSF)",2019,1440.06,"10.1371/journal.pone.0220232","PLOS ONE","Public Library of Science (PLoS)","FALSE","1932-6203",,1602.02,1.11247,1595.00,"USD",9003117,"33AC-0_191178",139467
"Swiss National Science Foundation (SNSF)",2019,1421.85,"10.1371/journal.pone.0220337","PLOS ONE","Public Library of Science (PLoS)","FALSE","1932-6203",,1581.76,1.11247,1595.00,"USD",9002909,"IZAC-0_190974",160876
"Swiss National Science Foundation (SNSF)",2019,1421.85,"10.1371/journal.pone.0221278","PLOS ONE","Public Library of Science (PLoS)","FALSE","1932-6203",,1581.76,1.11247,1595.00,"USD",9003003,"PZAC-1_191100",154968
"Swiss National Science Foundation (SNSF)",2019,1428.35,"10.1371/journal.pone.0221814","PLOS ONE","Public Library of Science (PLoS)","FALSE","1932-6203",,1589.00,1.11247,1595.00,"USD",9003991,"10AC-4_192858",132045
"Swiss National Science Foundation (SNSF)",2019,1455.11,"10.1371/journal.pone.0222318","PLOS ONE","Public Library of Science (PLoS)","FALSE","1932-6203",,1618.77,1.11247,1595.00,"USD",9003813,"20AC-1_192872",166160
"Swiss National Science Foundation (SNSF)",2019,1455.11,"10.1371/journal.pone.0222486","PLOS ONE","Public Library of Science (PLoS)","FALSE","1932-6203",,1618.77,1.11247,1595.00,"USD",9004035,"31AC-0_192893",149796
"Swiss National Science Foundation (SNSF)",2019,1408.58,"10.1371/journal.pone.0222579","PLOS ONE","Public Library of Science (PLoS)","FALSE","1932-6203",,1567.00,1.11247,1595.00,"USD",9004003,"20AC-1_192899",163008
"Swiss National Science Foundation (SNSF)",2019,1455.11,"10.1371/journal.pone.0222806","PLOS ONE","Public Library of Science (PLoS)","FALSE","1932-6203",,1618.77,1.11247,1595.00,"USD",9003686,"33AC-0_192135",122679
"Swiss National Science Foundation (SNSF)",2019,1455.11,"10.1371/journal.pone.0222846","PLOS ONE","Public Library of Science (PLoS)","FALSE","1932-6203",,1618.77,1.11247,1595.00,"USD",9003685,"PZAC-1_192255",174082
"Swiss National Science Foundation (SNSF)",2019,1420.26,"10.1371/journal.pone.0223610","PLOS ONE","Public Library of Science (PLoS)","FALSE","1932-6203",,1580.00,1.11247,1595.00,"USD",9004030,"31AC-0_192925",166687
"Swiss National Science Foundation (SNSF)",2019,1409.48,"10.1371/journal.pone.0226015","PLOS ONE","Public Library of Science (PLoS)","FALSE","1932-6203",,1568.00,1.11247,1595.00,"USD",,"40AC-0_193807",167356
"Swiss National Science Foundation (SNSF)",2019,1434.03,"10.1371/journal.pone.0226437","PLOS ONE","Public Library of Science (PLoS)","FALSE","1932-6203",,1595.32,1.11247,1595.00,"USD",9005006,"CRAC-3_193706",156882
"Swiss National Science Foundation (SNSF)",2019,1434.03,"10.1371/journal.pone.0226730","PLOS ONE","Public Library of Science (PLoS)","FALSE","1932-6203",,1595.32,1.11247,1595.00,"USD",9005148,"33AC-0_193838",177520
"Swiss National Science Foundation (SNSF)",2019,2037.49,"10.1371/journal.ppat.1007424","PLOS Pathogens","Public Library of Science (PLoS)","FALSE","1553-7374",,2266.65,1.11247,,,,"31003A_179040",179040
"Swiss National Science Foundation (SNSF)",2019,2296.69,"10.1371/journal.ppat.1007501","PLOS Pathogens","Public Library of Science (PLoS)","FALSE","1553-7374",,2555.00,1.11247,2350.00,"USD",,"310030_169386",169386
"Swiss National Science Foundation (SNSF)",2019,2068.37,"10.1371/journal.ppat.1008067","PLOS Pathogens","Public Library of Science (PLoS)","FALSE","1553-7374",,2301.00,1.11247,2350.00,"USD",9004028,"31AC-0_192927",166687
"Swiss National Science Foundation (SNSF)",2019,1111.04,"10.1515/cls-2019-0005","Curved and Layered Structures","Walter de Gruyter GmbH","FALSE","2353-7396",,1236.00,1.11247,1000.00,"EUR",9003206,"20AC-1_191454",169468
"Swiss National Science Foundation (SNSF)",2019,4754.20,"10.15252/embr.201847055","EMBO reports","EMBO","TRUE","1469-221X,1469-3178",,5288.91,1.11247,4700.00,"EUR",9002598,"31AC-0_190039",159479
"Swiss National Science Foundation (SNSF)",2019,3254.02,"10.15252/msb.20198947","Molecular Systems Biology","EMBO","FALSE","1744-4292,1744-4292",,3620.00,1.11247,3300.00,"EUR",,"31AC-0_193884",162195
"Swiss National Science Foundation (SNSF)",2019,3845.50,"10.1530/ec-19-0201","Endocrine Connections","Bioscientifica","FALSE","2049-3614",,4278.00,1.11247,3780.00,"EUR",9003286,"32AC-0_190917",182753
"Swiss National Science Foundation (SNSF)",2019,3699.88,"10.1530/EJE-19-0469","European Journal of Endocrinology","Bioscientifica","FALSE","0804-4643,1479-683X",,4116.00,1.11247,3780.00,"EUR",9004763,"40AC-0_193014",167376
"Swiss National Science Foundation (SNSF)",2019,845.44,"10.1556/2006.8.2019.69","Journal of Behavioral Addictions","Akademiai Kiado Zrt.","FALSE","2062-5871,2063-5303",,940.53,1.11247,850.00,"EUR",9005056,"33AC-0_193676",148493
"Swiss National Science Foundation (SNSF)",2019,845.44,"10.1556/2006.8.2019.70","Journal of Behavioral Addictions","Akademiai Kiado Zrt.","FALSE","2062-5871,2063-5303",,940.53,1.11247,850.00,"EUR",9005057,"33AC-0_193677",139467
"Swiss National Science Foundation (SNSF)",2019,866.68,"10.1659/mrd-journal-d-18-00081.1","Mountain Research and Development","International Mountain Society (IMS) and United Nations University","FALSE","0276-4741",,964.16,1.11247,990.00,"USD",9003691,"10AC-4_191927",152785
"Swiss National Science Foundation (SNSF)",2019,2020.73,"10.26508/lsa.201800265","Life Science Alliance","Life Science Alliance, LLC","FALSE","2575-1077",,2248.00,1.11247,2400.00,"USD",9002709,"31AC-0_190116",179248
"Swiss National Science Foundation (SNSF)",2019,2162.75,"10.26508/lsa.201900321","Life Science Alliance","Life Science Alliance, LLC","FALSE","2575-1077",,2406.00,1.11247,2400.00,"USD",9002391,"PPAC-3_190041",172959
"Swiss National Science Foundation (SNSF)",2019,2116.01,"10.26508/lsa.201900465","Life Science Alliance","Life Science Alliance, LLC","FALSE","2575-1077",,2354.00,1.11247,2400.00,"USD",,"32AC-0_193859",159984
"Swiss National Science Foundation (SNSF)",2019,919.89,"10.3389/fbioe.2019.00384","Frontiers in Bioengineering and Biotechnology","Frontiers Media SA","FALSE","2296-4185",,1023.35,1.11247,1023.15,"USD",9005008,"20AC-1_193682",169513
"Swiss National Science Foundation (SNSF)",2019,1938.78,"10.3389/fcell.2019.00034","Frontiers in Cell and Developmental Biology","Frontiers Media SA","FALSE","2296-634X",,2156.84,1.11247,2046.30,"USD",,"31003A_166515",166515
