institution,period,euro,doi,title,payment_date,journal_full_title,publisher,is_hybrid,chf,conversion_rate,snsf_voucher_number,grant_snsf,grant_snsf_related,origin
Swiss National Science Foundation (SNSF),2023,560.8726973345683,10.1183/23120541.00379-2023,Pulmonary arterial wedge pressure increase during exercise in patients diagnosed with pulmonary arterial or chronic thromboembolic pulmonary hypertension,2023-08-15,ERJ Open Research,European Respiratory Society,FALSE,545,0.9717,APC600440865,NA,197706,Chronoshub
Swiss National Science Foundation (SNSF),2023,431.0692600596892,10.1177/23780231231189945,"Shared nationality in social exchange: A trust vignette experiment in the United States, South Africa, and Switzerland",2023-08-15,Socius,SAGE Publications,FALSE,418.87,0.9717,SOA23LT003834,NA,182897,Chronoshub
Swiss National Science Foundation (SNSF),2023,3574.4880107028916,10.3389/fnins.2023.1209521,Estimating axon radius using diffusion-relaxation MRI: calibrating a surface-based relaxation model with histology,2023-08-15,Frontiers in Neuroscience,Frontiers Media,FALSE,3473.33,0.9717,2023-0924256-2,NA,185814,Chronoshub
Swiss National Science Foundation (SNSF),2023,2665.627251209221,10.1093/g3journal/jkad152,Identification of an ADAMTS2 frameshift variant in a cat family with Ehlers-Danlos syndrome,2023-08-15,"G3: Genes, Genomes, Genetics",Oxford University Press,FALSE,2590.19,0.9717,E16246752,NA,200354,Chronoshub
Swiss National Science Foundation (SNSF),2023,2058.2484305855714,10.7554/elife.90502,Transformer-based spatial-temporal detection of apoptotic cell death in live-cell imaging,2023-08-15,eLife,eLife Sciences Publications,FALSE,2000,0.9717,RP000844,NA,"176124, 189699",Chronoshub
Swiss National Science Foundation (SNSF),2023,2226.7675208397654,10.13039/501100001711,Investigating Sustainability Challenges for the National Health Insurance Fund in Tanzania: A Modeling Approach,2023-08-15,BMJ Open,BMJ Publishing Group,FALSE,2163.75,0.9717,APC600441992,NA,183760,Chronoshub
Swiss National Science Foundation (SNSF),2023,2709.9619224040343,10.1186/s12879-023-08475-7,Indwelling catheter vs intermittent catheterization: is there a difference in UTI susceptibility?,2023-08-15,BMC Infectious Diseases,BioMed Central,FALSE,2633.27,0.9717,2939137298,NA,189957,Chronoshub
Swiss National Science Foundation (SNSF),2023,4967.119481321396,10.1016/j.celrep.2023.112776,Mitofusin-2 in nucleus accumbens D2-MSNs regulates social dominance and neuronal function,2023-08-15,Cell Reports,Elsevier,FALSE,4826.55,0.9717,Reimbursement OAD0000320199,NA,"176206, 158776, 185897",Chronoshub
Swiss National Science Foundation (SNSF),2023,2830.091592055161,10.1063/5.0163337,Broadband surface-emitting THz laser frequency combs with inverse-designed integrated reflectors,2023-08-15,APL Photonics,AIP Publishing LLC,FALSE,2750,0.9717,APP23-AR-00514_00777,NA,212735,Chronoshub
Swiss National Science Foundation (SNSF),2023,3125.5943192343316,10.1016/j.isci.2023.107368,Genetic ablation of ketohexokinase C isoform impairs pancreatic cancer development,2023-08-15,iScience,Elsevier,FALSE,3037.14,0.9717,OAD0000324359,NA,176317,Chronoshub
Swiss National Science Foundation (SNSF),2023,2747.7616548317383,10.1371/journal.pntd.0011343,Establishment and application of unbiased in vitro drug screening assays for the identification of compounds against Echinococcus granulosus sensu stricto,2023-08-15,PLoS Neglected Tropical Diseases,Public Library of Science (PLoS),FALSE,2670,0.9717,PAB360377,NA,192072,Chronoshub
Swiss National Science Foundation (SNSF),2023,1234.949058351343,10.1098/rsos.230399,Genome-wide association study of aphid abundance highlights a locus affecting plant growth and flowering in Arabidopsis thaliana,2023-08-15,Royal Society Open Science,The Royal Society,FALSE,1200,0.9717,APC600438521,NA,182318,Chronoshub
Swiss National Science Foundation (SNSF),2023,3574.4880107028916,10.3389/fcvm.2023.1212587,Mid-term Changes in Cognitive Functions in Patients with Atrial Fibrillation: A Longitudinal Analysis of the Swiss-AF Cohort,2023-08-15,Frontiers in Cardiovascular Medicine,Frontiers Media,FALSE,3473.33,0.9717,2023-0928306-4,NA,"197524, 148474, 177520, 176178",Chronoshub
Swiss National Science Foundation (SNSF),2023,2488.422352577956,10.5194/egusphere-2023-392,"Concept, absolute calibration, and validation of a new benchtop laser imaging polar nephelometer",2023-08-15,Atmospheric Measurement Techniques,Copernicus GmbH,TRUE,2418,0.9717,Chronos-PUC-2023-35,NA,204823,Chronoshub
Swiss National Science Foundation (SNSF),2023,1573.880827415869,10.3390/cells12152004,Knock Out of CGN and CGNL1 in MDCK Cells Affects Claudin-2 but Has a Minor Impact on Tight Junction Barrier Function,2023-08-15,Cells,MDPI,FALSE,1529.34,0.9717,2496141,NA,200681,Chronoshub
Swiss National Science Foundation (SNSF),2023,2312.61706287949,10.1186/s10195-023-00720-8,Load-induced increase in muscle activity during 30° abduction in patients with rotator cuff tears and control subjects,2023-08-15,Journal of Orthopaedics and Traumatology,Springer Nature,FALSE,2247.17,0.9717,2939134292,NA,189082,Chronoshub
Swiss National Science Foundation (SNSF),2023,2881.753627662859,10.2139/ssrn.4241178,A spatially-structured mathematical model of the gut microbiome reveals factors that increase community stability,2023-08-14,iScience,Elsevier,FALSE,2800.2,0.9717,OAD0000332611,NA,"180575, 181272",Chronoshub
Swiss National Science Foundation (SNSF),2023,3934.702068539673,10.1002/1878-0261.13494,Epigenetic silencing of HTATIP2 in glioblastoma contributes to treatment resistance by enhancing nuclear translocation of the DNA-repair protein N-Methylpurine DNA Glycosylase (MPG),2023-08-07,Molecular Oncology,Wiley,FALSE,3823.35,0.9717,6840612,NA,182821,Chronoshub
Swiss National Science Foundation (SNSF),2023,2377.4518884429353,10.1038/s41598-023-38282-8,Active querying approach to epidemic source detection on contact networks,2023-08-07,Scientific Reports,Nature Publishing Group,FALSE,2310.17,0.9717,2939106469,NA,167303,Chronoshub
Swiss National Science Foundation (SNSF),2023,5752.423587527014,10.1038/s41467-023-39453-x,Determining spin-orbit coupling in graphene by quasiparticle interference imaging,2023-08-07,Nature Communications,Nature Publishing Group,FALSE,5589.63,0.9717,2939079820,NA,"182652, 174208",Chronoshub
Swiss National Science Foundation (SNSF),2023,1773.3868477925287,10.3390/diagnostics13152505,Investigation of different library preparation and tissue of origin deconvolution methods for urine and plasma cfDNA methylome analysis,2023-08-07,Diagnostics,MDPI,FALSE,1723.2,0.9717,2436916,NA,188762,Chronoshub
Swiss National Science Foundation (SNSF),2023,3087.3726458783576,10.1021/jacsau.3c00334,Group 10 Metal Allyl Amidinates: A Family of Readily Accessible and Stable Molecular Precursors to Generate Supported Nanoparticles,2023-08-07,JACS Au,American Chemical Society (ACS),FALSE,3000,0.9717,APC600436314,NA,"192050, 169134, 180544",Chronoshub
Swiss National Science Foundation (SNSF),2023,2128.0642173510346,10.3390/toxins15080482,The functions of cholera toxin subunit B as a modulator of silica nanoparticle endocytosis,2023-08-07,Toxins,MDPI,FALSE,2067.84,0.9717,2478117,NA,182881,Chronoshub
Swiss National Science Foundation (SNSF),2023,3485.8186683132653,10.1038/s42005-023-01273-2,Intermediate states in Andreev bound state fusion,2023-08-07,Communications Physics,Springer Nature,FALSE,3387.17,0.9717,2939101565,NA,192027,Chronoshub
Swiss National Science Foundation (SNSF),2023,2377.4518884429353,10.1038/s41598-023-37984-3,Entanglement propagation and dynamics in non-additive quantum systems,2023-08-07,Scientific Reports,Nature Publishing Group,FALSE,2310.17,0.9717,2939103333,NA,207537,Chronoshub
Swiss National Science Foundation (SNSF),2023,2161.16085211485,10.1371/journal.pclm.0000145,Key predictors for climate policy support and political mobilisation: The role of beliefs and preferences,2023-08-07,PLOS Climate,Public Library of Science (PLoS),FALSE,2100,0.9717,PAB359650,NA,207269,Chronoshub
Swiss National Science Foundation (SNSF),2023,1857.5692086034785,10.1371/journal.pone.0287515,Genetic reanalysis of patients with a difference of sex development carrying the NR5A1/SF-1 variant p.Gly146Ala has discovered other likely disease-causing variations,2023-08-07,PLOS ONE,Public Library of Science (PLoS),FALSE,1805,0.9717,PAB358662,NA,197725,Chronoshub
Swiss National Science Foundation (SNSF),2023,2867.5003601934754,10.7554/elife.81499,Contrasting action and posture coding with hierarchical deep neural network models of proprioception,2023-08-07,eLife,eLife Sciences Publications,FALSE,2786.3501,0.9717,Reimbursement P011081,NA,201057,Chronoshub
Swiss National Science Foundation (SNSF),2023,1646.5987444684574,10.5194/gmd-16-4213-2023,Data space inversion for efficient uncertainty quantification using an integrated surface and sub-surface hydrologic model,2023-08-07,Geoscientific Model Development,Copernicus GmbH,FALSE,1600,0.9717,Chronos-PUC-2023-33,NA,179017,Chronoshub
Swiss National Science Foundation (SNSF),2023,3014.7576412472986,10.3389/fevo.2023.1226924,"Novel marrellomorph moulting behaviour preserved in the Lower Ordovician Fezouata Shale, Morocco",2023-08-07,Frontiers in Earth Science,Frontiers Media,FALSE,2929.44,0.9717,2023-0943954-3,NA,198691,Chronoshub
Swiss National Science Foundation (SNSF),2023,1734.074302768344,10.1021/acsomega.3c03368,The 18kDa translocator protein TSPO is a mediator of astrocyte reactivity.,2023-08-07,ACS Omega,American Chemical Society (ACS),FALSE,1685,0.9717,APC600440413,NA,"188355, 179527, 184713, 169876",Chronoshub
Swiss National Science Foundation (SNSF),2023,2377.4518884429353,10.1038/s41598-023-39083-9,How our hearts beat together – A study on physiological synchronization based on a self-paced joint motor task,2023-08-07,Scientific Reports,Nature Publishing Group,FALSE,2310.17,0.9717,2939124347,NA,159490,Chronoshub
Swiss National Science Foundation (SNSF),2023,2039.3948749614078,10.3390/ijms23136900,In vitro and ectopic in vivo studies toward the utilization of rapidly isolated human nasal chondrocytes for single-stage arthroscopic cartilage regeneration therapy,2023-08-07,International Journal of Molecular Sciences,MDPI,FALSE,1981.68,0.9717,Reimbursement 1758898,NA,175660,Chronoshub
Swiss National Science Foundation (SNSF),2023,1773.3868477925287,10.3390/bioengineering10070749,Influence of Different Sterilization Methods on the Surface Chemistry and Electrochemical Behavior of Biomedical Alloys,2023-08-07,Bioengineering,MDPI,FALSE,1723.2,0.9717,2447997,NA,184851,Chronoshub
Swiss National Science Foundation (SNSF),2023,2816.9188020994134,10.1186/s12989-023-00536-8,Diesel Exhaust Particle (DEP)-induced glucose intolerance is driven by an intestinal innate immune response and NLRP3 activation in mice,2023-08-07,Particle and Fibre Toxicology,BioMed Central,FALSE,2737.2,0.9717,Reimbursement 2939081368,NA,204937,Chronoshub
Swiss National Science Foundation (SNSF),2023,5752.423587527014,10.1038/s41467-023-40179-z,Tuning the Zeolite Acidity Enables Selectivity Control by Suppressing Ketene Formation in Lignin Catalytic Pyrolysis,2023-08-07,Nature Communications,Nature Publishing Group,FALSE,5589.63,0.9717,2939124339,NA,178952,Chronoshub
Swiss National Science Foundation (SNSF),2023,1857.5692086034785,10.1371/journal.pone.0281598,Prosocial Behavior in Students with Intellectual Disabilities: Individual Level Predictors and the Role of the Classroom Peer Context,2023-08-07,PLOS ONE,Public Library of Science (PLoS),FALSE,1805,0.9717,PAB359516,NA,172773,Chronoshub
Swiss National Science Foundation (SNSF),2023,3125.5943192343316,10.1016/j.isci.2023.107138,How and when EEG reflects changes in neuronal connectivity due to time awake,2023-08-07,iScience,Elsevier,FALSE,3037.14,0.9717,OAD0000315806,NA,179443,Chronoshub
Swiss National Science Foundation (SNSF),2023,5020.901512812597,10.1038/s41467-021-26875-8,Optically driging the radiative Auger transition,2023-08-07,Nature Communications,Nature Publishing Group,FALSE,4878.81,0.9717,Reimbursement 2676279068,NA,204069,Chronoshub
Swiss National Science Foundation (SNSF),2023,1347.1235978182567,10.5194/amt-16-3487-2023,How observations from automatic hail sensors in Switzerland shed light on local hailfall duration and compare with hailpad measurements,2023-08-07,Atmospheric Measurement Techniques,Copernicus GmbH,FALSE,1309,0.9717,Chronos-PUC-2023-31,NA,201792,Chronoshub
Swiss National Science Foundation (SNSF),2023,1646.5987444684574,10.5194/cp-19-1435-2023,"The weather diaries of the Kirch family: Leipzig, Guben, and Berlin (1677–1774)",2023-08-07,Climate of the Past,Copernicus GmbH,FALSE,1600,0.9717,Chronos-PUC-2023-32,NA,188701,Chronoshub
Swiss National Science Foundation (SNSF),2023,1950.7255325717813,10.3390/su151511488,Healthy or Environmentally Friendly? Meat Consumption Practices of Green Consumers in Vietnam and Switzerland,2023-08-07,Sustainability,MDPI,FALSE,1895.52,0.9717,2490650,NA,203324,Chronoshub
Swiss National Science Foundation (SNSF),2023,2759.8332818771228,10.3389/fphy.2023.987197,Biplanar quadrature coil for versatile low-field extremity MRI,2023-08-07,Frontiers in Physics,Frontiers Media,FALSE,2681.73,0.9717,2023-0946351-2,NA,186861,Chronoshub
Swiss National Science Foundation (SNSF),2023,3574.4880107028916,10.3389/fvets.2023.1166032,Differences in selected blood parameters between brachycephalic and non-brachycephalic dogs,2023-08-07,Frontiers in Veterinary Science,Frontiers Media,FALSE,3473.33,0.9717,2023-0875350-5,NA,180234,Chronoshub
Swiss National Science Foundation (SNSF),2023,2377.4518884429353,10.1038/s41598-023-39103-8,No association between genetic markers and hypertension control in multiple cross‑sectional studies,2023-08-07,Scientific Reports,Nature Publishing Group,FALSE,2310.17,0.9717,2939122475,NA,"122661, 139468, 148401, 177535",Chronoshub
Swiss National Science Foundation (SNSF),2023,2830.091592055161,10.1063/5.0156861,Coherent Control of Mid-Infrared Frequency Comb by Optical Injection of Near-Infrared Light,2023-08-07,APL Photonics,AIP Publishing LLC,FALSE,2750,0.9717,APP23-AR-00357_00765,NA,176584,Chronoshub
Swiss National Science Foundation (SNSF),2023,1987.2388597303695,10.1371/journal.pone.0289532,"Modulating prospective memory and attentional control with high-definition transcranial current stimulation: Study protocol of a randomized, double- blind, and sham-controlled trial in healthy older adults",2023-08-07,PLOS ONE,Public Library of Science (PLoS),FALSE,1931,0.9717,PAB359964,NA,185105,Chronoshub
Swiss National Science Foundation (SNSF),2023,5752.423587527014,10.1038/s41467-023-40120-4,Attosecond delays between dissociative and non-dissociative ionization of polyatomic molecules,2023-08-07,Nature Communications,Nature Publishing Group,FALSE,5589.63,0.9717,2939115901,NA,"172946, 183615",Chronoshub
Swiss National Science Foundation (SNSF),2023,3491.355356591541,10.1016/j.neuroimage.2023.120280,Functional connectivity and glutamate levels of the medial prefrontal cortex in schizotypy are related to sensory amplification in a probabilistic reasoning task,2023-08-07,NeuroImage,Elsevier,FALSE,3392.55,0.9717,OAD0000324563,NA,200019,Chronoshub
Swiss National Science Foundation (SNSF),2023,1426.3661623958012,10.5194/esurf-11-663-2023,Modeling the spatially distributed nature of subglacial sediment transport and erosion,2023-08-07,Earth Surface Dynamics,Copernicus GmbH,FALSE,1386,0.9717,ESurf-PUC-2023-38,NA,202024,Chronoshub
Swiss National Science Foundation (SNSF),2023,2530.96634763816,10.1016/j.jbc.2022.101840,Trophic factor BDNF inhibits GABAergic signaling by facilitating dendritic enrichment of SUMO E3 ligase PIAS3 and altering gephyrin scaffold,2023-08-07,Journal of Biological Chemistry,Elsevier,FALSE,2459.34,0.9717,Reimbursement OAD0000195727,NA,"159867, 192522",Chronoshub
Swiss National Science Foundation (SNSF),2023,3936.400123494906,10.1126/sciadv.adh4890,Structures of wild-type and selected CMT1X mutant connexin 32 gap junction channels and hemichannels,2023-08-07,Science Advances,American Association for the Advancement of Science,FALSE,3825,0.9717,APC600437793,NA,184951,Chronoshub
Swiss National Science Foundation (SNSF),2023,1929.6079036739734,10.1136/bmjopen-2021-057021,"Stressors, self-reported overall health, potential protective factors and the workplace well-being of nurses during the COVID-19 pandemic in Switzerland: a longitudinal mixed-methods study protocol",2023-07-27,BMJ Open,BMJ Publishing Group,FALSE,1875,0.9717,Reimbursement APC600270824,NA,201137,Chronoshub
Swiss National Science Foundation (SNSF),2023,5752.423587527014,10.1038/s41467-023-39612-0,Enhancing bacteriophage therapeutics through in situ production and release of heterologous antimicrobial effectors,2023-07-26,Nature Communications,Nature Publishing Group,FALSE,5589.63,0.9717,2939092373,NA,"189957, 174108",Chronoshub
Swiss National Science Foundation (SNSF),2023,5752.423587527014,10.1038/s41467-023-39657-1,Targeted protein degradation reveals BET bromodomains as the cellular target of Hedgehog Pathway Inhibitor-1,2023-07-26,Nature Communications,Nature Publishing Group,FALSE,5589.63,0.9717,2939091285,NA,189246,Chronoshub
Swiss National Science Foundation (SNSF),2023,2881.5478028198004,10.1128/msphere.00226-23,Inactivation mechanisms of Influenza A virus under pH conditions encountered in aerosol particles as revealed by whole-virus HDX-MS,2023-07-26,mSphere,American Society for Microbiology,FALSE,2800,0.9717,APC600430463B,NA,189939,Chronoshub
Swiss National Science Foundation (SNSF),2023,2305.4029021302867,10.3389/frsfm.2023.1224158,Structurally Colored Silica Foams using Colloidal Templating,2023-07-26,Frontiers in Soft Matter,Frontiers Media,FALSE,2240.16,0.9717,2023-0940692-4,NA,"188494, 169074, 205603",Chronoshub
Swiss National Science Foundation (SNSF),2023,2377.4518884429353,10.1038/s41598-023-37849-9,Early mesozoic burst of morphological disparity in the slow-evolving coelacanth fish lineage,2023-07-26,Scientific Reports,Nature Publishing Group,FALSE,2310.17,0.9717,2939095391,NA,172700,Chronoshub
Swiss National Science Foundation (SNSF),2023,2991.92127199753,10.1038/s41524-023-01064-x,Range-separated hybrid functionals for accurate prediction of band gaps of extended systems,2023-07-26,npj Computational Materials,Nature Publishing Group,FALSE,2907.2499,0.9717,Reimbursement 2939075247,NA,152799,Chronoshub
Swiss National Science Foundation (SNSF),2023,2305.4029021302867,10.3389/fnano.2023.1220514,Epidermal growth factor alters silica nanoparticle uptake and improves gold-nanoparticle mediated gene silencing in A549 cells,2023-07-26,Frontiers in Nanotechnology,Frontiers Media,FALSE,2240.16,0.9717,2023-0936640-3,NA,"182881, 192056",Chronoshub
Swiss National Science Foundation (SNSF),2023,2680.8582895955537,10.3389/fphys.2023.1208719,Hepatocyte ABCA1 deficiency is associated with reduced HDL sphingolipids,2023-07-26,Frontiers in Physiology,Frontiers Media,FALSE,2604.99,0.9717,2023-0923401-2,NA,179371,Chronoshub
Swiss National Science Foundation (SNSF),2023,3574.4880107028916,10.3389/fchem.2023.1238711,Surface-induced vibrational energy redistribution in methane/surface scattering depends on catalytic activity,2023-07-26,Frontiers in Chemistry,Frontiers Media,FALSE,3473.33,0.9717,2023-0957620-3,NA,200497,Chronoshub
Swiss National Science Foundation (SNSF),2023,926.2117937635072,10.5194/mr-4-175-2023,Modelling and correcting the impact of RF pulses for continuous monitoring of hyperpolarized NMR,2023-07-26,Magnetic Resonance,Copernicus GmbH,FALSE,900,0.9717,Chronos-PUC-2023-30,NA,188988,Chronoshub
Swiss National Science Foundation (SNSF),2023,5752.423587527014,10.1038/s41467-023-39568-1,Cavity-enhanced single-shot readout of a quantum dot spin within 3 nanoseconds,2023-07-26,Nature Communications,Nature Publishing Group,FALSE,5589.63,0.9717,2939084424,NA,204069,Chronoshub
Swiss National Science Foundation (SNSF),2023,2216.733559740661,10.3390/ijerph20146379,Predictors of youth accessibility for a mobile phone-based life-skills training program for addiction prevention,2023-07-26,International Journal of Environmental Research and Public Health,MDPI,FALSE,2154,0.9717,2420915,NA,204412,Chronoshub
Swiss National Science Foundation (SNSF),2023,2377.4518884429353,10.1038/s41598-023-37558-3,Humans recognize affective cues in primate vocalizations:Acoustic and phylogenetic perspectives,2023-07-26,Scientific Reports,Nature Publishing Group,FALSE,2310.17,0.9717,2939095376,NA,162720,Chronoshub
Swiss National Science Foundation (SNSF),2023,2058.2484305855714,10.7554/elife.89781,Stimulation-induced cytokine polyfunctionality as a dynamic concept,2023-07-26,eLife,eLife Sciences Publications,FALSE,2000,0.9717,RP000715,NA,197619,Chronoshub
Swiss National Science Foundation (SNSF),2023,1618.2154986106823,10.3390/vaccines11071149,COVID-19 Vaccination Rate under Different Political Incentive: A Counterfactual Trend Approach Using Nationwide Data,2023-07-26,Vaccines,MDPI,FALSE,1572.42,0.9717,2441205,NA,160590,Chronoshub
Swiss National Science Foundation (SNSF),2023,1839.8888545847483,10.3390/su151411167,Opportunity to Use New Ways of Working : Do Sectors and Organizational Characteristics Shape Employee Perceptions?,2023-07-26,Sustainability,MDPI,FALSE,1787.82,0.9717,2451984,NA,185133,Chronoshub
Swiss National Science Foundation (SNSF),2023,1169.332098384275,10.1186/s13358-023-00276-4,"Revision of the Middle Triassic coelacanth Ticinepomis Rieppel 1980 (Actinistia, Latimeriidae) with paleobiological considerations",2023-07-26,Swiss Journal of Palaeontology,Springer Nature,FALSE,1136.24,0.9717,2939101397,NA,172700,Chronoshub
Swiss National Science Foundation (SNSF),2023,3176.2683955953485,10.1016/j.stemcr.2023.04.008,"Embryonic stem cell ERK, AKT, plus STAT3 response dynamics combinatorics are heterogeneous but NANOG state independent",2023-07-26,Stem Cell Reports,Elsevier,FALSE,3086.38,0.9717,OAD0000314003,NA,179490,Chronoshub
Swiss National Science Foundation (SNSF),2023,2052.9174642379335,10.1038/s41598-022-11362-x,Estimating and explaining cross-country variation in the effectiveness of non-pharmaceutical interventions during COVID-19,2023-07-26,Scientific Reports,Nature Publishing Group,FALSE,1994.8199,0.9717,Reimbursement 1300374256,NA,186932,Chronoshub
Swiss National Science Foundation (SNSF),2023,4987.650509416487,10.1016/j.crmeth.2023.100539,Non-invasive monitoring of microbiota and host metabolism using Secondary electrospray ionization-Mass spectrometry,2023-07-26,Cell Reports Methods,Elsevier,FALSE,4846.5,0.9717,OAD0000319792,NA,"180575, 185128",Chronoshub
Swiss National Science Foundation (SNSF),2023,1857.5692086034785,10.1371/journal.pone.0282658,Best-worst scaling preferences among patients with well-controlled epilepsy: Pilot results,2023-07-26,PLOS ONE,Public Library of Science (PLoS),FALSE,1805,0.9717,PAB352379,NA,191414,Chronoshub
Swiss National Science Foundation (SNSF),2023,3574.4880107028916,10.3389/fendo.2023.1195704,Perturbations in fatty acid metabolism and collagen production infer pathogenicity of a novel MBTPS2 variant in Osteogenesis imperfecta,2023-07-26,Frontiers in Endocrinology,Frontiers Media,FALSE,3473.33,0.9717,Reimbursement 2023-0908806-3,NA,207542,Chronoshub
Swiss National Science Foundation (SNSF),2023,1935.7723577235772,10.1186/s13063-023-07474-y,Meta-research on pragmatism of randomized trials: rationale and design of the PragMeta database,2023-07-26,Trials,BioMed Central,FALSE,1880.99,0.9717,2939091009,NA,188675,Chronoshub
Swiss National Science Foundation (SNSF),2023,5752.423587527014,10.1038/s41467-023-39863-x,"Engineered reporter phages for detection of Escherichia coli, Enterococcus, and Klebsiella in urine",2023-07-26,Nature Communications,Nature Publishing Group,FALSE,5589.63,0.9717,2939111587,NA,"189957, 174108",Chronoshub
Swiss National Science Foundation (SNSF),2023,3485.8186683132653,10.1038/s41534-023-00724-6,All-optical nuclear quantum sensing using nitrogen-vacancy centers in diamond,2023-07-26,npj Quantum Information,Springer Nature,FALSE,3387.17,0.9717,2939057954,NA,"188521, 185902",Chronoshub
Swiss National Science Foundation (SNSF),2023,3374.9819903262323,10.1038/s42004-023-00936-z,Machine learning of atomic dynamics and statistical surface identities in gold nanoparticles,2023-07-26,Communications Chemistry,Springer Nature,FALSE,3279.47,0.9717,2939097664,NA,183336,Chronoshub
Swiss National Science Foundation (SNSF),2023,3574.4880107028916,10.3389/fpsyt.2023.1123204,Associations of thalamocortical networks with reduced mindfulness in alcohol use disorder,2023-07-26,Frontiers in Psychiatry,Frontiers Media,FALSE,3473.33,0.9717,2022-0825638-2,NA,159286,Chronoshub
Swiss National Science Foundation (SNSF),2023,3574.4880107028916,10.3389/fcell.2023.1221578,The action of physiological and synthetic steroids on the calcium channel CatSper in human sperm,2023-07-26,Frontiers in Cell and Developmental Biology,Frontiers Media,FALSE,3473.33,0.9717,2023-0937866-2,NA,"211007, 182684",Chronoshub
Swiss National Science Foundation (SNSF),2023,3574.4880107028916,10.3389/fcimb.2023.1222805,NS1 and PA-X of H1N1/09 influenza virus act in a concerted manner to manipulate the innate immune response of porcine respiratory epithelial cells,2023-07-26,Frontiers in Cellular and Infection Microbiology,Frontiers Media,FALSE,3473.33,0.9717,2023-0940002-2,NA,189903,Chronoshub
Swiss National Science Foundation (SNSF),2023,3574.4880107028916,10.3389/fcvm.2023.1204483,Mitochondrial Epigenetics in Aging and Cardiovascular Diseases,2023-07-26,Frontiers in Cardiovascular Medicine,Frontiers Media,FALSE,3473.33,0.9717,2023-0918571-4,NA,197557,Chronoshub
Swiss National Science Foundation (SNSF),2023,2732.3247916023465,10.1371/journal.ppat.1011486,Characterization of two novel proteins involved in mitochondrial DNA anchoring in Trypanosoma brucei,2023-07-26,PLoS Pathogens,Public Library of Science (PLoS),FALSE,2655,0.9717,PAB358742,NA,179454,Chronoshub
Swiss National Science Foundation (SNSF),2023,2238.900895338067,10.3389/fmed.2023.1201425,Brief report: Can COVID-19 infection trigger Rheumatoid Arthritis associated autoimmunity in individuals at risk for the disease? A nested cohort study,2023-07-26,Frontiers in Medicine,Frontiers Media,FALSE,2175.54,0.9717,2023-0915269-2,NA,192471,Chronoshub
Swiss National Science Foundation (SNSF),2023,4134.208088916333,10.1093/pnasnexus/pgac264,Learning physics-consistent particle interactions,2023-07-26,PNAS Nexus,University Press,FALSE,4017.21,0.9717,Reimbursement E15748865,NA,176878,Chronoshub
Swiss National Science Foundation (SNSF),2023,5752.423587527014,10.1038/s41467-023-39172-3,TMX4-driven LINC complex disassembly and asymmetric autophagy of the nuclear envelope upon acute ER stress,2023-07-26,Nature Communications,Nature Publishing Group,FALSE,5589.63,0.9717,2939062846,NA,214903,Chronoshub
Swiss National Science Foundation (SNSF),2023,1347.1235978182567,10.5194/acp-23-7461-2023,Chemical evolution of primary and secondary biomass burning aerosols during daytime and nighttime,2023-07-26,Atmospheric Chemistry and Physics,Copernicus GmbH,FALSE,1309,0.9717,Chronos-PUC-2023-28,NA,172923,Chronoshub
Swiss National Science Foundation (SNSF),2023,3087.3726458783576,10.1021/acsorginorgau.3c00024,"Pd-Catalyzed Regioselective Cyclopropanation of 2-Substituted 1,3-Dienes",2023-07-26,ACS Organic & Inorganic Au,American Chemical Society (ACS),FALSE,3000,0.9717,APC600433320,NA,"175489, 188490",Chronoshub
Swiss National Science Foundation (SNSF),2023,2377.4518884429353,10.1038/s41598-023-38308-1,Organic electrochemical transistors printed from degradable materials as disposable biochemical sensors,2023-07-26,Scientific Reports,Nature Publishing Group,FALSE,2310.17,0.9717,2939103074,NA,"179064, 177255",Chronoshub
Swiss National Science Foundation (SNSF),2023,3574.4880107028916,10.3389/fphys.2023.1213757,Revisited role of the placenta in bile acid homeostasis,2023-07-26,Frontiers in Physiology,Frontiers Media,FALSE,3473.33,0.9717,2023-0928981-5,NA,197408,Chronoshub
Swiss National Science Foundation (SNSF),2023,3574.4880107028916,10.3389/fimmu.2023.1242531,GPR182 is a broadly scavenging atypical chemokine receptor influencing T-independent immunity,2023-07-26,Frontiers in Immunology,Frontiers Media,FALSE,3473.33,0.9717,2023-0962216-2,NA,"160719, 182727",Chronoshub
Swiss National Science Foundation (SNSF),2023,5408.8298857672125,10.1016/j.celrep.2023.112786,Essential roles of RNA cap-proximal ribose methylation in mammalian embryonic development and fertility,2023-07-26,Cell Reports,Elsevier,FALSE,5255.76,0.9717,OAD0000318864,NA,186266,Chronoshub
Swiss National Science Foundation (SNSF),2023,2881.5478028198004,10.1136/bmjopen-2022-071444,Older adults’ medical preferences for the end of life: a cross-sectional population-based survey in Switzerland,2023-07-26,BMJ Open,BMJ Publishing Group,FALSE,2800,0.9717,APC600432896,NA,188836,Chronoshub
Swiss National Science Foundation (SNSF),2023,2377.4518884429353,10.1038/s41598-023-36855-1,A coiled‑coil‑based design strategy for the thermostabilization of G‑protein‑coupled receptors,2023-07-26,Scientific Reports,Nature Publishing Group,FALSE,2310.17,0.9717,2939075254,NA,212253,Chronoshub
