Institute Name;APC Payment Year;DOI;article_is_hybrid;Article OA Status;Publisher Name;Journal Name;Journal ISSN(s);Journal ISSN print;Journal ISSN electronic;journal_issn_l ;Article License;agreement
École Polytechnique Fédérale de Lausanne;2022;10.1016/j.fusengdes.2023.113643;TRUE;Hybrid;Elsevier;Fusion Engineering and Design;;;0920-3796;;CC BY;Swiss Consortium Elsevier agreement
École Polytechnique Fédérale de Lausanne;2022;10.1016/j.mechmat.2023.104630;TRUE;Hybrid;Elsevier;Mechanics of Materials;;;0167-6636;;CC BY;Swiss Consortium Elsevier agreement
École Polytechnique Fédérale de Lausanne;2022;10.1016/j.cma.2023.115997;TRUE;Hybrid;Elsevier;Computer Methods in Applied Mechanics and Engineering;;;0045-7825;;CC BY;Swiss Consortium Elsevier agreement
École Polytechnique Fédérale de Lausanne;2022;10.1016/j.neuroimage.2023.120021;FALSE;Full;Elsevier;NeuroImage;;;1053-8119;;CC BY-NC-ND;Swiss Consortium Elsevier agreement
École Polytechnique Fédérale de Lausanne;2022;10.1016/j.autcon.2023.104842;TRUE;Hybrid;Elsevier;Automation in Construction;;;0926-5805;;CC BY;Swiss Consortium Elsevier agreement
École Polytechnique Fédérale de Lausanne;2022;10.1016/j.compstruct.2023.116924;TRUE;Hybrid;Elsevier;Composite Structures;;;0263-8223;;CC BY-NC-ND;Swiss Consortium Elsevier agreement
École Polytechnique Fédérale de Lausanne;2022;10.1016/j.actamat.2023.118861;TRUE;Hybrid;Elsevier;Acta Materialia;;;1359-6454;;CC BY;Swiss Consortium Elsevier agreement
École Polytechnique Fédérale de Lausanne;2022;10.1016/j.ultramic.2023.113719;TRUE;Hybrid;Elsevier;Ultramicroscopy;;;0304-3991;;CC BY;Swiss Consortium Elsevier agreement
École Polytechnique Fédérale de Lausanne;2022;10.1016/j.wear.2023.204817;TRUE;Hybrid;Elsevier;Wear;;;0043-1648;;CC BY;Swiss Consortium Elsevier agreement
École Polytechnique Fédérale de Lausanne;2022;10.1016/j.wear.2023.204821;TRUE;Hybrid;Elsevier;Wear;;;0043-1648;;CC BY;Swiss Consortium Elsevier agreement
École Polytechnique Fédérale de Lausanne;2022;10.1016/j.cma.2023.116033;TRUE;Hybrid;Elsevier;Computer Methods in Applied Mechanics and Engineering;;;0045-7825;;CC BY;Swiss Consortium Elsevier agreement
École Polytechnique Fédérale de Lausanne;2022;10.1016/j.eswa.2023.120010;TRUE;Hybrid;Elsevier;Expert Systems With Applications;;;0957-4174;;CC BY-NC-ND;Swiss Consortium Elsevier agreement
École Polytechnique Fédérale de Lausanne;2022;10.1016/j.fusengdes.2023.113719;TRUE;Hybrid;Elsevier;Fusion Engineering and Design;;;0920-3796;;CC BY;Swiss Consortium Elsevier agreement
École Polytechnique Fédérale de Lausanne;2022;10.1016/j.cemconres.2023.107166;TRUE;Hybrid;Elsevier;Cement and Concrete Research;;;0008-8846;;CC BY;Swiss Consortium Elsevier agreement
École Polytechnique Fédérale de Lausanne;2022;10.1016/j.enbuild.2023.113044;TRUE;Hybrid;Elsevier;Energy & Buildings;;;0378-7788;;CC BY;Swiss Consortium Elsevier agreement
École Polytechnique Fédérale de Lausanne;2022;10.1016/j.engstruct.2023.116089;TRUE;Hybrid;Elsevier;Engineering Structures;;;0141-0296;;CC BY;Swiss Consortium Elsevier agreement
École Polytechnique Fédérale de Lausanne;2022;10.1016/j.trc.2023.104128;TRUE;Hybrid;Elsevier;Transportation Research Part C;;;0968-090X;;CC BY;Swiss Consortium Elsevier agreement
École Polytechnique Fédérale de Lausanne;2022;10.1016/j.nucengdes.2023.112320;TRUE;Hybrid;Elsevier;Nuclear Engineering and Design;;;0029-5493;;CC BY;Swiss Consortium Elsevier agreement
École Polytechnique Fédérale de Lausanne;2022;10.1016/j.engappai.2023.106310;TRUE;Hybrid;Elsevier;Engineering Applications of Artificial Intelligence;;;0952-1976;;CC BY;Swiss Consortium Elsevier agreement
École Polytechnique Fédérale de Lausanne;2022;10.1016/j.matchar.2023.112907;TRUE;Hybrid;Elsevier;Materials Characterization;;;1044-5803;;CC BY;Swiss Consortium Elsevier agreement
École Polytechnique Fédérale de Lausanne;2022;10.1016/j.engstruct.2023.116166;TRUE;Hybrid;Elsevier;Engineering Structures;;;0141-0296;;CC BY;Swiss Consortium Elsevier agreement
École Polytechnique Fédérale de Lausanne;2022;10.1016/j.enconman.2023.117073;TRUE;Hybrid;Elsevier;Energy Conversion and Management;;;0196-8904;;CC BY;Swiss Consortium Elsevier agreement
École Polytechnique Fédérale de Lausanne;2022;10.1016/j.engstruct.2023.116222;TRUE;Hybrid;Elsevier;Engineering Structures;;;0141-0296;;CC BY-NC-ND;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.cemconres.2022.106788;TRUE;Hybrid;Elsevier;Cement and Concrete Research;;;0008-8846;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.mtbio.2022.100258;FALSE;Full;Elsevier;Materials Today Bio;;;2590-0064;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.actbio.2022.04.009;TRUE;Hybrid;Elsevier;Acta Biomaterialia;;;1742-7061;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.matdes.2022.110646;FALSE;Full;Elsevier;Materials & Design;;;0264-1275;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.cej.2022.136401;TRUE;Hybrid;Elsevier;Chemical Engineering Journal;;;1385-8947;;CC BY-NC-ND;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.jcis.2022.04.084;TRUE;Hybrid;Elsevier;Journal of Colloid And Interface Science;;;0021-9797;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.polymdegradstab.2022.109962;TRUE;Hybrid;Elsevier;Polymer Degradation and Stability;;;0141-3910;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.jhazmat.2022.129053;TRUE;Hybrid;Elsevier;Journal of Hazardous Materials;;;0304-3894;;CC BY-NC-ND;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.jallcom.2022.165346;TRUE;Hybrid;Elsevier;Journal of Alloys and Compounds;;;0925-8388;;CC BY-NC-ND;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.jclepro.2022.132247;TRUE;Hybrid;Elsevier;Journal of Cleaner Production;;;0959-6526;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.ijhydene.2022.05.127;TRUE;Hybrid;Elsevier;International Journal of Hydrogen Energy;;;0360-3199;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.mtbio.2022.100303;FALSE;Full;Elsevier;Materials Today Bio;;;2590-0064;;CC BY-NC-ND;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.resconrec.2022.106425;TRUE;Hybrid;Elsevier;Resources, Conservation & Recycling;;;0921-3449;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.carbpol.2022.119675;TRUE;Hybrid;Elsevier;Carbohydrate Polymers;;;0144-8617;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.matdes.2022.110836;FALSE;Full;Elsevier;Materials & Design;;;0264-1275;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.polymdegradstab.2022.110020;TRUE;Hybrid;Elsevier;Polymer Degradation and Stability;;;0141-3910;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.apmt.2022.101555;TRUE;Hybrid;Elsevier;Applied Materials Today;;;2352-9407;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.addma.2022.102966;TRUE;Hybrid;Elsevier;Additive Manufacturing;;;2214-8604;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.engstruct.2022.114573;TRUE;Hybrid;Elsevier;Engineering Structures;;;0141-0296;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.scitotenv.2022.156846;TRUE;Hybrid;Elsevier;Science of the Total Environment;;;0048-9697;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.polymdegradstab.2022.110033;TRUE;Hybrid;Elsevier;Polymer Degradation and Stability;;;0141-3910;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.jcis.2022.06.103;TRUE;Hybrid;Elsevier;Journal of Colloid And Interface Science;;;0021-9797;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.addma.2022.103007;TRUE;Hybrid;Elsevier;Additive Manufacturing;;;2214-8604;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.cej.2022.137872;TRUE;Hybrid;Elsevier;Chemical Engineering Journal;;;1385-8947;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.apsusc.2022.154172;TRUE;Hybrid;Elsevier;Applied Surface Science;;;0169-4332;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.porgcoat.2022.107027;TRUE;Hybrid;Elsevier;Progress in Organic Coatings;;;0300-9440;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.jmapro.2022.07.033;TRUE;Hybrid;Elsevier;Journal of Manufacturing Processes;;;1526-6125;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.electacta.2022.140867;TRUE;Hybrid;Elsevier;Electrochimica Acta;;;0013-4686;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.micron.2022.103331;TRUE;Hybrid;Elsevier;Micron;;;0968-4328;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.jfoodeng.2022.111219;TRUE;Hybrid;Elsevier;Journal of Food Engineering;;;0260-8774;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.resconrec.2022.106585;TRUE;Hybrid;Elsevier;Resources, Conservation & Recycling;;;0921-3449;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.jmbbm.2022.105405;TRUE;Hybrid;Elsevier;Journal of the Mechanical Behavior of Biomedical Materials;;;1751-6161;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.ijhydene.2022.07.248;TRUE;Hybrid;Elsevier;International Journal of Hydrogen Energy;;;0360-3199;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.cogsc.2022.100672;TRUE;Hybrid;Elsevier;Current Opinion in Green and Sustainable Chemistry;;;2452-2236;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.matdes.2022.111077;FALSE;Full;Elsevier;Materials & Design;;;0264-1275;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.buildenv.2022.109526;TRUE;Hybrid;Elsevier;Building and Environment;;;0360-1323;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.jnoncrysol.2022.121887;TRUE;Hybrid;Elsevier;Journal of Non-Crystalline Solids;;;0022-3093;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.cemconres.2022.106957;TRUE;Hybrid;Elsevier;Cement and Concrete Research;;;0008-8846;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.actamat.2022.118315;TRUE;Hybrid;Elsevier;Acta Materialia;;;1359-6454;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.jmrt.2022.08.143;FALSE;Full;Elsevier;Journal of Materials Research and Technology;;;2238-7854;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.msea.2022.143917;TRUE;Hybrid;Elsevier;Materials Science & Engineering A;;;0921-5093;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.engstruct.2022.114960;TRUE;Hybrid;Elsevier;Engineering Structures;;;0141-0296;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.ccr.2022.214844;TRUE;Hybrid;Elsevier;Coordination Chemistry Reviews;;;0010-8545;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.jclepro.2022.134124;TRUE;Hybrid;Elsevier;Journal of Cleaner Production;;;0959-6526;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.fpsl.2022.100944;TRUE;Hybrid;Elsevier;Food Packaging and Shelf Life;;;2214-2894;;CC BY-NC-ND;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.apmt.2022.101638;TRUE;Hybrid;Elsevier;Applied Materials Today;;;2352-9407;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.enbuild.2022.112482;TRUE;Hybrid;Elsevier;Energy & Buildings;;;0378-7788;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.cemconres.2022.106992;TRUE;Hybrid;Elsevier;Cement and Concrete Research;;;0008-8846;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.bioadv.2022.213134;TRUE;Hybrid;Elsevier;Biomaterials Advances;;;2772-9508;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.cemconres.2022.106995;TRUE;Hybrid;Elsevier;Cement and Concrete Research;;;0008-8846;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.trd.2022.103475;TRUE;Hybrid;Elsevier;Transportation Research Part D;;;1361-9209;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.matdes.2022.111228;FALSE;Full;Elsevier;Materials & Design;;;0264-1275;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.jeurceramsoc.2022.10.009;TRUE;Hybrid;Elsevier;Journal of the European Ceramic Society;;;0955-2219;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.jeurceramsoc.2022.10.019;TRUE;Hybrid;Elsevier;Journal of the European Ceramic Society;;;0955-2219;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.resconrec.2022.106728;TRUE;Hybrid;Elsevier;Resources, Conservation & Recycling;;;0921-3449;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.impact.2022.100436;TRUE;Hybrid;Elsevier;NanoImpact;;;2452-0748;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.solmat.2022.112094;TRUE;Hybrid;Elsevier;Solar Energy Materials and Solar Cells;;;0927-0248;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.mimet.2022.106615;TRUE;Hybrid;Elsevier;Journal of Microbiological Methods;;;0167-7012;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.resconrec.2022.106757;TRUE;Hybrid;Elsevier;Resources, Conservation & Recycling;;;0921-3449;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.buildenv.2022.109786;TRUE;Hybrid;Elsevier;Building and Environment;;;0360-1323;;CC BY-NC-ND;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.matchar.2022.112486;TRUE;Hybrid;Elsevier;Materials Characterization;;;1044-5803;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.actamat.2022.118528;TRUE;Hybrid;Elsevier;Acta Materialia;;;1359-6454;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.jobe.2022.105600;TRUE;Hybrid;Elsevier;Journal of Building Engineering;;;2352-7102;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.conbuildmat.2022.129857;TRUE;Hybrid;Elsevier;Construction and Building Materials;;;0950-0618;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.scriptamat.2022.115195;TRUE;Hybrid;Elsevier;Scripta Materialia;;;1359-6462;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.tsep.2022.101572;TRUE;Hybrid;Elsevier;Thermal Science and Engineering Progress;;;2451-9049;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.ceramint.2022.11.335;TRUE;Hybrid;Elsevier;Ceramics International;;;0272-8842;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.conbuildmat.2022.129939;TRUE;Hybrid;Elsevier;Construction and Building Materials;;;0950-0618;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.scitotenv.2022.160758;TRUE;Hybrid;Elsevier;Science of the Total Environment;;;0048-9697;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.jclepro.2022.135532;TRUE;Hybrid;Elsevier;Journal of Cleaner Production;;;0959-6526;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.esr.2022.101036;FALSE;Full;Elsevier;Energy Strategy Reviews;;;2211-467X;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.cemconres.2022.107071;TRUE;Hybrid;Elsevier;Cement and Concrete Research;;;0008-8846;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.apenergy.2022.120566;TRUE;Hybrid;Elsevier;Applied Energy;;;0306-2619;;CC BY-NC;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.jsv.2022.117533;TRUE;Hybrid;Elsevier;Journal of Sound and Vibration;;;0022-460X;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.geoderma.2022.116315;FALSE;Full;Elsevier;Geoderma;;;0016-7061;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.ijhydene.2022.12.290;TRUE;Hybrid;Elsevier;International Journal of Hydrogen Energy;;;0360-3199;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.jfoodeng.2022.111401;TRUE;Hybrid;Elsevier;Journal of Food Engineering;;;0260-8774;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.compositesb.2023.110498;TRUE;Hybrid;Elsevier;Composites Part B;;;1359-8368;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.envpol.2023.121012;TRUE;Hybrid;Elsevier;Environmental Pollution;;;0269-7491;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.enconman.2023.116661;TRUE;Hybrid;Elsevier;Energy Conversion and Management;;;0196-8904;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.eurpolymj.2023.111830;TRUE;Hybrid;Elsevier;European Polymer Journal;;;0014-3057;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.jallcom.2023.168856;TRUE;Hybrid;Elsevier;Journal of Alloys and Compounds;;;0925-8388;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.addma.2023.103417;TRUE;Hybrid;Elsevier;Additive Manufacturing;;;2214-8604;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.impact.2023.100452;TRUE;Hybrid;Elsevier;NanoImpact;;;2452-0748;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.addma.2023.103431;TRUE;Hybrid;Elsevier;Additive Manufacturing;;;2214-8604;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.uclim.2023.101432;TRUE;Hybrid;Elsevier;Urban Climate;;;2212-0955;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.mex.2023.102047;FALSE;Full;Elsevier;MethodsX;;;2215-0161;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.egycc.2023.100097;TRUE;Hybrid;Elsevier;Energy and Climate Change;;;2666-2787;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.postharvbio.2023.112283;TRUE;Hybrid;Elsevier;Postharvest Biology and Technology;;;0925-5214;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.matdes.2023.111717;FALSE;Full;Elsevier;Materials & Design;;;0264-1275;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.actamat.2023.118762;TRUE;Hybrid;Elsevier;Acta Materialia;;;1359-6454;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.matdes.2023.111724;FALSE;Full;Elsevier;Materials & Design;;;0264-1275;;CC BY-NC-ND;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.jclepro.2023.136531;TRUE;Hybrid;Elsevier;Journal of Cleaner Production;;;0959-6526;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.fpsl.2023.101057;TRUE;Hybrid;Elsevier;Food Packaging and Shelf Life;;;2214-2894;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.engstruct.2023.115911;TRUE;Hybrid;Elsevier;Engineering Structures;;;0141-0296;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.cemconcomp.2023.105010;TRUE;Hybrid;Elsevier;Cement and Concrete Composites;;;0958-9465;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.cej.2023.142202;TRUE;Hybrid;Elsevier;Chemical Engineering Journal;;;1385-8947;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.jcis.2023.03.002;TRUE;Hybrid;Elsevier;Journal of Colloid And Interface Science;;;0021-9797;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.cemconres.2023.107149;TRUE;Hybrid;Elsevier;Cement and Concrete Research;;;0008-8846;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.epidem.2023.100680;FALSE;Full;Elsevier;Epidemics;;;1755-4365;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.enconman.2023.116914;TRUE;Hybrid;Elsevier;Energy Conversion and Management;;;0196-8904;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.ifset.2023.103338;TRUE;Hybrid;Elsevier;Innovative Food Science and Emerging Technologies;;;1466-8564;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.engfracmech.2023.109201;TRUE;Hybrid;Elsevier;Engineering Fracture Mechanics;;;0013-7944;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.compositesb.2023.110667;TRUE;Hybrid;Elsevier;Composites Part B;;;1359-8368;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.ceramint.2023.03.236;TRUE;Hybrid;Elsevier;Ceramics International;;;0272-8842;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.jmps.2023.105291;TRUE;Hybrid;Elsevier;Journal of the Mechanics and Physics of Solids;;;0022-5096;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.actbio.2023.03.041;TRUE;Hybrid;Elsevier;Acta Biomaterialia;;;1742-7061;;CC BY;Swiss Consortium Elsevier agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2022;10.1016/j.apenergy.2023.121071;TRUE;Hybrid;Elsevier;Applied Energy;;;0306-2619;;CC BY;Swiss Consortium Elsevier agreement
