institution;period;doi;is hybrid;agreement
University of Basel;2023;10.1007/s00259-023-06536-2;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s10911-023-09551-z;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s00423-023-03194-8;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s00426-023-01901-0;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s11154-023-09862-w;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s10336-023-02134-z;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s12630-023-02677-y;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s10608-023-10453-x;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s11678-023-00778-0;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s13412-023-00884-z;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.3758/s13428-023-02321-z;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00784-022-04842-x;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00784-022-04843-w;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s11229-022-04035-9;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s11846-022-00617-6;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s11657-022-01206-6;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s10439-023-03142-z;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00062-022-01260-0;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s15010-023-01980-6;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s10096-023-04548-2;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s12599-023-00789-9;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00405-023-07852-x;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00586-023-07537-3;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00276-023-03087-x;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00401-023-02545-5;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s11096-023-01535-7;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s10071-023-01751-8;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s11901-023-00598-4;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s10880-023-09942-8;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s10071-023-01752-7;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s10961-022-09986-2;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1038/s41430-023-01276-w;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00784-023-04906-6;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s10654-023-00973-x;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s40211-023-00457-0;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00167-023-07343-w;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00415-023-11616-2;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00330-023-09525-z;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s10865-023-00398-7;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s11104-023-05948-1;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00132-023-04356-8;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s12144-023-04463-x;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s12149-023-01827-y;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00192-023-05494-5;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s41975-023-00288-w;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00405-023-07914-0;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00270-023-03412-2;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00404-023-06996-9;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s10548-023-00952-1;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00432-023-04689-z;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00062-023-01282-2;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00431-023-04939-9;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s10304-023-00508-3;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s12144-023-04591-4;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00101-023-01278-0;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00330-023-09586-0;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00404-023-07003-x;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s10796-023-10388-4;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s12220-023-01259-0;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00262-023-03436-0;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s12599-023-00808-9;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1140/epjp/s13360-023-03745-4;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s10926-023-10115-5;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00253-023-12510-7;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1038/s41423-023-01017-w;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00438-023-02020-6;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1038/s41431-023-01362-4;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00586-023-07672-x;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00330-023-09663-4;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s11612-023-00678-5;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s10880-023-09958-0;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s12105-023-01554-w;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s10459-023-10220-3;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s12662-023-00884-9;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s10143-023-01995-5;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00259-023-06242-z;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s11916-023-01111-8;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s11695-023-06606-2;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s11548-023-02909-y;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s10291-023-01435-3;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s10877-023-01018-0;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s40319-023-01332-9;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s41975-023-00293-z;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s11548-023-02919-w;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1038/s41432-023-00878-4;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00784-023-04990-8;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1038/s41388-023-02714-6;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s41975-023-00296-w;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s10309-023-00586-0;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s10584-023-03532-1;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1038/s41423-023-01039-4;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s12022-023-09775-z;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00068-023-02272-2;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s11916-023-01119-0;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00259-023-06285-2;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00784-023-05080-5;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s11098-023-01994-8;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00467-023-06029-2;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00068-023-02292-y;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s11764-023-01413-1;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s41973-023-00219-z;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00414-023-03034-w;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00464-023-10144-4;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s10554-023-02893-z;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s12024-023-00665-8;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00190-023-01752-y;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s10670-023-00711-5;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s10291-023-01494-6;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00784-023-05123-x;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00334-023-00931-3;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00066-023-02107-4;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00062-023-01308-9;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00784-023-05121-z;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00415-023-11831-x;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s11409-023-09351-0;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00101-023-01313-0;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s11916-023-01122-5;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s12603-023-1937-6;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s11916-023-01125-2;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s11916-023-01124-3;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s11916-023-01138-x;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00203-023-03614-9;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s11916-023-01127-0;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s10548-023-00984-7;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s11205-023-03164-z;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00048-023-00361-2;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s10058-023-00334-w;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s43472-023-00100-x;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s11818-023-00414-7;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00068-023-02331-8;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00410-023-02032-w;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00198-023-06863-y;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s12015-023-10595-1;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00406-023-01651-5;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s10548-023-00993-6;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s10840-023-01608-7;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00784-023-05184-y;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s11096-023-01625-6;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s10304-023-00516-3;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s41975-023-00294-y;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1038/s41432-023-00913-4;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00064-023-00812-y;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s10838-023-09664-3;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00414-023-03061-7;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s12520-023-01838-w;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s11109-023-09893-8;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00062-023-01337-4;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s10554-023-02927-6;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s10208-023-09619-6;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00784-023-05218-5;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s11229-023-04305-0;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s10479-023-05540-x;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s12662-023-00906-6;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1057/s41287-023-00600-1;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s12020-023-03503-7;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00406-023-01683-x;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00270-023-03549-0;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00259-023-06423-w;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s12116-023-09400-4;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s41975-023-00307-w;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s12525-023-00668-x;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s10548-023-01003-5;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s15010-023-02093-w;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s10304-023-00529-y;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s10304-023-00526-1;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s11764-023-01456-4;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s10049-023-01210-4;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s42979-023-02194-1;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00259-023-06438-3;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s42860-023-00254-4;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s12410-023-09583-3;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00259-023-06435-6;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s10840-023-01651-4;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1038/s41416-023-02443-3;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00134-023-07228-z;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00262-023-03542-z;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00417-023-06264-1;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00772-023-01047-8;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s41981-023-00283-z;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s10569-023-10165-0;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s10682-023-10274-0;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s10916-023-01998-1;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00330-023-10354-3;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00330-023-10348-1;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00410-023-02060-6;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00784-023-05350-2;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s11245-023-09964-9;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00330-023-10419-3;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s41975-023-00320-z;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s41973-023-00234-0;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00405-023-08296-z;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00404-023-07265-5;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00330-023-10395-8;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s13346-023-01472-y;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s11229-023-04375-0;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00772-023-01060-x;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s12144-023-05451-x;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00414-023-03124-9;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1038/s41380-023-02327-1;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00414-023-03141-8;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00278-023-00702-5;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s11606-023-08538-0;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00108-023-01634-7;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1038/s41684-023-01307-w;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00259-023-06516-6;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00424-023-02894-w;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00063-023-01095-8;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00287-023-01556-6;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s10049-023-01261-7;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00405-023-08349-3;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s11282-023-00723-5;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s12024-023-00762-8;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00404-023-07312-1;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s10304-023-00550-1;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00421-023-05382-2;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s11222-023-10370-9;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s41973-023-00234-0;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00292-023-01276-4;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00330-023-10498-2;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s12662-023-00934-2;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s13366-023-00729-4;TRUE;Swiss Consortium Springer Compact agreement
University of Bern;2023;10.1007/s00277-023-05587-7;TRUE;Swiss Consortium Springer Compact agreement
University of Fribourg;2023;10.1007/s10722-023-01538-3;TRUE;Swiss Consortium Springer Compact agreement
University of Fribourg;2023;10.1007/s11605-023-05607-x;TRUE;Swiss Consortium Springer Compact agreement
University of Fribourg;2023;10.1007/s00132-023-04353-x;TRUE;Swiss Consortium Springer Compact agreement
University of Fribourg;2023;10.1007/s00339-023-06481-9;TRUE;Swiss Consortium Springer Compact agreement
University of Fribourg;2023;10.1007/s10096-023-04582-0;TRUE;Swiss Consortium Springer Compact agreement
University of Fribourg;2023;10.1007/s15010-023-02011-0;TRUE;Swiss Consortium Springer Compact agreement
University of Fribourg;2023;10.1007/s00702-023-02620-x;TRUE;Swiss Consortium Springer Compact agreement
University of Fribourg;2023;10.1007/s13632-023-00951-5;TRUE;Swiss Consortium Springer Compact agreement
University of Fribourg;2023;10.1007/s10032-023-00437-8;TRUE;Swiss Consortium Springer Compact agreement
University of Fribourg;2023;10.1007/s10270-023-01109-1;TRUE;Swiss Consortium Springer Compact agreement
University of Fribourg;2023;10.1007/s00453-023-01141-z;TRUE;Swiss Consortium Springer Compact agreement
University of Fribourg;2023;10.1007/s10096-023-04643-4;TRUE;Swiss Consortium Springer Compact agreement
University of Fribourg;2023;10.1007/s10892-023-09441-w;TRUE;Swiss Consortium Springer Compact agreement
University of Fribourg;2023;10.1007/s11125-023-09648-7;TRUE;Swiss Consortium Springer Compact agreement
University of Fribourg;2023;10.1007/s10096-023-04647-0;TRUE;Swiss Consortium Springer Compact agreement
University of Fribourg;2023;10.1007/s41252-023-00356-z;TRUE;Swiss Consortium Springer Compact agreement
University of Fribourg;2023;10.1007/s00590-023-03686-9;TRUE;Swiss Consortium Springer Compact agreement
University of Fribourg;2023;10.1007/s12220-023-01423-6;TRUE;Swiss Consortium Springer Compact agreement
University of Fribourg;2023;10.1007/s10654-023-01049-6;TRUE;Swiss Consortium Springer Compact agreement
University of Fribourg;2023;10.1007/s10096-023-04691-w;TRUE;Swiss Consortium Springer Compact agreement
University of Fribourg;2023;10.1007/s00590-023-03772-y;TRUE;Swiss Consortium Springer Compact agreement
University of Fribourg;2023;10.1007/s10096-023-04732-4;TRUE;Swiss Consortium Springer Compact agreement
University of Fribourg;2023;10.1007/s43681-023-00408-z;TRUE;Swiss Consortium Springer Compact agreement
University of Fribourg;2023;10.1007/s13346-023-01509-2;TRUE;Swiss Consortium Springer Compact agreement
University of Geneva;2023;10.1007/s11125-022-09632-7;TRUE;Swiss Consortium Springer Compact agreement
University of Geneva;2023;10.1007/s43205-022-00193-5;TRUE;Swiss Consortium Springer Compact agreement
University of Geneva;2023;10.3758/s13415-022-01055-3;TRUE;Swiss Consortium Springer Compact agreement
University of Geneva;2023;10.1007/s00464-021-08767-6;TRUE;Swiss Consortium Springer Compact agreement
University of Geneva;2023;10.1007/s10459-023-10205-2;TRUE;Swiss Consortium Springer Compact agreement
University of Geneva;2023;10.1007/s40926-022-00220-5;TRUE;Swiss Consortium Springer Compact agreement
University of Geneva;2023;10.1007/s00268-023-06908-7;TRUE;Swiss Consortium Springer Compact agreement
University of Geneva;2023;10.1007/s00339-023-06402-w;TRUE;Swiss Consortium Springer Compact agreement
University of Geneva;2023;10.1007/s00330-023-09424-3;TRUE;Swiss Consortium Springer Compact agreement
University of Geneva;2023;10.1007/s00190-023-01702-8;TRUE;Swiss Consortium Springer Compact agreement
University of Geneva;2023;10.1007/s11077-023-09492-8;TRUE;Swiss Consortium Springer Compact agreement
University of Geneva;2023;10.1038/s41375-023-01835-x;TRUE;Swiss Consortium Springer Compact agreement
University of Geneva;2023;10.1007/s10143-023-01953-1;TRUE;Swiss Consortium Springer Compact agreement
University of Geneva;2023;10.1007/s10543-023-00953-3;TRUE;Swiss Consortium Springer Compact agreement
University of Geneva;2023;10.3758/s13414-023-02665-w;TRUE;Swiss Consortium Springer Compact agreement
University of Geneva;2023;10.1007/s11075-023-01499-9;TRUE;Swiss Consortium Springer Compact agreement
University of Geneva;2023;10.1007/s43472-023-00091-9;TRUE;Swiss Consortium Springer Compact agreement
University of Geneva;2023;10.1007/s43630-023-00391-8;TRUE;Swiss Consortium Springer Compact agreement
University of Geneva;2023;10.1007/s00259-023-06152-0;TRUE;Swiss Consortium Springer Compact agreement
University of Geneva;2023;10.1007/s00259-023-06132-4;TRUE;Swiss Consortium Springer Compact agreement
University of Geneva;2023;10.3758/s13414-023-02654-z;TRUE;Swiss Consortium Springer Compact agreement
University of Geneva;2023;10.1007/s00216-023-04602-0;TRUE;Swiss Consortium Springer Compact agreement
University of Geneva;2023;10.1007/s12520-023-01737-0;TRUE;Swiss Consortium Springer Compact agreement
University of Geneva;2023;10.1007/s00018-023-04730-x;TRUE;Swiss Consortium Springer Compact agreement
University of Geneva;2023;10.1007/s12281-023-00459-z;TRUE;Swiss Consortium Springer Compact agreement
University of Geneva;2023;10.1007/s40520-023-02391-1;TRUE;Swiss Consortium Springer Compact agreement
University of Geneva;2023;10.1007/s00464-023-10008-x;TRUE;Swiss Consortium Springer Compact agreement
University of Geneva;2023;10.1007/s10151-023-02793-3;TRUE;Swiss Consortium Springer Compact agreement
University of Geneva;2023;10.1007/s10437-023-09525-w;TRUE;Swiss Consortium Springer Compact agreement
University of Geneva;2023;10.1007/s11125-023-09639-8;TRUE;Swiss Consortium Springer Compact agreement
University of Geneva;2023;10.1038/s41396-023-01396-y;TRUE;Swiss Consortium Springer Compact agreement
University of Geneva;2023;10.1007/s00445-023-01643-2;TRUE;Swiss Consortium Springer Compact agreement
University of Geneva;2023;10.3758/s13414-023-02706-4;TRUE;Swiss Consortium Springer Compact agreement
University of Geneva;2023;10.1007/s10278-023-00820-1;TRUE;Swiss Consortium Springer Compact agreement
University of Geneva;2023;10.1007/s00216-023-04684-w;TRUE;Swiss Consortium Springer Compact agreement
University of Geneva;2023;10.1007/s10309-023-00576-2;TRUE;Swiss Consortium Springer Compact agreement
University of Geneva;2023;10.1007/s00414-023-02999-y;TRUE;Swiss Consortium Springer Compact agreement
University of Geneva;2023;10.1007/s10689-023-00331-6;TRUE;Swiss Consortium Springer Compact agreement
University of Geneva;2023;10.1007/s40266-023-01027-3;TRUE;Swiss Consortium Springer Compact agreement
University of Geneva;2023;10.1007/s11098-023-01968-w;TRUE;Swiss Consortium Springer Compact agreement
University of Geneva;2023;10.1007/s10686-023-09896-7;TRUE;Swiss Consortium Springer Compact agreement
University of Geneva;2023;10.1007/s12685-023-00329-y;TRUE;Swiss Consortium Springer Compact agreement
University of Geneva;2023;10.1007/s12134-023-01047-3;TRUE;Swiss Consortium Springer Compact agreement
