Institution name;APC Payment Year;Date of Submission;Date of Acceptance;DOI;DOI URL;article_is_hybrid;Article OA Status;Publisher Name;Journal Name;Journal ISSN electronic;journal_issn_l ;Article License;agreement
École Polytechnique Fédérale de Lausanne;;21.02.2023;24.09.2023;10.1016/j.bspc.2023.105537;10.1016/j.bspc.2023.105537;TRUE;Hybrid;Elsevier;Biomedical Signal Processing and Control;1746-8094;;CC BY;
École Polytechnique Fédérale de Lausanne;;12.04.2023;11.10.2023;10.1016/j.epidem.2023.100722;10.1016/j.epidem.2023.100722;FALSE;Full Open Access;Elsevier;Epidemics;1755-4365;;CC BY;
École Polytechnique Fédérale de Lausanne;;28.04.2023;28.08.2023;10.1016/j.scs.2023.104903;10.1016/j.scs.2023.104903;TRUE;Hybrid;Elsevier;Sustainable Cities and Society;2210-6707;;CC BY;
École Polytechnique Fédérale de Lausanne;;08.03.2023;08.06.2023;10.1016/j.wace.2023.100584;10.1016/j.wace.2023.100584;FALSE;Full Open Access;Elsevier;Weather and Climate Extremes;2212-0947;;CC BY;
École Polytechnique Fédérale de Lausanne;;18.10.2023;28.01.2024;10.1016/j.ascom.2024.100796;10.1016/j.ascom.2024.100796;TRUE;Hybrid;Elsevier;Astronomy and Computing;2213-1337;;CC BY;
École Polytechnique Fédérale de Lausanne;;09.01.2023;27.04.2023;10.1016/j.seta.2023.103255;10.1016/j.seta.2023.103255;TRUE;Hybrid;Elsevier;Sustainable Energy Technologies and Assessments;2213-1388;;CC BY-NC-ND;
École Polytechnique Fédérale de Lausanne;;16.04.2023;16.11.2023;10.1016/j.seta.2023.103560;10.1016/j.seta.2023.103560;TRUE;Hybrid;Elsevier;Sustainable Energy Technologies and Assessments;2213-1388;;CC BY;
École Polytechnique Fédérale de Lausanne;;28.02.2023;09.09.2023;10.1016/j.cscm.2023.e02467;10.1016/j.cscm.2023.e02467;FALSE;Full Open Access;Elsevier;Case Studies in Construction Materials;2214-5095;;CC BY;
École Polytechnique Fédérale de Lausanne;;22.04.2023;22.09.2023;10.1016/j.erss.2023.103297;10.1016/j.erss.2023.103297;TRUE;Hybrid;Elsevier;Energy Research & Social Science;2214-6296;;CC BY;
École Polytechnique Fédérale de Lausanne;;01.06.2023;02.02.2024;10.1016/j.erss.2024.103463;10.1016/j.erss.2024.103463;TRUE;Hybrid;Elsevier;Energy Research & Social Science;2214-6296;;CC BY;
École Polytechnique Fédérale de Lausanne;;03.07.2023;12.11.2023;10.1016/j.addma.2023.103880;10.1016/j.addma.2023.103880;TRUE;Hybrid;Elsevier;Additive Manufacturing;2214-8604;;CC BY;
École Polytechnique Fédérale de Lausanne;;04.07.2023;12.11.2023;10.1016/j.addma.2023.103882;10.1016/j.addma.2023.103882;TRUE;Hybrid;Elsevier;Additive Manufacturing;2214-8604;;CC BY;
École Polytechnique Fédérale de Lausanne;;25.02.2023;29.08.2023;10.1016/j.jlamp.2023.100906;10.1016/j.jlamp.2023.100906;TRUE;Hybrid;Elsevier;Journal of Logical and Algebraic Methods in Programming;2352-2208;;CC BY;
École Polytechnique Fédérale de Lausanne;;24.11.2023;10.05.2024;10.1016/j.jlamp.2024.100978;10.1016/j.jlamp.2024.100978;TRUE;Hybrid;Elsevier;Journal of Logical and Algebraic Methods in Programming;2352-2208;;CC BY;
École Polytechnique Fédérale de Lausanne;;14.11.2023;07.02.2024;10.1016/j.eml.2024.102134;10.1016/j.eml.2024.102134;TRUE;Hybrid;Elsevier;Extreme Mechanics Letters;2352-4316;;CC BY-NC-ND;
École Polytechnique Fédérale de Lausanne;;28.06.2023;18.10.2023;10.1016/j.jobe.2023.107973;10.1016/j.jobe.2023.107973;TRUE;Hybrid;Elsevier;Journal of Building Engineering;2352-7102;;CC BY;
École Polytechnique Fédérale de Lausanne;;16.06.2023;15.01.2024;10.1016/j.jobe.2024.108584;10.1016/j.jobe.2024.108584;TRUE;Hybrid;Elsevier;Journal of Building Engineering;2352-7102;;CC BY;
École Polytechnique Fédérale de Lausanne;;19.06.2023;28.06.2023;10.1016/j.heliyon.2023.e17800;10.1016/j.heliyon.2023.e17800;FALSE;Full Open Access;Elsevier;Heliyon;2405-8440;;CC BY;
École Polytechnique Fédérale de Lausanne;;19.12.2023;26.04.2024;10.1016/j.joule.2024.04.015;10.1016/j.joule.2024.04.015;TRUE;Hybrid;Elsevier;Joule;2542-4351;;CC BY;
École Polytechnique Fédérale de Lausanne;;11.04.2023;01.08.2023;10.1016/j.iot.2023.100888;10.1016/j.iot.2023.100888;TRUE;Hybrid;Elsevier;Internet of Things;2542-6605;;CC BY-NC-ND;
École Polytechnique Fédérale de Lausanne;;31.12.2023;15.05.2024;10.1016/j.ese.2024.100433;10.1016/j.ese.2024.100433;FALSE;Full Open Access;Society;Environmental Science and Ecotechnology;2666-4984;;CC BY;
École Polytechnique Fédérale de Lausanne;;06.11.2023;22.12.2023;10.1016/j.ophoto.2023.100057;10.1016/j.ophoto.2023.100057;FALSE;Full Open Access;Society;ISPRS Open Journal of Photogrammetry and Remote Sensing;2667-3932;;CC BY;
École Polytechnique Fédérale de Lausanne;;03.03.2023;23.06.2023;10.1016/j.compositesa.2023.107666;10.1016/j.compositesa.2023.107666;TRUE;Hybrid;Elsevier;Composites Part A;1359-835X;;CC BY-NC-ND;
École Polytechnique Fédérale de Lausanne;;11.09.2023;04.01.2024;10.1016/j.compositesa.2024.108012;10.1016/j.compositesa.2024.108012;TRUE;Hybrid;Elsevier;Composites Part A;1359-835X;;CC BY-NC-ND;
École Polytechnique Fédérale de Lausanne;;24.11.2023;02.04.2024;10.1016/j.ijfatigue.2024.108318;10.1016/j.ijfatigue.2024.108318;TRUE;Hybrid;Elsevier;International Journal of Fatigue;0142-1123;;CC BY;
École Polytechnique Fédérale de Lausanne;;08.12.2023;26.03.2024;10.1016/j.compstruct.2024.118080;10.1016/j.compstruct.2024.118080;TRUE;Hybrid;Elsevier;Composite Structures;0263-8223;;CC BY-NC;
École Polytechnique Fédérale de Lausanne;;12.07.2023;19.09.2023;10.1016/j.compositesb.2023.111009;10.1016/j.compositesb.2023.111009;TRUE;Hybrid;Elsevier;Composites Part B;1359-8368;;CC BY-NC-ND;
École Polytechnique Fédérale de Lausanne;;20.10.2023;09.01.2024;10.1016/j.cma.2024.116770;10.1016/j.cma.2024.116770;TRUE;Hybrid;Elsevier;Computer Methods in Applied Mechanics and Engineering;0045-7825;;CC BY;
École Polytechnique Fédérale de Lausanne;;19.04.2023;08.08.2023;10.1016/j.enconman.2023.117520;10.1016/j.enconman.2023.117520;TRUE;Hybrid;Elsevier;Energy Conversion and Management;0196-8904;;CC BY-NC-ND;
École Polytechnique Fédérale de Lausanne;;22.02.2023;09.06.2023;10.1016/j.robot.2023.104481;10.1016/j.robot.2023.104481;TRUE;Hybrid;Elsevier;Robotics and Autonomous Systems;0921-8890;;CC BY-NC-ND;
École Polytechnique Fédérale de Lausanne;;16.05.2023;25.11.2023;10.1016/j.solener.2023.112227;10.1016/j.solener.2023.112227;TRUE;Hybrid;Society;Solar Energy;0038-092X;;CC BY;
École Polytechnique Fédérale de Lausanne;;27.04.2023;23.08.2023;10.1016/j.solmat.2023.112526;10.1016/j.solmat.2023.112526;TRUE;Hybrid;Elsevier;Solar Energy Materials and Solar Cells;0927-0248;;CC BY;
École Polytechnique Fédérale de Lausanne;;29.06.2023;30.08.2023;10.1016/j.solmat.2023.112540;10.1016/j.solmat.2023.112540;TRUE;Hybrid;Elsevier;Solar Energy Materials and Solar Cells;0927-0248;;CC BY;
École Polytechnique Fédérale de Lausanne;;01.07.2023;05.10.2023;10.1016/j.solmat.2023.112591;10.1016/j.solmat.2023.112591;TRUE;Hybrid;Elsevier;Solar Energy Materials and Solar Cells;0927-0248;;CC BY;
École Polytechnique Fédérale de Lausanne;;12.09.2023;18.11.2023;10.1016/j.egyai.2023.100322;10.1016/j.egyai.2023.100322;FALSE;Full Open Access;Elsevier;Energy and AI;2666-5468;;CC BY;
École Polytechnique Fédérale de Lausanne;;12.12.2023;29.02.2024;10.1016/j.jqsrt.2024.108957;10.1016/j.jqsrt.2024.108957;TRUE;Hybrid;Elsevier;Journal of Quantitative Spectroscopy and Radiative Transfer;0022-4073;;CC BY;
École Polytechnique Fédérale de Lausanne;;30.01.2023;16.05.2023;10.1016/j.robot.2023.104461;10.1016/j.robot.2023.104461;TRUE;Hybrid;Elsevier;Robotics and Autonomous Systems;0921-8890;;CC BY;
École Polytechnique Fédérale de Lausanne;;31.05.2023;26.10.2023;10.1016/j.actamat.2023.119471;10.1016/j.actamat.2023.119471;TRUE;Hybrid;Society;Acta Materialia;1359-6454;;CC BY;
École Polytechnique Fédérale de Lausanne;;26.09.2023;27.12.2023;10.1016/j.fusengdes.2023.114139;10.1016/j.fusengdes.2023.114139;TRUE;Hybrid;Elsevier;Fusion Engineering and Design;0920-3796;;CC BY;
École Polytechnique Fédérale de Lausanne;;14.11.2023;20.02.2024;10.1016/j.cej.2024.149915;10.1016/j.cej.2024.149915;TRUE;Hybrid;Elsevier;Chemical Engineering Journal;1385-8947;;CC BY;
École Polytechnique Fédérale de Lausanne;;08.09.2023;10.12.2023;10.1016/j.ijfatigue.2023.108103;10.1016/j.ijfatigue.2023.108103;TRUE;Hybrid;Elsevier;International Journal of Fatigue;0142-1123;;CC BY;
École Polytechnique Fédérale de Lausanne;;08.02.2023;05.05.2023;10.1016/j.cemconcomp.2023.105122;10.1016/j.cemconcomp.2023.105122;TRUE;Hybrid;Elsevier;Cement and Concrete Composites;0958-9465;;CC BY;
École Polytechnique Fédérale de Lausanne;;28.09.2023;17.12.2023;10.1016/j.solener.2023.112272;10.1016/j.solener.2023.112272;TRUE;Hybrid;Society;Solar Energy;0038-092X;;CC BY;
École Polytechnique Fédérale de Lausanne;;30.10.2023;28.11.2023;10.1016/j.conb.2023.102829;10.1016/j.conb.2023.102829;TRUE;Hybrid;Elsevier;Current Opinion in Neurobiology;0959-4388;;CC BY;
École Polytechnique Fédérale de Lausanne;;15.06.2023;15.09.2023;10.1016/j.biopsych.2023.09.015;10.1016/j.biopsych.2023.09.015;TRUE;Hybrid;Society;Biological Psychiatry;0006-3223;;CC BY;
École Polytechnique Fédérale de Lausanne;;25.04.2023;03.07.2023;10.1016/j.ydbio.2023.07.001;10.1016/j.ydbio.2023.07.001;TRUE;Hybrid;Elsevier;Developmental Biology;0012-1606;;CC BY;
Empa - Swiss Federal Laboratories for Materials Science and Technology;;13.03.2023;13.06.2023;10.1016/j.apacoust.2023.109493;10.1016/j.apacoust.2023.109493;TRUE;Hybrid;Elsevier;Applied Acoustics;0003-682X;;CC BY;
Empa - Swiss Federal Laboratories for Materials Science and Technology;;21.06.2023;17.08.2023;10.1016/j.matlet.2023.135074;10.1016/j.matlet.2023.135074;TRUE;Hybrid;Elsevier;Materials Letters;0167-577X;;CC BY;
Empa - Swiss Federal Laboratories for Materials Science and Technology;;28.08.2023;24.03.2024;10.1016/j.esr.2024.101362;10.1016/j.esr.2024.101362;FALSE;Full Open Access;Elsevier;Energy Strategy Reviews;2211-467X;;CC BY;
Empa - Swiss Federal Laboratories for Materials Science and Technology;;12.03.2023;27.09.2023;10.1016/j.csite.2023.103555;10.1016/j.csite.2023.103555;FALSE;Full Open Access;Elsevier;Case Studies in Thermal Engineering;2214-157X;;CC BY;
Empa - Swiss Federal Laboratories for Materials Science and Technology;;23.06.2023;13.09.2023;10.1016/j.cemconres.2023.107334;10.1016/j.cemconres.2023.107334;TRUE;Hybrid;Elsevier;Cement and Concrete Research;0008-8846;;CC BY;
Empa - Swiss Federal Laboratories for Materials Science and Technology;;20.09.2023;24.11.2023;10.1016/j.cemconres.2023.107392;10.1016/j.cemconres.2023.107392;TRUE;Hybrid;Elsevier;Cement and Concrete Research;0008-8846;;CC BY;
Empa - Swiss Federal Laboratories for Materials Science and Technology;;12.02.2023;28.06.2023;10.1016/j.ijmecsci.2023.108583;10.1016/j.ijmecsci.2023.108583;TRUE;Hybrid;Elsevier;International Journal of Mechanical Sciences;0020-7403;;CC BY;
Empa - Swiss Federal Laboratories for Materials Science and Technology;;08.05.2023;11.07.2023;10.1016/j.cma.2023.116281;10.1016/j.cma.2023.116281;TRUE;Hybrid;Elsevier;Computer Methods in Applied Mechanics and Engineering;0045-7825;;CC BY;
Empa - Swiss Federal Laboratories for Materials Science and Technology;;01.12.2023;21.02.2024;10.1016/j.ijhydene.2024.02.278;10.1016/j.ijhydene.2024.02.278;TRUE;Hybrid;Society;International Journal of Hydrogen Energy;0360-3199;;CC BY;
Empa - Swiss Federal Laboratories for Materials Science and Technology;;13.12.2023;16.03.2024;10.1016/j.jeurceramsoc.2024.03.049;10.1016/j.jeurceramsoc.2024.03.049;TRUE;Hybrid;Society;Journal of the European Ceramic Society;0955-2219;;CC BY;
Empa - Swiss Federal Laboratories for Materials Science and Technology;;12.09.2023;02.11.2023;10.1016/j.carbon.2023.118592;10.1016/j.carbon.2023.118592;TRUE;Hybrid;Elsevier;Carbon;0008-6223;;CC BY;
Empa - Swiss Federal Laboratories for Materials Science and Technology;;12.05.2023;22.05.2023;10.1016/j.cemconres.2023.107209;10.1016/j.cemconres.2023.107209;TRUE;Hybrid;Elsevier;Cement and Concrete Research;0008-8846;;CC BY;
Empa - Swiss Federal Laboratories for Materials Science and Technology;;17.02.2023;25.06.2023;10.1016/j.cemconres.2023.107250;10.1016/j.cemconres.2023.107250;TRUE;Hybrid;Elsevier;Cement and Concrete Research;0008-8846;;CC BY;
Empa - Swiss Federal Laboratories for Materials Science and Technology;;02.05.2023;08.08.2023;10.1016/j.cemconres.2023.107304;10.1016/j.cemconres.2023.107304;TRUE;Hybrid;Elsevier;Cement and Concrete Research;0008-8846;;CC BY;
Empa - Swiss Federal Laboratories for Materials Science and Technology;;11.07.2023;02.11.2023;10.1016/j.cemconres.2023.107371;10.1016/j.cemconres.2023.107371;TRUE;Hybrid;Elsevier;Cement and Concrete Research;0008-8846;;CC BY;
Empa - Swiss Federal Laboratories for Materials Science and Technology;;27.10.2023;07.02.2024;10.1016/j.cemconres.2024.107459;10.1016/j.cemconres.2024.107459;TRUE;Hybrid;Elsevier;Cement and Concrete Research;0008-8846;;CC BY;
Empa - Swiss Federal Laboratories for Materials Science and Technology;;19.01.2023;12.07.2023;10.1016/j.electacta.2023.142881;10.1016/j.electacta.2023.142881;TRUE;Hybrid;Elsevier;Electrochimica Acta;0013-4686;;CC BY;
Empa - Swiss Federal Laboratories for Materials Science and Technology;;29.12.2023;11.03.2024;10.1016/j.electacta.2024.144097;10.1016/j.electacta.2024.144097;TRUE;Hybrid;Elsevier;Electrochimica Acta;0013-4686;;CC BY;
Empa - Swiss Federal Laboratories for Materials Science and Technology;;09.08.2023;06.12.2023;10.1016/j.engfracmech.2023.109789;10.1016/j.engfracmech.2023.109789;TRUE;Hybrid;Elsevier;Engineering Fracture Mechanics;0013-7944;;CC BY;
Empa - Swiss Federal Laboratories for Materials Science and Technology;;15.02.2023;15.05.2023;10.1016/j.jnoncrysol.2023.122397;10.1016/j.jnoncrysol.2023.122397;TRUE;Hybrid;Elsevier;Journal of Non-Crystalline Solids;0022-3093;;CC BY;
Empa - Swiss Federal Laboratories for Materials Science and Technology;;18.08.2023;27.10.2023;10.1016/j.jnoncrysol.2023.122709;10.1016/j.jnoncrysol.2023.122709;TRUE;Hybrid;Elsevier;Journal of Non-Crystalline Solids;0022-3093;;CC BY;
Empa - Swiss Federal Laboratories for Materials Science and Technology;;18.01.2023;16.07.2023;10.1016/j.chemosphere.2023.139552;10.1016/j.chemosphere.2023.139552;TRUE;Hybrid;Elsevier;Chemosphere;0045-6535;;CC BY;
Empa - Swiss Federal Laboratories for Materials Science and Technology;;06.06.2023;25.07.2023;10.1016/j.scitotenv.2023.165844;10.1016/j.scitotenv.2023.165844;TRUE;Hybrid;Elsevier;Science of the Total Environment;0048-9697;;CC BY;
Empa - Swiss Federal Laboratories for Materials Science and Technology;;08.05.2023;21.08.2023;10.1016/j.engstruct.2023.116799;10.1016/j.engstruct.2023.116799;TRUE;Hybrid;Elsevier;Engineering Structures;0141-0296;;CC BY;
Empa - Swiss Federal Laboratories for Materials Science and Technology;;28.06.2023;21.12.2023;10.1016/j.engstruct.2023.117423;10.1016/j.engstruct.2023.117423;TRUE;Hybrid;Elsevier;Engineering Structures;0141-0296;;CC BY;
Empa - Swiss Federal Laboratories for Materials Science and Technology;;05.10.2023;08.01.2024;10.1016/j.engstruct.2024.117513;10.1016/j.engstruct.2024.117513;TRUE;Hybrid;Elsevier;Engineering Structures;0141-0296;;CC BY;
Empa - Swiss Federal Laboratories for Materials Science and Technology;;23.01.2023;11.05.2023;10.1016/j.ijbiomac.2023.124869;10.1016/j.ijbiomac.2023.124869;TRUE;Hybrid;Elsevier;International Journal of Biological Macromolecules;0141-8130;;CC BY;
Empa - Swiss Federal Laboratories for Materials Science and Technology;;19.10.2023;10.12.2023;10.1016/j.ijfatigue.2023.108104;10.1016/j.ijfatigue.2023.108104;TRUE;Hybrid;Elsevier;International Journal of Fatigue;0142-1123;;CC BY;
Empa - Swiss Federal Laboratories for Materials Science and Technology;;28.07.2023;02.11.2023;10.1016/j.carbpol.2023.121561;10.1016/j.carbpol.2023.121561;TRUE;Hybrid;Elsevier;Carbohydrate Polymers;0144-8617;;CC BY;
Empa - Swiss Federal Laboratories for Materials Science and Technology;;26.07.2023;03.11.2023;10.1016/j.envint.2023.108305;10.1016/j.envint.2023.108305;FALSE;Full Open Access;Elsevier;Environment International;0160-4120;;CC BY;
Empa - Swiss Federal Laboratories for Materials Science and Technology;;01.06.2023;29.08.2023;10.1016/j.tafmec.2023.104070;10.1016/j.tafmec.2023.104070;TRUE;Hybrid;Elsevier;Theoretical and Applied Fracture Mechanics;0167-8442;;CC BY;
Empa - Swiss Federal Laboratories for Materials Science and Technology;;27.12.2023;27.02.2024;10.1016/j.jconrel.2024.02.044;10.1016/j.jconrel.2024.02.044;TRUE;Hybrid;Elsevier;Journal of Controlled Release;0168-3659;;CC BY;
Empa - Swiss Federal Laboratories for Materials Science and Technology;;13.01.2023;11.05.2023;10.1016/j.matdes.2023.112001;10.1016/j.matdes.2023.112001;FALSE;Full Open Access;Elsevier;Materials & Design;0264-1275;;CC BY;
Empa - Swiss Federal Laboratories for Materials Science and Technology;;23.03.2023;31.07.2023;10.1016/j.matdes.2023.112216;10.1016/j.matdes.2023.112216;FALSE;Full Open Access;Elsevier;Materials & Design;0264-1275;;CC BY;
Empa - Swiss Federal Laboratories for Materials Science and Technology;;28.05.2023;05.11.2023;10.1016/j.matdes.2023.112458;10.1016/j.matdes.2023.112458;FALSE;Full Open Access;Elsevier;Materials & Design;0264-1275;;CC BY;
Empa - Swiss Federal Laboratories for Materials Science and Technology;;03.09.2023;08.01.2024;10.1016/j.matdes.2024.112652;10.1016/j.matdes.2024.112652;FALSE;Full Open Access;Elsevier;Materials & Design;0264-1275;;CC BY;
Empa - Swiss Federal Laboratories for Materials Science and Technology;;12.09.2023;17.03.2024;10.1016/j.scienta.2024.113129;10.1016/j.scienta.2024.113129;TRUE;Hybrid;Elsevier;Scientia Horticulturae;0304-4238;;CC BY;
Empa - Swiss Federal Laboratories for Materials Science and Technology;;26.06.2023;09.10.2023;10.1016/j.apenergy.2023.122101;10.1016/j.apenergy.2023.122101;TRUE;Hybrid;Elsevier;Applied Energy;0306-2619;;CC BY;
Empa - Swiss Federal Laboratories for Materials Science and Technology;;19.07.2023;17.11.2023;10.1016/j.enbuild.2023.113767;10.1016/j.enbuild.2023.113767;TRUE;Hybrid;Elsevier;Energy & Buildings;0378-7788;;CC BY;
Empa - Swiss Federal Laboratories for Materials Science and Technology;;28.10.2023;20.02.2024;10.1016/j.sab.2024.106885;10.1016/j.sab.2024.106885;TRUE;Hybrid;Elsevier;Spectrochimica Acta Part B: Atomic Spectroscopy;0584-8547;;CC BY;
Empa - Swiss Federal Laboratories for Materials Science and Technology;;08.12.2023;04.04.2024;10.1016/j.apgeochem.2024.106001;10.1016/j.apgeochem.2024.106001;TRUE;Hybrid;Elsevier;Applied Geochemistry;0883-2927;;CC BY;
Empa - Swiss Federal Laboratories for Materials Science and Technology;;28.05.2023;03.09.2023;10.1016/j.jmatprotec.2023.118144;10.1016/j.jmatprotec.2023.118144;TRUE;Hybrid;Elsevier;Journal of Materials Processing Tech.;0924-0136;;CC BY;
Empa - Swiss Federal Laboratories for Materials Science and Technology;;25.03.2023;26.06.2023;10.1016/j.jallcom.2023.171166;10.1016/j.jallcom.2023.171166;TRUE;Hybrid;Elsevier;Journal of Alloys and Compounds;0925-8388;;CC BY;
Empa - Swiss Federal Laboratories for Materials Science and Technology;;03.03.2023;07.06.2023;10.1016/j.commatsci.2023.112322;10.1016/j.commatsci.2023.112322;TRUE;Hybrid;Elsevier;Computational Materials Science;0927-0256;;CC BY;
Empa - Swiss Federal Laboratories for Materials Science and Technology;;22.05.2023;18.07.2023;10.1016/j.conbuildmat.2023.132568;10.1016/j.conbuildmat.2023.132568;TRUE;Hybrid;Elsevier;Construction and Building Materials;0950-0618;;CC BY;
Empa - Swiss Federal Laboratories for Materials Science and Technology;;10.07.2023;28.10.2023;10.1016/j.conbuildmat.2023.134005;10.1016/j.conbuildmat.2023.134005;TRUE;Hybrid;Elsevier;Construction and Building Materials;0950-0618;;CC BY;
Empa - Swiss Federal Laboratories for Materials Science and Technology;;13.05.2023;02.11.2023;10.1016/j.conbuildmat.2023.134070;10.1016/j.conbuildmat.2023.134070;TRUE;Hybrid;Elsevier;Construction and Building Materials;0950-0618;;CC BY;
Empa - Swiss Federal Laboratories for Materials Science and Technology;;28.09.2023;19.12.2023;10.1016/j.conbuildmat.2023.134699;10.1016/j.conbuildmat.2023.134699;TRUE;Hybrid;Elsevier;Construction and Building Materials;0950-0618;;CC BY;
Empa - Swiss Federal Laboratories for Materials Science and Technology;;01.07.2023;15.09.2023;10.1016/j.jeurceramsoc.2023.09.040;10.1016/j.jeurceramsoc.2023.09.040;TRUE;Hybrid;Society;Journal of the European Ceramic Society;0955-2219;;CC BY;
Empa - Swiss Federal Laboratories for Materials Science and Technology;;24.10.2023;29.12.2023;10.1016/j.eswa.2023.123117;10.1016/j.eswa.2023.123117;TRUE;Hybrid;Elsevier;Expert Systems With Applications;0957-4174;;CC BY;
Empa - Swiss Federal Laboratories for Materials Science and Technology;;03.04.2023;28.09.2023;10.1016/j.jclepro.2023.139098;10.1016/j.jclepro.2023.139098;TRUE;Hybrid;Elsevier;Journal of Cleaner Production;0959-6526;;CC BY;
Empa - Swiss Federal Laboratories for Materials Science and Technology;;03.08.2023;13.12.2023;10.1016/j.jclepro.2023.140202;10.1016/j.jclepro.2023.140202;TRUE;Hybrid;Elsevier;Journal of Cleaner Production;0959-6526;;CC BY;
Empa - Swiss Federal Laboratories for Materials Science and Technology;;31.08.2023;24.11.2023;10.1016/j.scriptamat.2023.115902;10.1016/j.scriptamat.2023.115902;TRUE;Hybrid;Society;Scripta Materialia;1359-6462;;CC BY;
Empa - Swiss Federal Laboratories for Materials Science and Technology;;17.05.2023;01.12.2023;10.1016/j.biosystemseng.2023.12.001;10.1016/j.biosystemseng.2023.12.001;TRUE;Hybrid;Society;Biosystems Engineering;1537-5110;;CC BY;
Empa - Swiss Federal Laboratories for Materials Science and Technology;;20.11.2023;14.05.2024;10.1016/j.scs.2024.105531;10.1016/j.scs.2024.105531;TRUE;Hybrid;Elsevier;Sustainable Cities and Society;2210-6707;;CC BY;
Empa - Swiss Federal Laboratories for Materials Science and Technology;;08.03.2023;13.07.2023;10.1016/j.addma.2023.103696;10.1016/j.addma.2023.103696;TRUE;Hybrid;Elsevier;Additive Manufacturing;2214-8604;;CC BY;
Empa - Swiss Federal Laboratories for Materials Science and Technology;;15.06.2023;16.10.2023;10.1016/j.addma.2023.103835;10.1016/j.addma.2023.103835;TRUE;Hybrid;Elsevier;Additive Manufacturing;2214-8604;;CC BY;
Empa - Swiss Federal Laboratories for Materials Science and Technology;;06.10.2023;17.03.2024;10.1016/j.addma.2024.104092;10.1016/j.addma.2024.104092;TRUE;Hybrid;Elsevier;Additive Manufacturing;2214-8604;;CC BY;
Empa - Swiss Federal Laboratories for Materials Science and Technology;;04.07.2023;29.11.2023;10.1016/j.jmrt.2023.11.280;10.1016/j.jmrt.2023.11.280;FALSE;Full Open Access;Elsevier;Journal of Materials Research and Technology;2238-7854;;CC BY;
Empa - Swiss Federal Laboratories for Materials Science and Technology;;26.12.2023;27.01.2024;10.1016/j.jmrt.2024.01.248;10.1016/j.jmrt.2024.01.248;FALSE;Full Open Access;Elsevier;Journal of Materials Research and Technology;2238-7854;;CC BY;
Empa - Swiss Federal Laboratories for Materials Science and Technology;;23.04.2023;09.11.2023;10.1016/j.egyr.2023.11.021;10.1016/j.egyr.2023.11.021;FALSE;Full Open Access;Elsevier;Energy Reports;2352-4847;;CC BY;
Empa - Swiss Federal Laboratories for Materials Science and Technology;;09.06.2023;16.11.2023;10.1016/j.egyr.2023.11.041;10.1016/j.egyr.2023.11.041;FALSE;Full Open Access;Elsevier;Energy Reports;2352-4847;;CC BY;
Empa - Swiss Federal Laboratories for Materials Science and Technology;;24.04.2023;28.06.2023;10.1016/j.mtcomm.2023.106569;10.1016/j.mtcomm.2023.106569;TRUE;Hybrid;Elsevier;Materials Today Communications;2352-4928;;CC BY;
Empa - Swiss Federal Laboratories for Materials Science and Technology;;04.07.2023;13.09.2023;10.1016/j.jobe.2023.107779;10.1016/j.jobe.2023.107779;TRUE;Hybrid;Elsevier;Journal of Building Engineering;2352-7102;;CC BY;
Empa - Swiss Federal Laboratories for Materials Science and Technology;;15.08.2023;17.11.2023;10.1016/j.ensm.2023.103077;10.1016/j.ensm.2023.103077;TRUE;Hybrid;Elsevier;Energy Storage Materials;2405-8297;;CC BY;
Empa - Swiss Federal Laboratories for Materials Science and Technology;;05.10.2023;13.04.2024;10.1016/j.jcomc.2024.100462;10.1016/j.jcomc.2024.100462;FALSE;Full Open Access;Elsevier;Composites Part C: Open Access;2666-6820;;CC BY;
Empa - Swiss Federal Laboratories for Materials Science and Technology;;22.06.2023;28.08.2023;10.1016/j.biopha.2023.115404;10.1016/j.biopha.2023.115404;FALSE;Full Open Access;Elsevier;Biomedicine & Pharmacotherapy;0753-3322;;CC BY;
Empa - Swiss Federal Laboratories for Materials Science and Technology;;02.08.2023;24.01.2024;10.1016/j.chemosphere.2024.141305;10.1016/j.chemosphere.2024.141305;TRUE;Hybrid;Elsevier;Chemosphere;0045-6535;;CC BY;
Empa - Swiss Federal Laboratories for Materials Science and Technology;;07.06.2023;20.07.2023;10.1016/j.jcat.2023.07.019;10.1016/j.jcat.2023.07.019;TRUE;Hybrid;Elsevier;Journal of Catalysis;0021-9517;;CC BY;
Empa - Swiss Federal Laboratories for Materials Science and Technology;;22.10.2023;05.03.2024;10.1016/j.polymer.2024.126885;10.1016/j.polymer.2024.126885;TRUE;Hybrid;Elsevier;Polymer;0032-3861;;CC BY;
Empa - Swiss Federal Laboratories for Materials Science and Technology;;17.12.2023;09.03.2024;10.1016/j.polymdegradstab.2024.110737;10.1016/j.polymdegradstab.2024.110737;TRUE;Hybrid;Elsevier;Polymer Degradation and Stability;0141-3910;;CC BY;
Empa - Swiss Federal Laboratories for Materials Science and Technology;;30.06.2023;31.10.2023;10.1016/j.apsusc.2023.158824;10.1016/j.apsusc.2023.158824;TRUE;Hybrid;Elsevier;Applied Surface Science;0169-4332;;CC BY;
Empa - Swiss Federal Laboratories for Materials Science and Technology;;01.02.2023;24.11.2023;10.1016/j.elstat.2023.103876;10.1016/j.elstat.2023.103876;TRUE;Hybrid;Elsevier;Journal of Electrostatics;0304-3886;;CC BY;
